date,market_return
2023-07-14 00:00:00+00:00,0.0759704762354735
2023-07-15 00:00:00+00:00,0.08029006927997752
2023-07-16 00:00:00+00:00,0.026709906432701474
2023-07-17 00:00:00+00:00,0.06235550158318505
2023-07-18 00:00:00+00:00,0.021059478969974215
2023-07-19 00:00:00+00:00,0.06816396120662915
2023-07-20 00:00:00+00:00,0.05996664591871396
2023-07-21 00:00:00+00:00,0.020154428895994732
2023-07-22 00:00:00+00:00,0.006051164354074616
2023-07-23 00:00:00+00:00,-0.007290637695152489
2023-07-24 00:00:00+00:00,-0.0633219628870469
2023-07-25 00:00:00+00:00,-0.062498066724821846
2023-07-26 00:00:00+00:00,-0.02900757967853069
2023-07-27 00:00:00+00:00,0.01343284760545227
2023-07-28 00:00:00+00:00,0.008939780222069192
2023-07-29 00:00:00+00:00,0.010948378679942873
2023-07-30 00:00:00+00:00,-0.0058991940086938555
2023-07-31 00:00:00+00:00,0.0008052714618921666
2023-08-01 00:00:00+00:00,-3.816602626767397e-06
2023-08-02 00:00:00+00:00,-0.018941970730743954
2023-08-03 00:00:00+00:00,-0.08263690274417021
2023-08-04 00:00:00+00:00,-0.060179765239061225
2023-08-05 00:00:00+00:00,-0.05870486918214018
2023-08-06 00:00:00+00:00,-0.027958474368830408
2023-08-07 00:00:00+00:00,-0.03935049623203417
2023-08-08 00:00:00+00:00,-0.005570627532672587
2023-08-09 00:00:00+00:00,-0.0019652751715484385
2023-08-10 00:00:00+00:00,-0.011371137862050415
2023-08-11 00:00:00+00:00,-0.019442548147025077
2023-08-12 00:00:00+00:00,-0.01913321871299023
2023-08-13 00:00:00+00:00,-0.0062934249539444865
2023-08-14 00:00:00+00:00,0.04045232812808995
2023-08-15 00:00:00+00:00,-0.008169528714668424
2023-08-16 00:00:00+00:00,-0.05856697090415857
2023-08-17 00:00:00+00:00,-0.13751422414889675
2023-08-18 00:00:00+00:00,-0.1378005480490092
2023-08-19 00:00:00+00:00,-0.13400668221196993
2023-08-20 00:00:00+00:00,-0.11351460919121768
2023-08-21 00:00:00+00:00,-0.12543381284338617
2023-08-22 00:00:00+00:00,-0.1471705995620435
2023-08-23 00:00:00+00:00,-0.09990858836417145
2023-08-24 00:00:00+00:00,-0.10983847749724539
2023-08-25 00:00:00+00:00,-0.1211699509083622
2023-08-26 00:00:00+00:00,-0.12180649175002801
2023-08-27 00:00:00+00:00,-0.1252036023690337
2023-08-28 00:00:00+00:00,-0.12154323595699118
2023-08-29 00:00:00+00:00,-0.09540209980492259
2023-08-30 00:00:00+00:00,-0.09800253589390727
2023-08-31 00:00:00+00:00,-0.12151648449485118
2023-09-01 00:00:00+00:00,-0.1315693119896115
2023-09-02 00:00:00+00:00,-0.13650923623032088
2023-09-03 00:00:00+00:00,-0.14156847607556966
2023-09-04 00:00:00+00:00,-0.13773534376926322
2023-09-05 00:00:00+00:00,-0.087390128178154
2023-09-06 00:00:00+00:00,-0.04450453216349495
2023-09-07 00:00:00+00:00,0.04650677830917288
2023-09-08 00:00:00+00:00,0.028190850600661746
2023-09-09 00:00:00+00:00,0.014963184085149402
2023-09-10 00:00:00+00:00,-0.011807675399988631
2023-09-11 00:00:00+00:00,-0.03064379407560199
2023-09-12 00:00:00+00:00,0.013795589600462956
2023-09-13 00:00:00+00:00,0.00031858626166898465
2023-09-14 00:00:00+00:00,0.025902375223866687
2023-09-15 00:00:00+00:00,0.06749781262899714
2023-09-16 00:00:00+00:00,0.0825679460818119
2023-09-17 00:00:00+00:00,0.030537661122250852
2023-09-18 00:00:00+00:00,0.04111135868789297
2023-09-19 00:00:00+00:00,0.03818469441336538
2023-09-20 00:00:00+00:00,0.04776819162645178
2023-09-21 00:00:00+00:00,0.04673830139488009
2023-09-22 00:00:00+00:00,0.06621544369186576
2023-09-23 00:00:00+00:00,0.061658269559194095
2023-09-24 00:00:00+00:00,0.06291755302004136
2023-09-25 00:00:00+00:00,0.056003485817977934
2023-09-26 00:00:00+00:00,0.06379182920749919
2023-09-27 00:00:00+00:00,0.06811157545895245
2023-09-28 00:00:00+00:00,0.06681387060570203
2023-09-29 00:00:00+00:00,0.07449502668446956
2023-09-30 00:00:00+00:00,0.07866910685473413
2023-10-01 00:00:00+00:00,0.13446432840642333
2023-10-02 00:00:00+00:00,0.13552725584249883
2023-10-03 00:00:00+00:00,0.07972509744333758
2023-10-04 00:00:00+00:00,0.0672129102998091
2023-10-05 00:00:00+00:00,0.04087677958152427
2023-10-06 00:00:00+00:00,0.023609592827449552
2023-10-07 00:00:00+00:00,0.005792732464713366
2023-10-08 00:00:00+00:00,0.06432668882763579
2023-10-09 00:00:00+00:00,0.02146192817160072
2023-10-10 00:00:00+00:00,-0.015038798664778422
2023-10-11 00:00:00+00:00,-0.020485357904777242
2023-10-12 00:00:00+00:00,-0.012283413869762417
2023-10-13 00:00:00+00:00,-0.0005588607691510641
2023-10-14 00:00:00+00:00,0.026898216911980882
2023-10-15 00:00:00+00:00,0.050330699830212655
2023-10-16 00:00:00+00:00,0.06606232615570257
2023-10-17 00:00:00+00:00,0.04678194649602183
2023-10-18 00:00:00+00:00,0.021999541832997196
2023-10-19 00:00:00+00:00,-0.007024522867709866
2023-10-20 00:00:00+00:00,0.014158846703998883
2023-10-21 00:00:00+00:00,0.026667508594031594
2023-10-22 00:00:00+00:00,0.014565724732000749
2023-10-23 00:00:00+00:00,0.1012312237834381
2023-10-24 00:00:00+00:00,0.13369813335803274
2023-10-25 00:00:00+00:00,0.16370427434904788
2023-10-26 00:00:00+00:00,0.1679929991082468
2023-10-27 00:00:00+00:00,0.13592860594881942
2023-10-28 00:00:00+00:00,0.15015521610220084
2023-10-29 00:00:00+00:00,0.1453304009795398
2023-10-30 00:00:00+00:00,0.19311330460967033
2023-10-31 00:00:00+00:00,0.1925900144590687
2023-11-01 00:00:00+00:00,0.23411466859265603
2023-11-02 00:00:00+00:00,0.22057619098197986
2023-11-03 00:00:00+00:00,0.22026620652687856
2023-11-04 00:00:00+00:00,0.2209763383745073
2023-11-05 00:00:00+00:00,0.20691529794295976
2023-11-06 00:00:00+00:00,0.2205741977249059
