date,market_return
2023-06-30 00:00:00+00:00,0.028589884801715527
2023-07-01 00:00:00+00:00,0.05187809999363365
2023-07-02 00:00:00+00:00,0.01708064157647035
2023-07-03 00:00:00+00:00,0.0603978148868621
2023-07-04 00:00:00+00:00,0.05329564498815469
2023-07-05 00:00:00+00:00,0.08330367522225647
2023-07-06 00:00:00+00:00,0.03189828528692078
2023-07-07 00:00:00+00:00,-0.00019610615079279907
2023-07-08 00:00:00+00:00,-0.010129316948201943
2023-07-09 00:00:00+00:00,-0.01802931956477244
2023-07-10 00:00:00+00:00,-0.0432195594857617
2023-07-11 00:00:00+00:00,-0.03441882295000203
2023-07-12 00:00:00+00:00,-0.015261989859950816
2023-07-13 00:00:00+00:00,0.07606892919917958
2023-07-14 00:00:00+00:00,0.0462786831328337
2023-07-15 00:00:00+00:00,0.03811563208782818
2023-07-16 00:00:00+00:00,0.027417120436568427
2023-07-17 00:00:00+00:00,0.045126115351971946
2023-07-18 00:00:00+00:00,0.0030782975276018327
2023-07-19 00:00:00+00:00,0.00012227584432351256
2023-07-20 00:00:00+00:00,-0.04800056856738644
2023-07-21 00:00:00+00:00,-0.02592814808604616
2023-07-22 00:00:00+00:00,-0.021575865915840344
2023-07-23 00:00:00+00:00,-0.01667843856694848
2023-07-24 00:00:00+00:00,-0.06522851875325714
2023-07-25 00:00:00+00:00,-0.031157541302421623
2023-07-26 00:00:00+00:00,-0.013867865662903359
2023-07-27 00:00:00+00:00,-0.01463551302634091
2023-07-28 00:00:00+00:00,-0.011410754824718341
2023-07-29 00:00:00+00:00,-0.005069413112708695
2023-07-30 00:00:00+00:00,-0.016637875878313817
2023-07-31 00:00:00+00:00,0.020907674863177367
2023-08-01 00:00:00+00:00,0.028075427172193024
2023-08-02 00:00:00+00:00,-0.005196380912164106
2023-08-03 00:00:00+00:00,-0.02000082115044287
2023-08-04 00:00:00+00:00,-0.022840862328296692
2023-08-05 00:00:00+00:00,-0.032059590153591125
2023-08-06 00:00:00+00:00,0.005357840076431919
2023-08-07 00:00:00+00:00,0.004970347658045621
2023-08-08 00:00:00+00:00,-0.0024885134024439856
2023-08-09 00:00:00+00:00,0.01709897140351905
2023-08-10 00:00:00+00:00,0.023265196314733373
2023-08-11 00:00:00+00:00,0.01480906900598997
2023-08-12 00:00:00+00:00,0.017995784553309586
2023-08-13 00:00:00+00:00,0.00498661084793742
2023-08-14 00:00:00+00:00,0.014574305606866983
2023-08-15 00:00:00+00:00,-0.033756442484417455
2023-08-16 00:00:00+00:00,-0.07046956139551351
2023-08-17 00:00:00+00:00,-0.14077859931318723
2023-08-18 00:00:00+00:00,-0.12976875472670246
2023-08-19 00:00:00+00:00,-0.11994287661168837
2023-08-20 00:00:00+00:00,-0.12385906011558699
2023-08-21 00:00:00+00:00,-0.14497846610829873
2023-08-22 00:00:00+00:00,-0.11092564367518205
2023-08-23 00:00:00+00:00,-0.046537998372176974
2023-08-24 00:00:00+00:00,0.007674925501208486
2023-08-25 00:00:00+00:00,-0.0062102651876497035
2023-08-26 00:00:00+00:00,-0.019859399691649196
2023-08-27 00:00:00+00:00,-0.006331153101384083
2023-08-28 00:00:00+00:00,0.00886092454444054
2023-08-29 00:00:00+00:00,0.04927998635467693
2023-08-30 00:00:00+00:00,0.019005023873783253
2023-08-31 00:00:00+00:00,0.011587189317127579
2023-09-01 00:00:00+00:00,0.004409707924740726
2023-09-02 00:00:00+00:00,0.003293040073016731
2023-09-03 00:00:00+00:00,-0.011378262858598527
2023-09-04 00:00:00+00:00,-0.0016178022054050038
2023-09-05 00:00:00+00:00,-0.02574447085764886
2023-09-06 00:00:00+00:00,-0.01697155766510121
2023-09-07 00:00:00+00:00,0.02724466349083681
2023-09-08 00:00:00+00:00,0.029991407863570733
2023-09-09 00:00:00+00:00,0.03152954370378189
2023-09-10 00:00:00+00:00,0.005901740559993995
2023-09-11 00:00:00+00:00,-0.03788691641463752
2023-09-12 00:00:00+00:00,-0.009739925896565098
2023-09-13 00:00:00+00:00,-0.0017148799470130599
2023-09-14 00:00:00+00:00,-0.012929477584097708
2023-09-15 00:00:00+00:00,0.03309669684068568
2023-09-16 00:00:00+00:00,0.04774536230501324
2023-09-17 00:00:00+00:00,0.036014183420855404
2023-09-18 00:00:00+00:00,0.08061607730793548
2023-09-19 00:00:00+00:00,0.07366909116757935
2023-09-20 00:00:00+00:00,0.06645462923856604
2023-09-21 00:00:00+00:00,0.032423115488140974
2023-09-22 00:00:00+00:00,0.003127338987609326
2023-09-23 00:00:00+00:00,-0.01761663644960106
2023-09-24 00:00:00+00:00,0.021001629039191942
2023-09-25 00:00:00+00:00,0.013274324924679951
2023-09-26 00:00:00+00:00,-0.0001373360635150407
2023-09-27 00:00:00+00:00,0.0033718261673994538
2023-09-28 00:00:00+00:00,0.04732023270165872
2023-09-29 00:00:00+00:00,0.03827099085617455
2023-09-30 00:00:00+00:00,0.04854038099932193
2023-10-01 00:00:00+00:00,0.07744851594637595
2023-10-02 00:00:00+00:00,0.041636853609883354
2023-10-03 00:00:00+00:00,0.0061933423392732745
2023-10-04 00:00:00+00:00,-0.0026135451061564037
2023-10-05 00:00:00+00:00,-0.038866568608275455
2023-10-06 00:00:00+00:00,-0.017788737016334325
2023-10-07 00:00:00+00:00,-0.0251310120850075
2023-10-08 00:00:00+00:00,-0.03412345615793209
2023-10-09 00:00:00+00:00,-0.03344925036296261
2023-10-10 00:00:00+00:00,-0.021094804940536643
2023-10-11 00:00:00+00:00,-0.02124363896602028
2023-10-12 00:00:00+00:00,-0.020737077963145677
2023-10-13 00:00:00+00:00,-0.02104111460899128
2023-10-14 00:00:00+00:00,0.003488847997666449
2023-10-15 00:00:00+00:00,0.007005640041768794
2023-10-16 00:00:00+00:00,0.05787472290878179
2023-10-17 00:00:00+00:00,0.06168340909728519
2023-10-18 00:00:00+00:00,0.04585672590517388
2023-10-19 00:00:00+00:00,0.05257912370371128
2023-10-20 00:00:00+00:00,0.05298869832932449
2023-10-21 00:00:00+00:00,0.04830967268137266
2023-10-22 00:00:00+00:00,0.04168354084816404
2023-10-23 00:00:00+00:00,0.07680575123761894
2023-10-24 00:00:00+00:00,0.09310952920128422
2023-10-25 00:00:00+00:00,0.13909118740989426
2023-10-26 00:00:00+00:00,0.1361509533676812
2023-10-27 00:00:00+00:00,0.10398102222848621
2023-10-28 00:00:00+00:00,0.09835669542316174
2023-10-29 00:00:00+00:00,0.09664122008960696
2023-10-30 00:00:00+00:00,0.05843283046326955
2023-10-31 00:00:00+00:00,0.03779707616049927
2023-11-01 00:00:00+00:00,0.04916675527758785
2023-11-02 00:00:00+00:00,0.03184611391058734
2023-11-03 00:00:00+00:00,0.06329648596906783
2023-11-04 00:00:00+00:00,0.07430997026997294
2023-11-05 00:00:00+00:00,0.06859053700518876
2023-11-06 00:00:00+00:00,0.08533561602401739
2023-11-07 00:00:00+00:00,0.0990367485802741
2023-11-08 00:00:00+00:00,0.08697564001068486
2023-11-09 00:00:00+00:00,0.12894941566958745
2023-11-10 00:00:00+00:00,0.13814739098054893
2023-11-11 00:00:00+00:00,0.132448592202693
2023-11-12 00:00:00+00:00,0.14698269139878511
2023-11-13 00:00:00+00:00,0.07236452575361531
2023-11-14 00:00:00+00:00,0.059385864314300006
2023-11-15 00:00:00+00:00,0.07723243279908008
2023-11-16 00:00:00+00:00,0.03448745699941232
2023-11-17 00:00:00+00:00,-0.009328728298754228
2023-11-18 00:00:00+00:00,-0.04239146255834425
2023-11-19 00:00:00+00:00,-0.046809424666502404
2023-11-20 00:00:00+00:00,-0.016432080089558723
2023-11-21 00:00:00+00:00,-0.07832704548297816
2023-11-22 00:00:00+00:00,-0.05194498405124757
2023-11-23 00:00:00+00:00,-0.010748765918485078
2023-11-24 00:00:00+00:00,0.024525459400170733
2023-11-25 00:00:00+00:00,0.05225614871542359
2023-11-26 00:00:00+00:00,0.017494041114429426
2023-11-27 00:00:00+00:00,0.011373883736274784
2023-11-28 00:00:00+00:00,0.09486417627055498
2023-11-29 00:00:00+00:00,0.01859450391181613
2023-11-30 00:00:00+00:00,0.007535036463345365
2023-12-01 00:00:00+00:00,0.01040617676241396
2023-12-02 00:00:00+00:00,0.02411821971452388
2023-12-03 00:00:00+00:00,0.04049881216880184
2023-12-04 00:00:00+00:00,0.07139127773703025
2023-12-05 00:00:00+00:00,0.0634740007983659
2023-12-06 00:00:00+00:00,0.042468793204157945
