date,market_return
2023-08-22 00:00:00+00:00,-0.11715262620143692
2023-08-23 00:00:00+00:00,-0.08455115371512172
2023-08-24 00:00:00+00:00,-0.13932792260935553
2023-08-25 00:00:00+00:00,-0.11648218001057487
2023-08-26 00:00:00+00:00,-0.12834045814943196
2023-08-27 00:00:00+00:00,-0.05712877718757054
2023-08-28 00:00:00+00:00,-0.0756685401603952
2023-08-29 00:00:00+00:00,-0.09242057899186706
2023-08-30 00:00:00+00:00,-0.11363807230098244
2023-08-31 00:00:00+00:00,-0.14047920272267264
2023-09-01 00:00:00+00:00,-0.16757955424476262
2023-09-02 00:00:00+00:00,-0.1733335274675207
2023-09-03 00:00:00+00:00,-0.1518107152684256
2023-09-04 00:00:00+00:00,-0.10918462765272101
2023-09-05 00:00:00+00:00,-0.11796894369872311
2023-09-06 00:00:00+00:00,-0.12564074819738458
2023-09-07 00:00:00+00:00,-0.09520521966706336
2023-09-08 00:00:00+00:00,-0.09436858689543011
2023-09-09 00:00:00+00:00,-0.10738516081373674
2023-09-10 00:00:00+00:00,-0.13064698484848078
2023-09-11 00:00:00+00:00,-0.22314047326653816
2023-09-12 00:00:00+00:00,-0.173987552728122
2023-09-13 00:00:00+00:00,-0.15995154018301172
2023-09-14 00:00:00+00:00,-0.1355518176877295
2023-09-15 00:00:00+00:00,-0.1063980054067164
2023-09-16 00:00:00+00:00,-0.06271809603632533
2023-09-17 00:00:00+00:00,-0.09475507727194887
2023-09-18 00:00:00+00:00,-0.0945238273912162
2023-09-19 00:00:00+00:00,-0.07439031347449644
2023-09-20 00:00:00+00:00,-0.07192104502860526
2023-09-21 00:00:00+00:00,-0.08645026363264004
2023-09-22 00:00:00+00:00,-0.03804214766584991
2023-09-23 00:00:00+00:00,-0.04917719118350474
2023-09-24 00:00:00+00:00,-0.05988558256985353
2023-09-25 00:00:00+00:00,-0.06661398944019532
2023-09-26 00:00:00+00:00,-0.06311689471329313
2023-09-27 00:00:00+00:00,-0.06347980574849713
2023-09-28 00:00:00+00:00,-0.022492155052667457
2023-09-29 00:00:00+00:00,-0.020678831672852702
2023-09-30 00:00:00+00:00,-0.028712237356375823
2023-10-01 00:00:00+00:00,0.022759314288686532
2023-10-02 00:00:00+00:00,-0.004976314679869088
2023-10-03 00:00:00+00:00,-0.034082690045723146
2023-10-04 00:00:00+00:00,-0.03403376070106239
2023-10-05 00:00:00+00:00,-0.06671656373737485
2023-10-06 00:00:00+00:00,-0.04343791634723263
2023-10-07 00:00:00+00:00,-0.051354736038939336
2023-10-08 00:00:00+00:00,-0.02846311327276462
2023-10-09 00:00:00+00:00,-0.061690761357565065
2023-10-10 00:00:00+00:00,-0.0699865639922498
2023-10-11 00:00:00+00:00,-0.07327318422039232
2023-10-12 00:00:00+00:00,-0.09244025254845796
2023-10-13 00:00:00+00:00,-0.07905333656309094
2023-10-14 00:00:00+00:00,-0.014109445556855449
2023-10-15 00:00:00+00:00,0.049012088164517686
2023-10-16 00:00:00+00:00,0.136962560864404
2023-10-17 00:00:00+00:00,0.1214655998317379
2023-10-18 00:00:00+00:00,0.09252641829646996
2023-10-19 00:00:00+00:00,0.08399793127084033
2023-10-20 00:00:00+00:00,0.11891382787453234
2023-10-21 00:00:00+00:00,0.1451258707996993
2023-10-22 00:00:00+00:00,0.13723362738485875
2023-10-23 00:00:00+00:00,0.20609338660081444
