date,market_return
2023-06-26 00:00:00+00:00,0.005959308244064426
2023-06-27 00:00:00+00:00,0.022990048164025976
2023-06-28 00:00:00+00:00,-0.0720267890417917
2023-06-29 00:00:00+00:00,-0.025292272274985716
2023-06-30 00:00:00+00:00,0.012275345777611872
2023-07-01 00:00:00+00:00,0.08183422244215587
2023-07-02 00:00:00+00:00,0.06755822628448498
2023-07-03 00:00:00+00:00,0.036722123004120706
2023-07-04 00:00:00+00:00,0.02374223687828418
2023-07-05 00:00:00+00:00,-0.003341823456241058
2023-07-06 00:00:00+00:00,-0.051420350875499135
2023-07-07 00:00:00+00:00,-0.040088779918921125
2023-07-08 00:00:00+00:00,-0.011463056247923924
2023-07-09 00:00:00+00:00,0.017630621432791743
2023-07-10 00:00:00+00:00,-0.00630133033084815
2023-07-11 00:00:00+00:00,-0.0016957720210450742
2023-07-12 00:00:00+00:00,-0.0005744937514194431
2023-07-13 00:00:00+00:00,0.06786813780944218
2023-07-14 00:00:00+00:00,0.040608726163914616
2023-07-15 00:00:00+00:00,0.04141956734976519
2023-07-16 00:00:00+00:00,-0.031021187329819407
2023-07-17 00:00:00+00:00,-0.007453898111709918
2023-07-18 00:00:00+00:00,-0.03522531881403098
2023-07-19 00:00:00+00:00,-0.027869338343664365
2023-07-20 00:00:00+00:00,-0.02525854610991621
2023-07-21 00:00:00+00:00,0.011602280550266632
2023-07-22 00:00:00+00:00,0.01972142558960136
2023-07-23 00:00:00+00:00,0.00030094267061853375
2023-07-24 00:00:00+00:00,-0.04675426877892089
2023-07-25 00:00:00+00:00,-0.04480699420061224
2023-07-26 00:00:00+00:00,-0.02505876543961922
2023-07-27 00:00:00+00:00,0.025334459617000014
2023-07-28 00:00:00+00:00,0.03134906702796989
2023-07-29 00:00:00+00:00,0.028519878139796
2023-07-30 00:00:00+00:00,-0.0017014201813543772
2023-07-31 00:00:00+00:00,-0.014435839091025174
2023-08-01 00:00:00+00:00,-0.011662153915710549
2023-08-02 00:00:00+00:00,-0.013617270473469523
2023-08-03 00:00:00+00:00,-0.015574036396620214
2023-08-04 00:00:00+00:00,-0.019567222472519782
2023-08-05 00:00:00+00:00,0.0016566688983690125
2023-08-06 00:00:00+00:00,0.0236572410455204
2023-08-07 00:00:00+00:00,0.013375370895317113
2023-08-08 00:00:00+00:00,0.01790892283543659
2023-08-09 00:00:00+00:00,-0.001876139146382399
2023-08-10 00:00:00+00:00,0.002720812260067539
2023-08-11 00:00:00+00:00,-0.002269640064085852
2023-08-12 00:00:00+00:00,0.0025534820481595572
2023-08-13 00:00:00+00:00,0.00537865557872446
2023-08-14 00:00:00+00:00,0.013140607496194119
2023-08-15 00:00:00+00:00,-0.03384330420229045
2023-08-16 00:00:00+00:00,-0.07733231138983335
2023-08-17 00:00:00+00:00,-0.15263209265998667
2023-08-18 00:00:00+00:00,-0.09828195230637088
2023-08-19 00:00:00+00:00,-0.0469198331680153
2023-08-20 00:00:00+00:00,0.02229819477632468
2023-08-21 00:00:00+00:00,-0.0020691038854021033
2023-08-22 00:00:00+00:00,-0.024826071265784136
2023-08-23 00:00:00+00:00,-1.1249646423332224e-05
2023-08-24 00:00:00+00:00,2.1298949520544353e-05
2023-08-25 00:00:00+00:00,0.006433426181161498
2023-08-26 00:00:00+00:00,-0.02024123448748751
2023-08-27 00:00:00+00:00,0.008292116173732109
2023-08-28 00:00:00+00:00,0.013002085846688122
2023-08-29 00:00:00+00:00,0.04431331478054199
2023-08-30 00:00:00+00:00,0.02532492732874401
2023-08-31 00:00:00+00:00,0.0027475637222075747
2023-09-01 00:00:00+00:00,-0.03843685224877474
2023-09-02 00:00:00+00:00,-0.03595321828825404
2023-09-03 00:00:00+00:00,-0.014673336001993973
2023-09-04 00:00:00+00:00,0.00697457571654239
2023-09-05 00:00:00+00:00,0.015275803849876403
2023-09-06 00:00:00+00:00,0.01973163252224132
2023-09-07 00:00:00+00:00,0.03161002941844936
2023-09-08 00:00:00+00:00,0.017299026472444877
2023-09-09 00:00:00+00:00,0.012547883080629053
2023-09-10 00:00:00+00:00,-0.0360162589328368
2023-09-11 00:00:00+00:00,-0.06090374856166585
2023-09-12 00:00:00+00:00,-0.02599366575047059
2023-09-13 00:00:00+00:00,0.01211501201523427
2023-09-14 00:00:00+00:00,0.056567468248989186
2023-09-15 00:00:00+00:00,0.06013564920969564
2023-09-16 00:00:00+00:00,0.062008125332655345
2023-09-17 00:00:00+00:00,0.012927402072116283
2023-09-18 00:00:00+00:00,-0.013384368094416052
2023-09-19 00:00:00+00:00,-6.993688790449944e-05
2023-09-20 00:00:00+00:00,0.04255545783294492
2023-09-21 00:00:00+00:00,0.008374506429194694
2023-09-22 00:00:00+00:00,-0.010406102970274368
2023-09-23 00:00:00+00:00,-0.02206314035551173
2023-09-24 00:00:00+00:00,0.0015059156231672607
