datetime,chainlink_whale_transaction_volume_100k_usd_to_inf,uniswap_whale_transaction_volume_100k_usd_to_inf,dai_whale_transaction_volume_100k_usd_to_inf,aave_whale_transaction_volume_100k_usd_to_inf,ondo-finance_whale_transaction_volume_100k_usd_to_inf,ethena_whale_transaction_volume_100k_usd_to_inf,maker_whale_transaction_volume_100k_usd_to_inf,injective-protocol_whale_transaction_volume_100k_usd_to_inf,lido-dao_whale_transaction_volume_100k_usd_to_inf,raydium_whale_transaction_volume_100k_usd_to_inf,dexe_whale_transaction_volume_100k_usd_to_inf,pendle_whale_transaction_volume_100k_usd_to_inf,telcoin_whale_transaction_volume_100k_usd_to_inf,olympus_whale_transaction_volume_100k_usd_to_inf,1inch_whale_transaction_volume_100k_usd_to_inf,frax_whale_transaction_volume_100k_usd_to_inf,convex-finance_whale_transaction_volume_100k_usd_to_inf,0x_whale_transaction_volume_100k_usd_to_inf,frax-share_whale_transaction_volume_100k_usd_to_inf,stargate-finance_whale_transaction_volume_100k_usd_to_inf,yearn-finance_whale_transaction_volume_100k_usd_to_inf,crvusd_whale_transaction_volume_100k_usd_to_inf,sushi_whale_transaction_volume_100k_usd_to_inf,cow-protocol_whale_transaction_volume_100k_usd_to_inf,lcx_whale_transaction_volume_100k_usd_to_inf,band-protocol_whale_transaction_volume_100k_usd_to_inf,clearpool_whale_transaction_volume_100k_usd_to_inf,usual_whale_transaction_volume_100k_usd_to_inf,rocket-pool_whale_transaction_volume_100k_usd_to_inf,uma_whale_transaction_volume_100k_usd_to_inf,api3_whale_transaction_volume_100k_usd_to_inf,compound-ether_whale_transaction_volume_100k_usd_to_inf,spell-token_whale_transaction_volume_100k_usd_to_inf,orbs_whale_transaction_volume_100k_usd_to_inf,tellor_whale_transaction_volume_100k_usd_to_inf,marlin_whale_transaction_volume_100k_usd_to_inf,liquity_whale_transaction_volume_100k_usd_to_inf,pinlink_whale_transaction_volume_100k_usd_to_inf,numeraire_whale_transaction_volume_100k_usd_to_inf,ssv-network_whale_transaction_volume_100k_usd_to_inf,bancor_whale_transaction_volume_100k_usd_to_inf,balancer_whale_transaction_volume_100k_usd_to_inf,oraichain-token_whale_transaction_volume_100k_usd_to_inf,coin98_whale_transaction_volume_100k_usd_to_inf,dia-data_whale_transaction_volume_100k_usd_to_inf,tokenfi_whale_transaction_volume_100k_usd_to_inf,dodo_whale_transaction_volume_100k_usd_to_inf,magic-internet-money_whale_transaction_volume_100k_usd_to_inf,dydx_whale_transaction_volume_100k_usd_to_inf,kujira_whale_transaction_volume_100k_usd_to_inf,keep-network_whale_transaction_volume_100k_usd_to_inf,smardex_whale_transaction_volume_100k_usd_to_inf,messier_whale_transaction_volume_100k_usd_to_inf,hashflow_whale_transaction_volume_100k_usd_to_inf,renzo_whale_transaction_volume_100k_usd_to_inf,liquity-usd_whale_transaction_volume_100k_usd_to_inf,ampleforth_whale_transaction_volume_100k_usd_to_inf,wrapped-nxm_whale_transaction_volume_100k_usd_to_inf,whiteheart_whale_transaction_volume_100k_usd_to_inf,hegic_whale_transaction_volume_100k_usd_to_inf,insure_whale_transaction_volume_100k_usd_to_inf,compound-usd-coin_whale_transaction_volume_100k_usd_to_inf,paraswap_whale_transaction_volume_100k_usd_to_inf,orderly-network_whale_transaction_volume_100k_usd_to_inf,bella-protocol_whale_transaction_volume_100k_usd_to_inf,degate_whale_transaction_volume_100k_usd_to_inf,stafi_whale_transaction_volume_100k_usd_to_inf,unizen_whale_transaction_volume_100k_usd_to_inf,melon_whale_transaction_volume_100k_usd_to_inf,chainflip_whale_transaction_volume_100k_usd_to_inf,seth_whale_transaction_volume_100k_usd_to_inf,alchemix_whale_transaction_volume_100k_usd_to_inf,perpetual-protocol_whale_transaction_volume_100k_usd_to_inf,harvest-finance_whale_transaction_volume_100k_usd_to_inf,badger-dao_whale_transaction_volume_100k_usd_to_inf,stake-dao_whale_transaction_volume_100k_usd_to_inf,polkastarter_whale_transaction_volume_100k_usd_to_inf,synfutures_whale_transaction_volume_100k_usd_to_inf,lever_whale_transaction_volume_100k_usd_to_inf,quickswap_whale_transaction_volume_100k_usd_to_inf,ramp_whale_transaction_volume_100k_usd_to_inf,inverse-finance_whale_transaction_volume_100k_usd_to_inf,tokemak_whale_transaction_volume_100k_usd_to_inf,ribbon-finance_whale_transaction_volume_100k_usd_to_inf,cryptex-finance_whale_transaction_volume_100k_usd_to_inf,kryll_whale_transaction_volume_100k_usd_to_inf,orion-protocol_whale_transaction_volume_100k_usd_to_inf,aura-finance_whale_transaction_volume_100k_usd_to_inf,airswap_whale_transaction_volume_100k_usd_to_inf,trustswap_whale_transaction_volume_100k_usd_to_inf,morpho_whale_transaction_volume_100k_usd_to_inf,loopring_whale_transaction_volume_100k_usd_to_inf
2024-01-11 00:00:00+00:00,249198320.3055022,29304632.93,0,45011790.063757785,0,0,123883525.6,55942483.05,76009626.21226484,0,0,8989920.986367296,0,103241.52385491495,29615426.374367997,21189218.43831421,10423724.68799661,2272870.538443618,15399900.299218528,7167397.933,22511743.93478462,36603384.84484605,745943.8295107387,0,365412.9474,220956.4536686418,112059.33806841295,,12285687.584561534,1326766.153,620547.0898214534,0,0,812239.9910770236,10205890.750602696,0,9274387.286462044,,2222331.769890861,3670652.526778693,291463.21940967045,1925536.4764568454,145702.36619989667,15284302.902193194,193648.44300696277,535956.4335943474,744624.7711,0,30891610.22061096,0,0,3361915.676015166,0,25813366.412729513,0,49822734.38689193,197790.56051704442,0,0,0,0,,1609873.0327555751,0,0,0,0,0,1268850.3036606903,551738.6589703253,512276.104,384871.7784298223,6682831.135690172,6992628.611253794,4239248.771852458,0,966079.1659998675,0,0,0,0,0,0,788769.2553738465,0,0,0,272751.3732849545,0,0,0,739605.6503997104
2024-01-12 00:00:00+00:00,88975793.23166905,8764913.162693463,0,6400127.801517512,0,0,31380501.179915663,22761883.40078811,26847916.928233195,0,277575.81865470164,4142927.3320484757,0,0,4309319.628456414,11391129.893623393,9672941.769342855,3032355.623382322,6410780.282261466,1230994.4611091563,3665044.9742556973,48513245.43842903,399927.15463086125,0,0,0,767176.5263348831,,12044507.58514557,101390.59131525415,243048.89612034403,0,189427.82893883198,146510.49175423715,9636621.744557125,133085.8672509135,1111150.9925919715,,358170.6129108417,1148045.144988833,847803.5079669261,1538317.126076313,122327.49084710341,647951.7238460586,0,567189.4289078511,0,734525.7026603379,10570161.676207356,0,0,2346436.4268389335,0,10469221.084401866,0,7774217.0719099175,0,0,0,0,0,,17577689.58866058,0,1351183.7425963855,396461.63732985803,0,0,0,0,218951.7094450627,179863.3594064627,1204210.411241658,237904.6162615362,3847303.011160923,0,161558.0326766557,0,0,0,0,0,0,0,0,1870659.6935800784,0,0,0,0,0,10863124.820343146
2024-01-13 00:00:00+00:00,54317710.00666478,16151937.452530455,0,1743529.509502472,0,0,13938983.569615766,8303404.1000634385,16126170.46103278,0,0,2490399.9139849422,0,0,2606698.758769316,10577816.432457479,3838356.013453333,2109649.4965486387,2071503.273422681,609572.3202785208,1729860.2935420983,13125476.42846746,281539.3346219218,0,0,146437.61228060073,110048.87941755727,,3597037.756508134,436121.64640935365,0,0,0,0,3661416.6556676086,114769.12046431648,1327739.206,,1719449.566839209,1717545.4896764772,411290.62484557834,1015387.1703172582,0,0,676468.8640089179,0,0,0,3895257.6873911154,0,134712.23129772086,808742.4188579456,0,262459.71185494284,0,5831766.879946329,0,0,0,0,0,,0,0,0,0,0,0,0,1517120.0637771788,0,634861.1866175348,1242015.2695850676,20998456.793577246,3686363.501899324,0,0,0,0,0,0,0,0,0,0,0,0,0,234409.56206109913,0,0,301647.0705247456
2024-01-14 00:00:00+00:00,95476167.91457105,3043773.752985068,0,39130812.75804379,0,0,126393227.8937181,9019714.819217665,14188147.421516724,0,155230.99919271015,828697.9912190102,0,797968.9417,18154758.26375354,8031557.791238356,248325.07229407725,0,1811767.9974213385,230761.53424463232,0,12538246.424807554,175465.50546053215,0,0,0,0,,670775.3282623795,258716.1247605232,764288.4755618992,0,0,330908.79968245525,3725654.623001969,0,0,,0,773523.4925533717,0,562110.5384394791,0,0,0,0,0,0,29232805.212138988,0,0,3241049.967616613,0,2415409.508,0,7167118.175517019,0,0,0,0,0,,0,0,0,0,0,0,0,0,1511377.05,175904.65694245545,286144.52341710817,7376979.515057368,1822321.1622468561,0,1818007.4251516825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452048.1693841744
2024-01-15 00:00:00+00:00,253889328.23332825,6932792.512638008,0,7742558.476936893,0,0,140029504.6287443,5969546.195187322,19672353.264013138,0,0,13488671.755361639,0,320865.8648187347,6831904.636467732,42104156.14380559,0,225955.4541639472,402995.18294832186,542719.7788248074,2778437.2342136437,11960200.904445894,2402811.5752705173,0,345085.95944715576,118950.59026172239,151231.01221609977,,3173171.188005486,1461297.658782659,2005091.8095619143,0,0,0,4816068.465081609,2719837.445479943,6034439.393280949,,207862.37169432532,3639909.657347841,145761.70040691344,8406292.526,0,426094.9607301531,0,147031.25008322753,2769005.712876813,0,7130357.664159231,0,166660.83288045553,15636515.106502233,0,39066634.66274099,0,7609872.050690596,0,0,0,0,0,,0,0,446542.52041018597,0,0,0,944126.0384764944,1450183.4555859726,3796952.8186587486,115003.60006364067,0,42286350.386447415,1860517.0598360153,0,3858060.2880811435,0,220023.91805746086,0,0,0,0,2143664.361,0,0,2070688.8628062026,0,0,0,0,1580971.0134251246
2024-01-16 00:00:00+00:00,56934449.76398739,14370348.434740055,0,27007309.37485196,0,0,11711943.869470948,41164425.52630054,13176003.98213238,0,0,4051195.9380120886,0,213051.33064421554,2160613.8414355954,11786608.470393755,1214214.174246917,0,1992631.5067824437,1336476.2700736378,119759.00624417969,35957911.78468041,276817.4331,454534.3016,404951.6001655596,0,0,,1636121.4184197092,0,452643.22881472413,0,0,0,7390954.894029626,247883.1332235046,125600.27974792189,,220377.36977394388,2425151.3101850194,0,2149900.7115740553,0,0,0,0,0,41377182.404343136,17200783.53675647,0,0,18105045.490871016,0,1139450.222751994,0,1544753.3596756333,4432968.936969373,0,0,0,0,,0,0,0,0,0,0,586383.6143232046,4316214.434575458,277313.2971752662,601255.9234547543,870865.5051832465,13969813.124104839,0,0,244051.56656411188,0,0,0,0,0,0,10849101.422418902,0,0,1962787.313198803,0,200925.4612045299,0,0,101461.89797063336
2024-01-17 00:00:00+00:00,259922714.82856044,9705743.181252992,0,5633778.170765784,0,0,12139104.578333957,5983757.571,17999148.32341735,0,0,8427730.153705057,0,0,899557.1197241058,11167620.516813941,4495136.0586433625,676775.2099888297,1416088.3169786164,431270.2046348382,354245.3778147502,24523427.17567578,0,0,132844.90252154347,812003.0868794597,108778.45086578352,,4761602.974301953,101972.41942486337,0,0,150328.96437959524,489273.8376611151,11156626.740901865,0,439693.8355,,0,488792.5906630676,0,170704.98093709283,0,0,0,0,1369369.5046617703,0,12275911.013766596,0,0,2250675.0673486884,0,9760123.744135091,0,4270961.959,12320954.350685347,0,0,0,0,,0,0,0,0,0,0,0,4643294.518191668,4425690.370681049,776710.6309017282,895680.9226090144,0,1876895.6471427488,0,1301911.8601483598,0,140227.53412358076,0,0,0,0,464419.1918450764,0,0,2945923.467154034,501101.10001136595,0,0,0,454504.3136808671
2024-01-18 00:00:00+00:00,311598463.5,6150122.410740834,0,12856194.295914542,40665307.586272374,0,14840064.035513202,2948597.8217912335,12660755.396126635,0,0,3662198.6640485674,0,0,608020.6010313793,18547692.039049614,2369331.148315784,104289.80309070974,3481922.151684107,10231917,0,26661778.861734517,2285868.754448779,0,1293945.9557893877,0,0,,11027907.821771385,1766878.4929158562,903897.5856425052,0,0,0,4874779.603086509,0,3372620.6034341115,,0,2816851.319425488,346077.34135154076,554690.1946851877,0,0,0,0,0,0,13381759.933800671,0,0,1800693.2821027294,0,949279.6122836412,0,2528147.986885531,0,0,0,0,0,,0,0,0,0,0,1710808.378904172,0,6200008.451796932,10597757.190270642,1895745.1043470732,7267337.039627511,0,3555898.153192214,0,479195.7406848123,0,289898.4742927368,0,0,0,0,2700408.8418740598,0,0,0,0,0,0,0,3482568.1783437417
2024-01-19 00:00:00+00:00,125983903.30953413,29618658.876067914,0,6272584.961773998,195202197.53060818,0,32025147.286509953,10444830.238984883,11197494.359412706,0,0,2111577.000182352,0,0,2702575.59,17309487.602009483,3918616.2861997588,0,2252217.087159841,2683098.3325349074,299995.3675971883,22706274.924721316,550787.9224064413,0,430194.8385021308,304924.93512926437,209226.44476110183,,2164618.7752836235,47008954.283896185,0,0,155671.91317495413,0,6706205.934287192,4243731.591368442,481300.07724978554,,505434.00685247016,0,645674.6123102964,1728073.9043585064,0,0,1611559.964425208,0,0,0,10903015.333652925,0,0,1450678.5941695739,0,448821.9642906422,0,5772152.211441484,100045.11483221636,0,0,0,0,,0,0,0,0,0,19531345.49778846,1008654.9768318634,1009419.3684990281,4310052.510402361,165607.84138753393,0,0,4366191.9052962195,0,0,0,0,0,0,0,0,0,0,0,789583.4216500929,123131.89632141351,0,0,0,610906.2300871906
2024-01-20 00:00:00+00:00,193903383.6723463,9504978.981562767,0,21214405.579044875,27431830.766961005,0,11457049.971280847,2056818.1018458894,7275130.3756182445,0,0,142400.5918323815,0,328041.04254412686,2119447.5311903325,12747164.973251067,2519718.7890497833,1079464.9014707496,2809760.4311707416,1235147.1794405158,0,34798975.184079394,816488.8227911063,0,5220621.369894415,3370845.809125692,165311.79044453567,,845193.1934,26925435.162305534,39544027.24743865,0,112617.02565555602,417553.19914477016,1290292.8323644751,0,1080362.2172656253,,5013553.490267977,344826.10342418274,0,220591.4136237551,0,0,2955073.1187547855,0,0,0,6732684.165829749,0,0,757114.0834058453,0,329925.61517716397,0,12741357.398687972,0,0,0,0,0,,0,0,730865.1563,0,100572.14896644182,522760.4323564704,461252.6708042613,264760.2774081106,4927329.028810938,218022.2377416731,0,6777120.4270889815,0,0,0,0,0,0,0,0,0,3087563.2828246877,0,0,734872.1242442399,0,0,0,0,981200.1061007997
2024-01-21 00:00:00+00:00,99950078.45565625,7341593.136880711,0,209523.27167004245,21761709.87052973,0,5021146.361988206,133350991.11777914,5110959.084316272,0,0,1859258.1698094932,0,0,105478.85721591813,13931205.91460556,889382.7047942115,0,4144173.801666149,0,585045.1534706051,42100730.03,328486.6168551401,0,0,1221798.8467472703,203733.1141783827,,6168467.500973774,29875348.567750376,11238793.598218353,0,0,337516.7961089248,1903721.229728094,11166458.255233333,0,,2364217.978219896,0,0,0,0,0,2078612.6585168368,0,0,1245123.924204565,4005799.5214027977,0,0,0,0,2578691.9683352127,0,5393761.413,0,0,0,0,0,,0,0,619037.8395549438,0,263235.65491912444,0,0,184811.6082758404,2125565.4549902766,0,0,6816955.505570441,3501258.2413145574,0,127914.73420351693,0,0,0,0,0,0,2836660.8825726775,0,0,119220.95159383901,0,0,0,0,0
2024-01-22 00:00:00+00:00,191505053.62632942,10948934.569065532,0,4910577.318069766,134034287.7387231,0,11681649.575147977,25166685.627658002,27592818.530708488,0,0,1073506.3588911095,0,704561.8526000137,1191906.8695503117,19637813.398853786,1894795.630465766,100441.99683035615,2809817.5934072984,642342.9701,304705.9701015915,69328404.19711778,1101437.9807120976,0,435736.4795600788,941919.8053781348,0,,1071267.4552049728,32091945.603217054,5773062.954497785,0,0,0,1027730.3863894818,111926.25441596513,0,,1210980.9411045853,245072.7288148371,1421776.3731413386,518527.39557253744,0,0,2793476.3326384667,0,0,5783086.375,12971731.695521843,0,0,5028724.608797846,0,1670012.549031463,0,7791556.104,0,0,0,0,0,,0,0,0,0,0,0,0,1781360.150246775,2589988.164135941,286090.5318851168,575641.7055279331,26131550.980450917,5419909.557113333,0,893230.8457562275,0,419472.2640044682,0,0,151502.46659968916,0,10318207.012813848,0,0,3326394.846761082,0,153867.58150999644,0,0,9660698.964745212
2024-01-23 00:00:00+00:00,152379977.49060345,118256994.62549402,0,19832086.754592575,9456767.261,0,16199022.43489514,4409007.188089955,17833763.03222225,0,0,6805415.867673445,0,53459126.65,5926095.398205303,26309924.516886313,1722343.4729382938,0,1733910.8009526546,877886.7749736966,277958.1756,102843409.25584456,4977883.612536025,0,0,118517.70385540264,427482.0027114493,,2248607.8017922705,28382092.942499597,6026988.408491239,0,0,132721.65383820207,3103330.397997377,0,1512203.0591764944,,0,467962.32284460665,244200.35064416175,0,0,7403528.667057779,3439526.2423862913,0,0,996473.4899730934,4701088.357726746,0,0,1730530.5186366483,0,3400607.5707046883,0,2272977.5108259153,0,0,0,0,0,,9279391.451392539,0,0,0,1240859.3091441607,438020.8988171673,0,2529701.618880762,14792439.363674667,205303.95802901895,2547274.4391312352,6323404.682451867,5933976.699320928,0,135860.5844,0,0,0,0,0,392702.42995744076,2231339.431856112,0,0,0,208183.71196577232,0,0,0,3063395.896
2024-01-24 00:00:00+00:00,70998090.09633917,8777130.662482567,0,4701692.901588792,39465215.223315805,0,21663390.58,6128383.676091181,17212762.659676228,0,0,19268554.377625003,0,191459.3303476607,916820.4296179677,39176632.85345397,7026489.619485462,556344.5992145201,10039303.918650711,0,8566021.544309001,56364038.01575098,3105461.7539847894,1121408.7320713561,6134357.285878956,458453.6939236049,458773.89658852573,,898845.2595,29725609.442474324,738067.8323949476,0,103320.53795519815,6467309.819951182,1385308.3910809015,1368812.4618979357,489005.1295128556,,597130.9291678639,1572003.510946526,0,0,0,275570.34723175707,1444704.6559164438,0,0,1476393.429213353,15710930.93033841,0,0,868523.9281218096,0,123032.43634485546,0,13762888.778786255,9941035.846821805,0,0,0,0,,0,0,0,0,0,0,123959.25378838387,4285994.014446202,3131766.5023609768,138988.99238541894,3224255.6686207117,0,4442585.602960792,0,0,0,0,0,0,0,0,1491307.4379579083,0,0,0,0,0,0,0,6716963.087744978
2024-01-25 00:00:00+00:00,78004450.56209165,5827040.208654566,0,13603299.098852022,1184025.0991570177,0,45211609.79747017,4077215.1718340903,16138855.565575905,0,0,11708451.688956896,0,2203635.1759195263,0,45282915.15466466,9163205.280584643,0,6084228.107661409,2584836.9945654566,138907.70342955456,27548289.684329618,220262.7678264145,582459.7940893337,5676133.1654389305,0,267580.43071225827,,0,11891762.165194375,4528129.636234433,0,0,1015403.8121228368,1221720.285729689,5457370.277572434,1364304.1184323723,,16678964.06778742,635584.1335143815,236324.93298625693,386500.8480194336,0,0,0,0,0,538269.2265474272,5340780.921899131,0,0,2277843.0675806636,0,1884097.4312971667,0,5438181.472936052,5356384.522111819,0,0,0,0,,0,0,358800.4484161798,0,0,433959.20866654377,0,744432.7031538887,500176.63320474676,0,771197.5871175219,18150222.173952885,1619631.0206128808,0,0,0,0,0,0,0,0,2930640.994846201,0,0,297607.7006252578,0,0,0,0,386018.03431790485
2024-01-26 00:00:00+00:00,84752390.57525514,6833754.412980319,0,4181997.668461186,10969320.901227724,0,206094936.81990418,11586389.140353799,240038665.14352763,0,0,3595000.413,0,7816702.2390729515,0,8044441.260567184,3625708.295140174,3872163.3874479216,14597911.443099601,341236.46049304825,3232810.1360387895,24608651.050640695,352797.3289312931,261520.5895381076,0,137530.98556031453,0,,0,28189950.37700937,348658.16489786434,0,1465341.1520417721,1453687.717557753,7282077.908,2234110.667151256,319477.4992,,2776174.135251748,517926.77878454974,0,263973.15519121033,0,0,25651630.919226706,0,0,1006274.6912061594,5145046.371405226,0,0,1249951.1050271345,0,1247132.519,0,10297889.374154896,970264.09,0,0,0,0,,0,0,0,0,0,452979.1854695932,0,2180914.206245327,1001617.5217011275,140000.34574756125,506605.88168715016,0,3782945.779,0,171211.58117157302,0,0,0,0,0,0,1122662.5736525978,0,0,604227.4793,0,0,0,0,894347.4268337969
2024-01-27 00:00:00+00:00,37912877.29,2648450.7415014217,0,454404.4809197073,10231297.848188743,0,12854203.693533055,6328710.886429095,7314965.416950807,0,0,900828.7528262221,0,244410.49082191245,2396056.4635810526,5549854.786105211,927222.5800854071,7444788.627978963,3587585.9716555146,1928116.9653011533,0,19720172.234882344,0,0,188186.08164223412,0,0,,4868746.456123567,9442750.021188034,4195615.989317165,0,0,0,3904465.751255638,0,0,,4630601.054901444,0,0,246800.81980450303,0,695028.1886,0,0,0,4346935.961082792,6054940.834464105,0,0,0,0,281754.68603448936,0,532740.807,249618.42455805367,0,0,110880.47657743144,0,,0,0,0,0,0,0,0,907993.9246836104,1728404.1665284494,0,563826.0969,27104657.839245997,296044.42569866905,0,120307.73641080734,0,199939.27776432317,0,0,0,0,252661.92362376972,0,0,0,0,152683.46586324184,0,0,0
2024-01-28 00:00:00+00:00,38281584.16267552,2044969.7238698518,0,766096.8980988994,8900305.386991361,0,2531197.464912568,8579224.855507836,11104396.595337037,0,0,2097973.500756755,0,1085829.8072562122,506613.31386447005,8839945.490906592,480234.67623647547,14513802.849186106,2144578.1336508025,1024406.6213188672,0,23030855.58399184,1147690.534962657,0,0,0,0,,1213674.2995630945,17031860.316145174,17100494.081969548,0,0,515023.38220040285,0,845133.8166170111,1819472.011513138,,0,684510.5841,0,0,0,0,0,0,155376.69092563735,4980200.428,3539969.42,0,1384846.8209436345,2480213.9370766613,0,945133.5956371011,0,301175.42760991346,0,0,0,0,0,,0,0,417732.1852066142,0,0,0,100401.4503785044,371269.91825670784,1316993.3333986336,135592.08382660296,0,12575323.632224549,5578230.626403733,0,825080.6850916159,0,131626.43053826923,0,0,0,0,264680.45811299584,0,0,0,0,0,0,0,0
2024-01-29 00:00:00+00:00,129598640.12291288,15514108.975955475,0,2605084.4776109066,33555682.68800866,0,4130558.196029083,15924835.082534734,33613304.75782717,0,0,0,0,130603.56738168473,2364123.965468222,32720001.565339137,904948.6172757109,15863570.914266877,3314342.0125900246,1682979.232691878,0,23688996.632890593,0,0,340728.21101857536,340600.1578889439,115714.51133138577,,235453.74045890293,7741542.5523155965,21939463.216877487,0,107140.83106560461,0,4645387.982096337,1359725.1988891335,0,,646446.7511209445,0,0,345221.0859146329,0,0,0,0,0,1275446.5807862885,17461834.86208301,0,0,1140242.7101835117,0,1615001.5525992352,0,2180005.6104977005,1176347.9380989855,0,0,0,0,,0,0,0,0,0,2175018.418290115,0,20651269.676078983,9112096.646526443,0,0,6390435.408,1761519.7561389972,402033.08288277674,0,0,621024.8237827972,0,0,0,0,248808.48120311694,0,0,0,0,0,0,0,337416.4568918654
2024-01-30 00:00:00+00:00,411108263.8580363,14801290.576393371,0,11097672.23028651,33236307.210331853,0,10141231.39,18520396.70080257,42708170.684954576,0,0,10854618.449952317,0,1124405.533077695,8458223.097020416,11393094.172668798,1848438.2033380514,1380740.5241299218,4814996.7739384435,0,250213.12202423793,47524790.24277483,108054.5524766449,0,16991081.181389373,145567.41421028742,0,,2236316.1294481405,39268580.34370496,4977534.469153254,0,1537261.2394552573,0,4719352.187032346,312854.00789604976,519672.3427619587,,791036.8687725009,0,393571.61200803716,644152.6602703274,0,0,734095.2484096687,100892.09729102741,0,96259897.69330849,5550710.234935695,0,0,23629785.468048822,0,0,0,3326320.6664193315,0,0,0,0,0,,0,0,0,0,0,0,0,15195567.257705169,6180565.915717363,123458.74448304396,2460619.788,0,1783383.1338209235,0,0,0,0,0,0,0,829540.7809926056,4020574.987009963,0,0,0,120894.92934370437,0,0,0,1207619.0009644676
2024-01-31 00:00:00+00:00,248586486.14277345,36030065.219061926,0,74305109.70029145,8830584.360359259,0,262309810.2808658,13214373.231698344,45425925.00585286,0,0,27247742.78162138,0,1758637.0437483813,2991496.4817407234,26321406.43164082,5034205.231867952,6551379.139471034,1779209.8716099989,280600.62520719174,364317.2455966251,34318447.20375952,504772.8759186849,938337.7581517082,6382509.804175585,167107.31137973236,0,,0,4719243.984666168,7784268.406036089,0,889957.4597251698,0,4457628.402129335,964650.7057782714,979134.7217646864,,426445.6051446587,219223.00667590654,498094.75579614274,269697.4362,0,5681071.090807919,1292786.0102508895,0,4011388.237021706,3626362.157080236,7307834.048478506,0,0,1887328.8409633278,0,5046128.105711111,0,2335764.469702555,9506017.669944985,0,0,0,0,,0,0,0,0,0,0,0,2081630.4617888348,4775241.083,774540.4023402268,4547391.352910373,0,3484043.5546226706,0,0,0,0,0,0,0,0,8862146.590259014,0,0,0,0,0,0,0,1396261.5034646129
2024-02-01 00:00:00+00:00,253855157.00980672,8405585.472,0,83522378.69047628,12168389.04236873,0,6314763.665199861,7305683.135,3888484.6186658093,0,0,5614385.800105625,0,21021136.28357087,1151562.5276477237,5829294.3804599065,5911075.637240374,1459271.6035718862,1879157.472246392,4546291.198870384,2110789.5367648704,20562731.758485794,0,325393.8415339925,21498788.625352226,0,236365.45230752436,,0,9289269.585516326,6082323.4691972565,0,0,133662.62473751235,3530489.6694228817,4978483.238727503,108327.26813707886,,979532.9615044591,0,0,303737.40703847713,0,0,0,0,0,917656.0316007588,5540052.692398116,0,191052.47504898682,968060.7449862468,0,1616299.7614912451,0,3398151.504683713,0,0,0,0,0,,0,0,0,0,0,0,0,3546647.0526236864,906743.3083511266,368704.1670441495,0,24414147.043452077,3550506.1482966407,0,110011.66376234198,0,0,0,0,0,0,10197156.49,0,0,1166775.5711141892,492465.01267162693,0,223317.18191192066,0,0
2024-02-02 00:00:00+00:00,1286601960.860459,4705478.918220733,0,35202645.61675344,4890519.735,0,4940779.617294915,21865186.985757366,32144411.09197136,0,0,3521174.256,0,925567.3439702954,3666926.2607428064,7128983.1435917225,512515.91328412085,7257672.660240086,2533930.969396424,0,1780358.6301041464,30051153.14842084,0,0,9539609.269995758,618906.4632102551,0,,727444.4107460738,4219312.412107637,11127753.05414087,0,0,0,0,3510653.2487211945,130405.2642371216,,3197681.4380377424,455687.86357576953,0,0,0,0,1917519.0895737256,0,0,1001298.3120735034,3395231.942376553,0,0,1314702.8327271705,0,5855610.487583699,0,14496380.078727845,1111577.6904603897,0,0,0,0,,0,0,0,0,0,0,0,877255.9022827046,0,0,0,31249651.35306233,1813483.4374201756,0,116773.6280339038,0,0,0,0,0,0,5080638.163718598,0,0,0,0,0,310242.98042358126,0,390003.70352112956
2024-02-03 00:00:00+00:00,75770041.84603432,5868972.026095018,0,3027863.112783539,2314210.1531255953,0,906333.1195,5400097.262776903,2037168.6596395099,0,0,1565531.3734120398,0,4242628.393997577,421755.1970366428,23261993.693315726,2796859.193227748,118915.0599672274,4565874.967184912,727190.8052799155,0,5589462.733355933,564829.4306713706,0,131024.07015161587,0,0,,1531031.730893345,2166562.869979509,350225.85747196653,0,0,0,133525.40021162303,0,0,,1948341.5752906902,0,0,0,0,0,1151777.9841959178,0,0,0,1450352.056826579,0,0,1829136.6631821576,0,628692.9032180152,0,586886.6984009573,279225.2438610441,0,0,0,0,,0,0,0,0,614418.2927252315,268445.67282526835,0,202342.59412480186,0,0,2499681.992049942,6268591.334553925,0,0,0,0,0,0,0,0,0,121648.61808477582,0,0,0,188246.0011,0,0,0,0
2024-02-04 00:00:00+00:00,85169939.19476843,1820971.2451228844,0,4545751.950782677,1441444.1046028943,0,701512.1687,2291369.9261292187,18972099.24678752,0,0,501393.9338988082,0,0,2071042.6538290048,4619493.387673025,2364837.6782562854,1410261.8184254838,917397.5084559273,514592.0454785546,0,15691760.478109075,219344.62870972313,0,743581.5913053601,309028.5516444169,0,,0,1872440.4485906123,1034581.042302367,0,0,0,3169050.620992906,3827262.0888913902,373725.80571055773,,6203965.379825191,336890.1977987108,460982.5250626196,0,0,0,1003400.256634537,0,0,0,2213584.0475056344,0,0,256797.91397743404,0,618407.9526740618,0,525466.5995173003,0,0,0,0,0,,0,0,0,0,2135014.001043068,0,0,0,0,2134800.5065482496,1509866.2927541777,0,5467045.984310242,0,0,0,0,0,0,0,0,0,0,0,322567.2952,0,0,0,0,0
