datetime,chainlink_whale_transaction_volume_100k_usd_to_inf,uniswap_whale_transaction_volume_100k_usd_to_inf,aave_whale_transaction_volume_100k_usd_to_inf,ondo-finance_whale_transaction_volume_100k_usd_to_inf,ethena_whale_transaction_volume_100k_usd_to_inf,maker_whale_transaction_volume_100k_usd_to_inf,injective-protocol_whale_transaction_volume_100k_usd_to_inf,lido-dao_whale_transaction_volume_100k_usd_to_inf,pendle_whale_transaction_volume_100k_usd_to_inf,olympus_whale_transaction_volume_100k_usd_to_inf,1inch_whale_transaction_volume_100k_usd_to_inf,frax_whale_transaction_volume_100k_usd_to_inf,convex-finance_whale_transaction_volume_100k_usd_to_inf,0x_whale_transaction_volume_100k_usd_to_inf,frax-share_whale_transaction_volume_100k_usd_to_inf,stargate-finance_whale_transaction_volume_100k_usd_to_inf,yearn-finance_whale_transaction_volume_100k_usd_to_inf,crvusd_whale_transaction_volume_100k_usd_to_inf,sushi_whale_transaction_volume_100k_usd_to_inf,cow-protocol_whale_transaction_volume_100k_usd_to_inf,lcx_whale_transaction_volume_100k_usd_to_inf,band-protocol_whale_transaction_volume_100k_usd_to_inf,clearpool_whale_transaction_volume_100k_usd_to_inf,rocket-pool_whale_transaction_volume_100k_usd_to_inf,uma_whale_transaction_volume_100k_usd_to_inf,api3_whale_transaction_volume_100k_usd_to_inf,spell-token_whale_transaction_volume_100k_usd_to_inf,orbs_whale_transaction_volume_100k_usd_to_inf,tellor_whale_transaction_volume_100k_usd_to_inf,marlin_whale_transaction_volume_100k_usd_to_inf,liquity_whale_transaction_volume_100k_usd_to_inf,numeraire_whale_transaction_volume_100k_usd_to_inf,ssv-network_whale_transaction_volume_100k_usd_to_inf,bancor_whale_transaction_volume_100k_usd_to_inf,balancer_whale_transaction_volume_100k_usd_to_inf,coin98_whale_transaction_volume_100k_usd_to_inf,dia-data_whale_transaction_volume_100k_usd_to_inf,tokenfi_whale_transaction_volume_100k_usd_to_inf,magic-internet-money_whale_transaction_volume_100k_usd_to_inf,dydx_whale_transaction_volume_100k_usd_to_inf,smardex_whale_transaction_volume_100k_usd_to_inf,hashflow_whale_transaction_volume_100k_usd_to_inf,renzo_whale_transaction_volume_100k_usd_to_inf,liquity-usd_whale_transaction_volume_100k_usd_to_inf,ampleforth_whale_transaction_volume_100k_usd_to_inf,orderly-network_whale_transaction_volume_100k_usd_to_inf,melon_whale_transaction_volume_100k_usd_to_inf,chainflip_whale_transaction_volume_100k_usd_to_inf,seth_whale_transaction_volume_100k_usd_to_inf,alchemix_whale_transaction_volume_100k_usd_to_inf,perpetual-protocol_whale_transaction_volume_100k_usd_to_inf,harvest-finance_whale_transaction_volume_100k_usd_to_inf,badger-dao_whale_transaction_volume_100k_usd_to_inf,synfutures_whale_transaction_volume_100k_usd_to_inf,lever_whale_transaction_volume_100k_usd_to_inf,ribbon-finance_whale_transaction_volume_100k_usd_to_inf,orion-protocol_whale_transaction_volume_100k_usd_to_inf,loopring_whale_transaction_volume_100k_usd_to_inf
2024-02-01 00:00:00+00:00,253855157.00980672,8405585.472,83522378.69047628,12168389.04236873,,6314763.665199861,7305683.135,3888484.6186658097,5614385.800105625,21021136.28357087,1151562.5276477237,5829294.3804599065,5911075.637240374,1459271.6035718862,1879157.472246392,4546291.198870384,2110789.5367648704,20562731.75848579,0.0,325393.8415339925,21498788.625352222,0.0,236365.45230752436,0.0,9289269.585516326,6082323.4691972565,0.0,133662.62473751235,3530489.6694228817,4978483.238727503,108327.26813707886,979532.9615044591,0.0,0.0,303737.40703847713,0.0,0.0,0.0,917656.0316007588,5540052.692398116,968060.7449862468,1616299.7614912451,,3398151.504683713,0.0,,0.0,3546647.0526236864,906743.3083511266,368704.1670441495,0.0,24414147.043452077,3550506.1482966407,,0.0,10197156.49,1166775.5711141892,0.0
2024-02-02 00:00:00+00:00,1286601960.860459,4705478.918220733,35202645.61675344,4890519.735,,4940779.617294915,21865186.98575737,32144411.09197136,3521174.256,925567.3439702954,3666926.2607428064,7128983.1435917225,512515.9132841209,7257672.660240086,2533930.969396424,0.0,1780358.6301041464,30051153.14842084,0.0,0.0,9539609.269995758,618906.4632102551,0.0,727444.4107460738,4219312.412107637,11127753.05414087,0.0,0.0,0.0,3510653.2487211945,130405.2642371216,3197681.4380377424,455687.86357576953,0.0,0.0,0.0,1917519.0895737256,0.0,1001298.3120735034,3395231.942376553,1314702.8327271703,5855610.487583699,,14496380.078727843,1111577.6904603897,,,877255.9022827046,0.0,0.0,0.0,31249651.35306233,1813483.4374201756,,0.0,5080638.163718598,0.0,390003.7035211296
2024-02-03 00:00:00+00:00,75770041.84603432,5868972.026095018,3027863.112783539,2314210.1531255953,,906333.1195,5400097.262776903,2037168.65963951,1565531.3734120398,4242628.393997577,421755.1970366428,23261993.69331573,2796859.193227748,118915.0599672274,4565874.967184912,727190.8052799155,0.0,5589462.733355933,564829.4306713706,0.0,131024.07015161587,0.0,0.0,1531031.730893345,2166562.869979509,350225.85747196653,0.0,0.0,133525.40021162303,0.0,0.0,1948341.5752906904,0.0,0.0,0.0,0.0,1151777.9841959178,0.0,0.0,1450352.056826579,1829136.6631821576,628692.9032180152,,586886.6984009573,279225.2438610441,,,202342.59412480184,0.0,0.0,2499681.992049942,6268591.334553925,0.0,,,121648.61808477582,0.0,0.0
2024-02-04 00:00:00+00:00,85169939.19476843,1820971.2451228844,4545751.950782677,1441444.1046028945,,701512.1687,2291369.9261292187,18972099.24678752,501393.9338988082,0.0,2071042.6538290048,4619493.387673025,2364837.6782562854,1410261.8184254838,917397.5084559273,514592.0454785546,0.0,15691760.478109077,219344.62870972313,0.0,743581.5913053601,309028.5516444169,0.0,0.0,1872440.4485906125,1034581.042302367,0.0,0.0,3169050.620992906,3827262.0888913902,373725.80571055773,6203965.379825191,336890.1977987108,460982.5250626196,0.0,0.0,1003400.256634537,,0.0,2213584.0475056344,256797.91397743404,618407.9526740618,,525466.5995173003,0.0,,,0.0,0.0,2134800.5065482496,1509866.2927541777,0.0,5467045.984310242,,,0.0,322567.2952,0.0
2024-02-05 00:00:00+00:00,275015394.46727604,7847428.749010536,13747113.056805557,3292533.269163111,,16892744.00811426,2671433.5181811894,15186908.433046278,7635767.499809379,0.0,481207.7060364124,11877914.429032013,1533377.8192484274,923010.9879995656,10230332.488686582,315545.37119807425,501962.23567657487,24489061.442460425,510644.64809348306,116982.71872544424,613144.4385743462,1281167.851,0.0,268156.14418685297,3047450.941676524,2333402.107850364,,0.0,1176079.1235454232,2659167.4483546857,1096246.4586580372,5298237.181436647,0.0,0.0,241879.8620069168,,861854.0864095296,,396676.4588064684,3581839.4075233447,1195511.886214391,0.0,,853794.5768726281,0.0,,,106283.17112995892,1541352.0935817808,1923644.0472301464,0.0,12075544.401272444,1984607.745713284,,,1662600.5232694698,0.0,1721035.2292014624
2024-02-06 00:00:00+00:00,237530489.4101147,15589127.141547864,4205658.954085395,2975222.8238880243,,6747322.3809210835,5336713.383,14265571.56187985,7340329.674572516,120723.72252068832,2259538.0020944136,15333978.953500362,724422.1974003565,3211114.2678931826,8027275.798109619,1852144.3576098536,1995567.1873970777,12910437.08734132,113228.94929954557,295134.12196700624,110474.98487394776,0.0,,158769.03973971546,1954084.759019825,3634023.838410971,,,650800.9056742986,2300559.2049230156,208971.5012398949,5432041.5862482935,3674848.783928664,143332.1275200652,320136.301,,1412301.362597182,1292034.97910734,2643759.590520957,3807996.023,15554258.20397629,1882736.6986385032,,4039166.9495580783,0.0,,,2545740.292508415,355056.97360811563,144829.3889930286,2508001.283769655,193421.63212580825,0.0,,,0.0,0.0,0.0
2024-02-07 00:00:00+00:00,158197771.04282376,11716733.016114324,55237942.99358895,31739868.030370172,,3785125.416569481,4816521.520329929,77701377.06,7678895.077070253,0.0,2130113.2841228237,9659560.835260328,1592694.7694149215,8408917.925005807,3802122.27245828,1525446.7900908724,132608.77170118154,14561425.132159844,0.0,3320674.5436402927,550571.3211350077,0.0,,1884558.0880095796,2055409.932637682,992176.8717320424,,,167660.34705617814,4696344.467891765,857694.5926333227,3140973.369539767,2199835.628468344,0.0,242704.68640200587,,27885253.500630412,0.0,0.0,8027058.477,193311.9793649766,633943.2371,,4150133.5669428753,10245030.46635342,,1278600.820948189,403557.26142488234,0.0,0.0,425692.5343,12010119.214471366,2004370.948340322,,,0.0,655715.4210256105,1341237.5404724963
2024-02-08 00:00:00+00:00,217892703.40668008,7344180.610433443,10678002.18711797,5438223.561282313,,5773869.494200956,7027886.602,66741930.02652638,11639435.403259126,0.0,2172254.5265618856,19739801.789134774,4988912.199922671,130635.73621275656,10467166.123492794,0.0,0.0,23937286.256967332,0.0,346367.1499,2213238.463,0.0,117977.7409311395,903631.7135962112,1947159.505944846,2206474.530280667,,383065.16027454333,1263479.9888398624,1978671.3653465947,4370448.608503118,1161528.0029342952,4417763.705902319,0.0,0.0,,26776363.952611372,343169.41536567407,4807744.886787258,4060101.8402654952,0.0,857119.8285696886,,12284740.206361787,0.0,,130530.73952096669,1957775.5909182453,0.0,1653266.1544323722,468944.4289538289,0.0,1763443.9977326128,,,0.0,350527.88999144913,0.0
2024-02-09 00:00:00+00:00,155805185.72072953,8538861.155,13692393.559222158,5876341.755479847,,8907123.094624136,14913075.364241889,3013903.9746641754,5581658.266269442,199408.2895704379,445304.11645642505,15024299.881200835,6361474.519386407,1259378.5143208513,17219355.801735975,2564924.321073232,701591.2216764435,13545873.619676372,1132040.631162598,0.0,764967.8740361923,0.0,132375.42625636485,768466.7798419296,1347735.3561924766,7926113.708591312,122053.35030052722,0.0,7835323.896068267,682148.0747,2964389.5753077907,1220549.1004060449,0.0,816856.8616868723,961844.6919946602,,0.0,0.0,0.0,3127383.2539294115,862539.5303024385,7288169.896,,3891538.6638101926,0.0,,0.0,1038670.7557772498,973787.0724,0.0,2228289.849869632,12180539.651575385,1862048.4397926384,,,0.0,0.0,331528.5249811605
2024-02-10 00:00:00+00:00,81632607.90283875,3414076.8797989176,173707804.69457847,3028156.983872785,,3277973.8137600683,6195911.225,6887212.136620786,4231170.463614552,350820.4245666014,777180.7142512994,11256241.123474024,100011.48957645088,609625.0025627037,2047129.4001105144,261115.1733,554908.7631863845,8612682.126,1079487.180300134,0.0,490889.4903610584,224796.48162365195,1064594.196780448,2969016.458037006,1663892.0024025263,106956.50541138438,1737612.0881906212,0.0,0.0,420554.8870199016,3259835.2635819474,1009730.3156602612,742894.5909466434,333060.0872480964,0.0,,1741887.132262915,0.0,2796726.6665932992,5884696.488098899,433771.0604955285,0.0,,3272673.691,0.0,,0.0,424127.4386876815,0.0,0.0,533966.8320571466,6609926.218,3727289.681700673,,,308472.15245351876,0.0,0.0
2024-02-11 00:00:00+00:00,153906705.21463752,5583505.8690703185,6831640.875391342,1133331.589517512,,2880209.8916196413,14252520.980246035,3722020.220489396,1985771.2705741776,289440.96265586634,200173.66528993292,7179884.289204651,1727035.598502886,457720.47487189097,1533191.648666965,1127606.1585165695,0.0,28321117.185796548,212921.7638247526,0.0,112467.8778,0.0,546104.7981012668,2712914.9265196957,1516423.317734533,23253831.197371423,5909920.963022275,0.0,143056.61126437096,751364.3316507441,570632.3593237456,149639.45292488966,0.0,2904612.4195563374,0.0,214098.6655785792,103893.75226061056,0.0,0.0,4822847.855370844,32113012.01999032,907856.7613510618,,1511947.1894132234,0.0,,0.0,929465.8729988728,1126605.0482387892,0.0,0.0,12903912.52330174,2947618.9890961824,,,202891.75605372083,0.0,24749288.226771537
2024-02-12 00:00:00+00:00,171928485.63101327,10614265.334839784,71941453.39922754,4902273.786648445,,3552480.3099196902,16892486.98385362,13565640.43088161,2436150.927,356609.27500467515,1058362.7351436624,13642482.185229952,2045393.804467276,418860.49197289057,5654675.722492515,556877.2143180103,391543.91006941383,29662713.121198013,509238.6453127472,0.0,9820919.382108854,404473.6302287302,2783886.032824992,3900829.602940814,8672173.634182995,8882834.727881247,7078135.136819391,2903413.2984694936,3444770.92962292,292177.49030742544,2771170.349,588722.7185715893,485772.8757899192,186763.11800286788,331168.6080859243,0.0,0.0,0.0,9085441.315190757,5109774.863,873819.8460010525,6597247.595,,2317347.5460143504,134893.63843197082,,461515.4099155715,1178477.6086840048,449977.9827,840351.0281858547,2069546.115346323,0.0,1219069.2527538503,,,0.0,0.0,409285.6409522061
2024-02-13 00:00:00+00:00,268122014.46380568,63696201.08187872,157336547.47503504,15610052.496408029,,5849268.625788758,34316947.38669291,6983037.225160192,8098327.421838514,105458.54596059382,991522.6556,24295635.59013691,1940367.3965798395,1812426.318876243,3176854.2313804016,681441.1238923523,12758575.010697044,12683635.182819417,1127128.678789386,,2036155.1849001872,396903.87444589473,1142407.98,7912653.295927129,5401933.433998327,11151951.674427772,0.0,1727079.0313028863,3672636.847121411,0.0,7137320.887968761,110522.4322927924,0.0,0.0,1279284.6748517572,715458.1838776228,0.0,,1361477.9333087648,630516.3524242658,0.0,772927.9110669835,,3191597.315617634,0.0,,0.0,1482196.5769184572,5286027.348096002,0.0,18725360.826899253,0.0,1274564.9654539502,,221133.43463444177,2174453.0504550394,1162775.5225859752,426551.2448022928
2024-02-14 00:00:00+00:00,200028125.7430909,58623599.58960539,19475021.557961117,11697637.590006176,,34096490.80310881,13486546.925940968,21748030.027600203,10106030.768208722,346448.4547225408,2152990.8936900613,10538713.169393858,13951410.244341357,632065.2435346919,18298063.168284796,396361.0382530328,783019.0536955601,88773141.72891846,4033472.7331171874,2578712.358890394,0.0,205677.87500570485,2142311.234866221,2669089.2949023466,0.0,10964141.432957018,221567.5637493229,252804.9429684004,4933539.003329289,960658.8817715336,1026689.6508168456,1805050.7871617384,932970.4089865936,960674.8981369194,3874137.258852247,566850.1973680054,0.0,,0.0,11471945.592209928,1212896.1687476025,1068527.4397799713,,4929544.295920052,13648688.502636535,,0.0,5330327.935217007,7136721.082383204,0.0,4072043.6757274186,32822235.46,2320348.7519242167,,367594.2975,2512740.5336380806,13730056.922885008,1331522.643548254
2024-02-15 00:00:00+00:00,268891753.2524698,40781797.89067215,32947122.91603151,5932497.533336542,,93297583.68524984,13631237.566665707,8346220.269141767,2928806.374090746,0.0,3217161.746479127,9478610.6376109,7567043.427902104,2382161.1592654893,7668280.344918722,1079473.336484122,0.0,39804322.212859236,2254235.086719419,516628.9557406511,556308.6106568128,0.0,395912.29667565104,12283412.351017363,10208197.627706146,53057983.32692543,344944.4303365391,710525.0750069865,1413055.4620918732,1144774.4931376353,2315834.3837875677,1831871.1334019557,281060.38667514693,188423.70430580663,0.0,0.0,0.0,,601784.6810474761,18059265.504996944,0.0,2604553.252389968,,3146305.122133981,107573.2164544198,,0.0,9280121.859733606,0.0,0.0,13856080.22016436,13356250.88,22757846.97394237,,525004.3145582773,1166260.2585148497,8713133.222389659,0.0
2024-02-16 00:00:00+00:00,195071238.80263865,27321493.21109662,17822270.35,4232026.722,,61375215.36363373,22478748.783492904,3220012.1776961596,593196.0152339202,0.0,4399181.914735306,27981674.93894969,5548516.329098088,2421241.6756258863,3980937.285867952,0.0,2296915.7170858197,39640744.08792333,5846838.675,414605.8440656028,0.0,759821.8962917352,740850.7489317843,2869044.8798008007,2216534.1947217137,21464685.94827049,809406.4034100886,256969.0221059659,9112694.162,925687.2235149716,1592228.022492675,7302797.785011813,1852720.398,220343.46204750225,0.0,0.0,2889999.3178985105,,0.0,37480065.62293506,705848.2713756482,6387793.738456534,,893112.8774387197,100768.52034953015,,109402.54204756393,3471733.785011511,1021887.8364196653,0.0,3089928.651726244,13667116.372613983,21904120.183772355,,3560820.0950475107,25021562.759333055,28820226.65897405,747578.8808384966
2024-02-17 00:00:00+00:00,176255306.0869507,3853179.948237165,1800887.5090735615,2155292.7071689228,,5870643.863,18346596.321876705,4021962.0261206906,9479168.116336994,450483.2402798451,4319543.931669356,4002673.312336951,597589.7103353493,1823046.704580151,1312268.3301253328,5044276.533,0.0,10550830.94304184,0.0,251656.04450094665,0.0,0.0,1288381.8445333047,1702483.805512859,368007.7605028799,7146008.569531453,297158.80189370713,0.0,0.0,295859.9712186171,0.0,4992512.359815646,252921.15486660105,1229981.3138767758,543205.8437563711,0.0,2681894.045867566,,623151.7243762724,2476781.7206862033,535141.0968872261,1327167.3156259411,,6652331.034341975,0.0,,248492.3668723101,9995970.801122572,3482680.644445244,,2350134.0583933215,0.0,10610757.279988348,,306486.13963878335,0.0,9785462.534520298,431173.4126928714
2024-02-18 00:00:00+00:00,139494332.7433229,20734149.198803693,14739856.13572152,1956760.35245835,,44613029.29892602,9658096.921,11175249.173086466,4325504.187148648,1016899.4237922344,5374935.667666232,6090879.750984341,3589405.937243293,1340808.8006531089,1152983.393993617,3078064.224005233,0.0,14552206.6801146,492481.7821,0.0,1109352.7645541076,339720.31394464505,2117137.07913077,486683.6899,114476.95560089816,3347404.778701911,500647.1502295631,123991.10575475902,984457.4681160264,229831.31285317315,0.0,2146421.379,158964.3307160765,102077.9378788511,0.0,1346835.7439504936,9109054.601153176,,0.0,20325646.08885312,0.0,2912957.638637955,,1588215.6106861928,0.0,,0.0,263839.0495,5992424.090210721,,2846010.508207443,21377569.09718231,6928499.690550134,,0.0,0.0,20240512.24233442,134491.7278710451
2024-02-19 00:00:00+00:00,122362625.84117448,17838954.249054912,18593791.117942523,9142588.468329078,,32844636.45570195,12645352.79787339,22124142.32452666,2252492.5732484376,0.0,0.0,19961285.88803326,1795328.8765749985,852147.6533123353,4253808.117,2017433.858149285,0.0,62244421.63,2976209.089902035,606891.5084371561,8411824.546,451524.7097779904,3947012.845948335,1927830.2758976475,3984820.000950942,6391879.224828803,0.0,415917.9936362808,0.0,0.0,1352483.4528671058,7996323.218487198,114389.39938190112,0.0,1475065.570486878,0.0,2311992.471978167,,0.0,22268110.380824264,133197.89944862208,2996186.8624795056,,5940262.8809767775,495672.6556,,474442.4829501998,906056.1300499712,0.0,222443.80257037556,3320857.2451380747,14685841.75,2959642.775624333,,4195665.933325889,1908155.9791559645,10514506.66544474,941962.0350637478
2024-02-20 00:00:00+00:00,336679358.57463294,22497750.22201805,11749620.39575373,15508767.567858309,,18539923.944846857,16167565.217005806,26540825.169489745,1593313.9346826333,0.0,1563983.6252009096,10066739.517103286,3813192.4845198784,2290012.222073925,14229960.77686735,9333902.161,353652.6054129272,43961007.04392097,1338950.9495203954,0.0,219999.4042838088,250432.22477480565,4836714.221,2376165.0807352057,2366048.378933026,7770096.955,0.0,1381255.8905404084,5095158.894948891,2163869.1390260668,543456.007,17927241.411773697,509559.9225818268,833922.9085836158,294920.7524354166,220943.21091988627,7973959.172053386,,1705080.209346636,4967892.471676483,1289152.0460464524,2425066.9276066897,,17806031.55180775,0.0,,0.0,1451596.9197523715,0.0,226735.063316708,13322334.71,57544019.66,5046925.449542689,,329197.0760738669,466791.8559674072,0.0,1244647.0198739646
2024-02-21 00:00:00+00:00,308707432.34071404,13116256.007369015,32186381.133629497,8308701.455,,19265563.469909444,7374145.872832798,50766703.54980022,4807369.113641082,333309.1347665865,266521.8290231437,13353654.585130569,6733037.032981053,1745083.463,12908625.229307514,3440920.7023239457,301779.5645132004,37840972.64329214,1773290.179355911,0.0,0.0,0.0,3003119.2054317836,3070961.2136409404,1194631.0722966788,5496810.510700735,0.0,902382.2384451084,4320825.130127095,111288.33592564492,4072970.114486464,4009093.334911608,778980.7869100866,2057298.2593446765,0.0,2078580.914268452,952464.3327513494,,1002316.3739407592,6753277.403526061,0.0,1453388.552132103,,6063334.843048292,13968607.661442053,,0.0,721292.8039243922,486762.86279019114,0.0,2685657.866793683,7172370.399348041,1383521.404511373,,3189851.678111979,0.0,2970786.093033107,128798.7924
