datetime,chainlink_sentiment_weighted_total_1d,hyperliquid_sentiment_weighted_total_1d,uniswap_sentiment_weighted_total_1d,aave_sentiment_weighted_total_1d,ondo-finance_sentiment_weighted_total_1d,ethereum-classic_sentiment_weighted_total_1d,ethena_sentiment_weighted_total_1d,maker_sentiment_weighted_total_1d,injective-protocol_sentiment_weighted_total_1d,lido-dao_sentiment_weighted_total_1d,raydium_sentiment_weighted_total_1d,dexe_sentiment_weighted_total_1d,pyth-network_sentiment_weighted_total_1d,pendle_sentiment_weighted_total_1d,aerodrome-finance_sentiment_weighted_total_1d,thorchain_sentiment_weighted_total_1d,telcoin_sentiment_weighted_total_1d,dydx-chain_sentiment_weighted_total_1d,morpho_sentiment_weighted_total_1d,just_sentiment_weighted_total_1d,sun-token_sentiment_weighted_total_1d,olympus_sentiment_weighted_total_1d,1inch_sentiment_weighted_total_1d,frax_sentiment_weighted_total_1d,convex-finance_sentiment_weighted_total_1d,ether-fi_sentiment_weighted_total_1d,0x_sentiment_weighted_total_1d,solayer_sentiment_weighted_total_1d,frax-share_sentiment_weighted_total_1d,stargate-finance_sentiment_weighted_total_1d,yearn-finance_sentiment_weighted_total_1d,babylon_sentiment_weighted_total_1d,solana-swap_sentiment_weighted_total_1d,osmosis_sentiment_weighted_total_1d,crvusd_sentiment_weighted_total_1d,orca_sentiment_weighted_total_1d,sushi_sentiment_weighted_total_1d,cow-protocol_sentiment_weighted_total_1d,cetus-protocol_sentiment_weighted_total_1d,loopring_sentiment_weighted_total_1d,lcx_sentiment_weighted_total_1d,band-protocol_sentiment_weighted_total_1d,zebec-network_sentiment_weighted_total_1d,clearpool_sentiment_weighted_total_1d,usual_sentiment_weighted_total_1d,rocket-pool_sentiment_weighted_total_1d,vvs-finance_sentiment_weighted_total_1d,uma_sentiment_weighted_total_1d,venus_sentiment_weighted_total_1d,moonwell-artemis_sentiment_weighted_total_1d,api3_sentiment_weighted_total_1d,velo_sentiment_weighted_total_1d,compound-ether_sentiment_weighted_total_1d,spell-token_sentiment_weighted_total_1d,orbs_sentiment_weighted_total_1d,tellor_sentiment_weighted_total_1d,marlin_sentiment_weighted_total_1d,liquity_sentiment_weighted_total_1d,pinlink_sentiment_weighted_total_1d,numeraire_sentiment_weighted_total_1d,bonfida_sentiment_weighted_total_1d,ssv-network_sentiment_weighted_total_1d,bancor_sentiment_weighted_total_1d,balancer_sentiment_weighted_total_1d,oraichain-token_sentiment_weighted_total_1d,coin98_sentiment_weighted_total_1d,dia-data_sentiment_weighted_total_1d,tokenfi_sentiment_weighted_total_1d,dodo_sentiment_weighted_total_1d,magic-internet-money_sentiment_weighted_total_1d,dydx_sentiment_weighted_total_1d,kujira_sentiment_weighted_total_1d,keep-network_sentiment_weighted_total_1d,smardex_sentiment_weighted_total_1d,messier_sentiment_weighted_total_1d,hashflow_sentiment_weighted_total_1d,renzo_sentiment_weighted_total_1d,strike_sentiment_weighted_total_1d,acala_sentiment_weighted_total_1d,liquity-usd_sentiment_weighted_total_1d,parcl_sentiment_weighted_total_1d,ampleforth_sentiment_weighted_total_1d,wrapped-nxm_sentiment_weighted_total_1d,whiteheart_sentiment_weighted_total_1d,minswap_sentiment_weighted_total_1d,hegic_sentiment_weighted_total_1d,insure_sentiment_weighted_total_1d,derive_sentiment_weighted_total_1d,suilend_sentiment_weighted_total_1d,saucerswap_sentiment_weighted_total_1d,tao-bot_sentiment_weighted_total_1d,alpaca-finance_sentiment_weighted_total_1d,bluefin_sentiment_weighted_total_1d,compound-usd-coin_sentiment_weighted_total_1d,paraswap_sentiment_weighted_total_1d,orderly-network_sentiment_weighted_total_1d,bella-protocol_sentiment_weighted_total_1d,degate_sentiment_weighted_total_1d,stafi_sentiment_weighted_total_1d,unizen_sentiment_weighted_total_1d,melon_sentiment_weighted_total_1d,chainflip_sentiment_weighted_total_1d,seth_sentiment_weighted_total_1d,alchemix_sentiment_weighted_total_1d,wanchain_sentiment_weighted_total_1d,perpetual-protocol_sentiment_weighted_total_1d,harvest-finance_sentiment_weighted_total_1d,step-finance_sentiment_weighted_total_1d,badger-dao_sentiment_weighted_total_1d,stake-dao_sentiment_weighted_total_1d,polkastarter_sentiment_weighted_total_1d,synfutures_sentiment_weighted_total_1d,lever_sentiment_weighted_total_1d,mango-markets_sentiment_weighted_total_1d,vertex-protocol_sentiment_weighted_total_1d,adshares_sentiment_weighted_total_1d,quickswap_sentiment_weighted_total_1d,dolomite_sentiment_weighted_total_1d,ramp_sentiment_weighted_total_1d,inverse-finance_sentiment_weighted_total_1d,beefy-finance_sentiment_weighted_total_1d,tokemak_sentiment_weighted_total_1d,ribbon-finance_sentiment_weighted_total_1d,tranchess_sentiment_weighted_total_1d,cryptex-finance_sentiment_weighted_total_1d,odos_sentiment_weighted_total_1d,kryll_sentiment_weighted_total_1d,hatom_sentiment_weighted_total_1d,ellipsis_sentiment_weighted_total_1d,orion-protocol_sentiment_weighted_total_1d,aura-finance_sentiment_weighted_total_1d,hydranet_sentiment_weighted_total_1d,evervalue-coin_sentiment_weighted_total_1d,airswap_sentiment_weighted_total_1d,trustswap_sentiment_weighted_total_1d
2023-11-17 00:00:00+00:00,-0.772746156,,0.322096911,0.417163585,0,-0.273272322,0,-0.772602543,-0.208889481,0.104717328,-0.036954152,0.094196865,0,2.844768525,0,3.541288061,-0.466065863,0,,-0.133529617,0,0.090299994,0.155650043,-0.322045434,0.123352222,0,-0.133853505,,-0.50867719,-0.257019732,-2.796244565,,,0.16195341,-0.295389629,0,2.473953694,0.005371429,0,0.24548089,0.290289727,0.961286691,0,-0.088869715,,-0.323413484,0.744085935,-0.080651486,-0.125176675,,-0.157989238,1.102164035,0,-0.344234711,-0.259374191,-0.359005172,0.543964014,-0.390876412,,0.052661679,-0.315463683,-0.162732113,-0.295361695,-0.259116969,-0.560816526,-0.380489474,0.854011929,-0.161787747,-0.137897941,0.542133926,1.122770681,0.16993301,-0.115984156,-0.253707104,-0.006804516,3.788237443,-1.045955733,-0.687644488,-0.210664676,0.103167313,0,-0.157235315,-0.12803688,0,-1.573253472,-0.100512888,2.464638697,,,0,,-0.269789014,,,-0.276054728,-0.153497274,-0.498429935,-0.458299015,-0.333151853,1.380766818,-2.171214973,-2.613508686,-0.425304098,0.444477638,-0.396691028,-0.222031166,1.306839352,-0.402953703,-0.294095211,0.065201081,2.497054795,,-0.240567948,-0.128782892,0,-0.312948888,6.165745227,,0.025419507,-0.261693389,1.648011424,0.026353459,-0.12803688,-0.182258325,0.129369677,,5.312213229,0,-0.028850937,0.030394971,-0.138874976,-0.08035363,,-0.23163698,0.003060185
2023-11-18 00:00:00+00:00,-0.609781419,,-0.371837438,0.046000025,0,-0.201510817,0,-0.879497877,-0.665000835,-0.173210151,0.144653892,-0.214090229,0,-0.647582373,0,2.529110015,-0.681922669,0,,-0.167583927,0,-0.290977272,-0.086524241,-0.558532972,-0.722938437,0,0.219189295,,-0.514066833,-0.25687703,-7.634667839,,,0.658523064,-0.230732942,0,0.136955136,-0.428090065,0,-0.341839718,-0.468325886,-0.240637908,0,-0.088869715,,-0.450947864,-0.294359436,-0.240945697,-0.353183409,,-0.157989238,0.633348291,0,-0.289348901,-0.259374191,-0.420010005,0.185817938,-0.373241925,,0.052661679,-1.292969757,3.871525047,-0.144379607,-0.108217746,-0.675752491,-0.380489474,-0.716914712,-0.184156962,-0.317256245,0.073559133,-0.468898546,-0.043305887,-0.30359449,-0.253707104,-0.006804516,-0.200241279,5.684276171,-0.201679934,-0.199648852,0.103167313,0,-0.217897757,-0.12803688,0,-0.51225367,-0.100512888,-2.337977448,,,0,,-0.266737821,,,-0.276054728,-0.15682582,-1.708666706,-0.309463213,-0.341592266,-0.385589035,0.123985328,-0.593121171,-0.212451759,-0.193680112,0.298134036,-0.487053675,-0.807093502,-0.402953703,-0.286146887,-0.485728123,0.054228632,,-0.240567948,-0.128782892,0,0.031836479,-0.335873276,,0.318960725,0.57463323,-0.098951637,0.026353459,-0.12803688,-0.182258325,0.129369677,,-0.266585274,0,-0.102826837,-0.176012807,-0.138820191,-0.08035363,,-0.238482795,0.003060185
2023-11-19 00:00:00+00:00,-0.594838413,,0.050592893,-0.380655655,0,-0.382931711,0,-0.856765736,-0.582552763,-0.31867943,0.309379618,-0.207639453,0,-0.748331699,0,2.341796195,0.279071896,0,,-0.167583927,0,0.112161467,-0.233238357,-0.471284086,-0.51335761,0,-0.488520474,,-0.412580084,-0.25687703,-0.113632234,,,0.986883561,-0.507820669,0,-0.186715329,-0.156633443,0,-0.225055947,-0.464707241,-0.464733441,0,-0.088869715,,-0.436889739,-0.294359436,-1.202628569,-0.350183382,,-0.157563352,0.596370657,0,0.321184418,-0.259374191,-0.496801114,0.184423698,-0.41162597,,3.084012253,-0.294863598,-0.177083614,-0.302999572,-0.335115192,-0.5398498,-0.380070431,-0.568563362,-0.166643644,-0.317256245,0.605329137,-1.009268092,0.263681795,0.155055331,-0.253707104,-0.006804516,-0.195027394,-0.130108408,-0.091059676,-0.199648852,0.103167313,0,0.460102098,-0.12803688,0,-0.850007653,-0.100512888,0.150069789,,,0,,-0.26026623,,,0.498624087,-0.362542125,-0.258481199,-0.309463213,-0.315709811,3.511807027,-0.13828879,-0.449096698,-0.442354039,-0.187353872,0.057677566,0.075757503,-1.122914325,-0.402953703,-0.214687974,-0.485728123,-0.299306728,,-0.234864072,-0.937884508,0,-0.520890431,-0.368738629,,0.48069801,-0.267182793,-0.098951637,-0.812999289,-0.12803688,-0.182258325,0.129369677,,-0.266585274,0,-0.104043885,-0.300037712,-0.140295929,-0.08035363,,-0.238482795,0.003060185
2023-11-20 00:00:00+00:00,-0.547992269,,0.597235572,-0.061200367,0,-0.811547031,0,-0.412928978,0.15931365,0.896006928,2.67995051,-0.207639453,0,-0.284076412,0,1.446792063,2.009191349,0,,0.056364126,0,0.494603953,0.776544366,0.03578583,-0.504146456,0,-0.019406893,,2.080541288,-0.249501088,0.074022095,,,-1.034446299,-0.111344893,0,-0.270955059,-0.81867411,0,5.973307799,-0.455366822,-0.345099974,0,-0.088869715,,1.250681685,-0.294359436,-0.160101115,0.554004597,,-0.154366116,1.008324513,0,-0.084825497,-0.246375382,-0.535462785,0.528737816,-0.384348728,,5.597466179,-0.294863598,-0.177083614,-0.274918929,-0.249506233,-0.673469947,0.922801786,-0.494553385,-0.178434013,-0.159125372,-4.077092765,0.082531014,0.324240245,-0.653355857,2.700556463,-0.006804516,-0.200331734,-0.130108408,-0.232903631,1.844990293,0.104205261,0,-0.308130112,-0.12803688,0,-1.390540399,-0.100512888,-1.036906168,,,0,,0.491090871,,,-0.301723375,-0.150243465,-0.097577939,3.396762943,-0.303905572,0.261060158,0.961666174,2.135302145,-0.425525277,-0.187353872,0.811104842,0.240977246,1.536994606,-0.37903136,-0.286945367,-0.215725494,0.305480789,,-0.232874654,-0.114336728,0,0.697192593,-0.333009371,,-0.168749856,-0.275887088,-0.098951637,-0.043455246,-0.12803688,-0.182258325,0.129369677,,-0.266585274,0,-0.501066591,-0.300037712,-0.151198327,4.92819036,,8.2570514e-05,0.003060185
2023-11-21 00:00:00+00:00,-0.248972902,,0.999784227,-0.160610786,0,-1.283387433,0,0.060940398,-0.012284191,-0.342557541,1.50681979,-0.207639453,0,-0.155640981,0,-0.30718782,-1.24933949,0,,-0.171934911,7.682212796,-0.310684274,-0.494499693,-0.523459227,-0.342366076,0,-0.405028764,,-0.587326531,-0.252919181,0.092837381,,,0.277386331,-0.311354477,0,-0.361475591,1.538506112,0,0.015085319,-1.074477105,-0.600605728,0,-0.088869715,,-0.46284139,-0.294359436,-0.527022805,0.496567723,,-0.178818512,-0.067308843,0,0.737652663,0.116374263,-0.51321274,0.691781128,-0.386097519,,-0.090782241,-0.294863598,0.260451236,-0.266782781,-0.416589398,-0.355231786,1.613451712,-0.487820903,-0.180701486,-0.317213248,-0.766384063,0.031473471,-0.094713423,-0.932316913,-0.285720524,-0.006804516,-0.20600254,2.783109054,-0.815521988,1.960251599,0.104205261,0,0.004287755,-0.12803688,0,-0.683339968,-0.100512888,7.560557501,,,0,,-0.272399318,,,-0.301723375,-0.106297612,-0.261290587,0.171987465,-0.303905572,0.018882568,4.813296925,-2.947747436,0.276542656,-0.187353872,-0.367709504,0.359975174,0.043052452,7.671681716,-0.200759934,0.022641041,-0.27880287,,-0.227627904,-0.114336728,0,0.839450082,1.296350132,,-1.903452051,-0.275887088,-0.098951637,0.052540754,-0.12803688,-0.12803688,0.129369677,,-0.266585274,0,0.33890297,-0.302658437,0.373479778,-0.916256717,,0.011534448,0.003060185
2023-11-22 00:00:00+00:00,-0.570772082,,2.573842779,0.279267844,0,-0.044832173,0,-0.501667309,0.209843403,0.248969537,3.463996332,-0.207639453,0,1.498503289,0,0.868327547,-0.03555003,0,,-0.062594306,-0.12803688,-0.28185768,-0.179224877,-0.576163494,-0.640129819,0,-0.20857978,,-0.56759293,-0.252919181,0.114458243,,,2.864347938,-0.144009961,0,-0.237896296,0.301415333,0,-0.578004842,7.377438583,-0.609664443,0,-0.088869715,,-0.570419886,0.668445642,-0.556342637,0.050125097,,-0.154180304,0.202812714,0,-0.449439941,-0.263887245,-0.491520334,1.597866065,-0.38570527,,-0.09500662,-0.089661168,0.472137583,-0.232710475,-0.196642928,-0.593753794,-0.417815497,0.109474378,-0.132376583,0.391651779,0.586886049,1.052626259,-0.111389652,-0.087204172,-0.745444344,-0.006804516,0.720707819,-0.169694079,0.051874023,-0.544419127,-0.247530518,0,-0.038125691,6.723149486,0,-0.668043207,1.431207189,-0.109684784,,,0,,-0.272399318,,,3.584715046,-0.355778653,-0.261290587,0.829362679,0.093456515,-0.36453538,-2.355509834,-0.091484559,-0.895711048,-0.187353872,-0.091954845,0.334376967,-0.924913006,-0.098629844,-0.361104135,-0.471848632,-1.056230305,,-0.226595498,-0.114336728,0,-0.357582445,-0.102557713,,0.641148709,-0.755052898,-0.098951637,0.052540754,-0.12803688,-0.12803688,0.129369677,,-0.266585274,0,-0.444520915,-0.533363224,-0.378875358,-0.130925565,,-0.256534855,0.003060185
2023-11-23 00:00:00+00:00,-0.435971837,,3.889002273,-0.961756911,0,-0.652155053,0,-0.690332704,-0.188758711,0.442698147,-1.697282726,-0.207639453,0,1.0930882,0,-0.198589355,-0.71933592,0,,-0.173795246,-0.12803688,-0.105098257,-0.562264409,-0.518604673,-0.232039631,0,0.233500997,,-0.874599222,-0.068909009,0.137357306,,,0.002279173,-0.136044576,0,0.496027443,0.230784495,0,-0.151118005,0.30038903,-0.378523628,0,7.075812156,,-0.334826699,4.626207229,-0.13164999,-0.382046001,,-0.153494998,-0.701552859,0,-1.415746682,-0.263887245,-0.207332914,0.104849127,-0.346964225,,-0.09500662,-0.261324024,0.730777891,-0.247933381,-0.394849447,-0.121325068,0.274662287,-0.038810642,2.528040068,1.902383709,-1.044104692,-0.33987242,-0.924040849,-1.101572964,0.245393812,-0.006804516,6.853086806,-0.169694079,-0.31769837,-0.241321586,0.1173023,0,-0.334565437,-0.17504275,0,-0.52458079,-0.124261106,-1.051855619,,,0,,-0.455648671,,,0.264011429,0.065519548,-0.251220371,-0.33704118,-0.336510725,6.71868097,0.282634724,3.675940968,-0.122899169,-0.187353872,-1.226697505,-0.522435863,0.272588905,-0.148895621,-0.062532158,-0.466597774,-0.291638299,,-0.221544989,-0.114336728,0,-0.349916631,0.079402507,,0.108291759,0.815046049,-0.098951637,3.750712807,-0.12803688,-0.12803688,0.129369677,,-0.266585274,0,-0.180229382,-0.139736725,-0.372640189,-0.130925565,,-0.256534855,0.003060185
2023-11-24 00:00:00+00:00,-0.814933904,,0.59592085,-0.583937478,0,-0.04750222,0,-0.546456584,-0.39104513,0.301831341,1.10266437,-0.207639453,0,1.40411011,0,-1.127053596,-0.160722803,0,,-0.044429337,-0.12803688,-0.319595701,-0.284469996,-0.519875004,-0.214938815,0,-0.279703197,,-0.397589556,0.11305639,0.110622707,,,0.382477636,-0.40661917,0,2.244582981,-1.372747992,0,0.223817013,0.92621822,-0.559736277,0,6.594440192,,-0.466720142,-0.328506284,-0.231161046,-0.258370807,,-0.110118847,0.952731092,0,7.542153353,-0.263887245,-0.493331631,0.224277701,-0.347849023,,-0.250629386,-0.261324024,7.414152545,-0.305530726,-0.392642799,-0.513604269,0.187507804,0.036440972,-0.078448511,0.013905332,0.065441265,-0.132947928,0.149908641,0.12164636,-0.270722822,2.462227598,-0.067544683,-0.169694079,-0.236022472,-0.236250146,0.097169857,0,-0.071721405,-0.17504275,0,-4.778647205,-0.124261106,-0.092942968,,,0,,-0.265897107,,,2.196384724,-0.151013799,-0.217887806,-0.545111856,-0.31069085,0.714005893,1.022349288,4.392102914,-0.384666879,-0.152135004,0.130437828,3.528435163,-0.552341435,-0.03985366,-0.318272235,-0.461402764,-0.291638299,,-0.178403287,-0.114336728,0,-0.546375517,-0.042227959,,1.064491479,-0.274626165,-0.098951637,-0.121695084,-0.12803688,-0.12803688,0.129369677,,-0.266585274,0,-0.020863069,-0.179739437,2.79465195,-0.130925565,,-0.256534855,0.003060185
2023-11-25 00:00:00+00:00,-0.552277224,,0.612780699,-0.346429098,0,-0.105059413,0,-0.536988371,-0.335663441,-0.093703684,-1.040707653,-0.204994238,0,-0.798999612,0,-0.508379732,-0.571963472,0,,-0.086041299,-0.12803688,-0.516769171,-2.15179859,-0.53606642,-0.478694795,0,-0.562665308,,-0.42519882,0.283440661,0.114110469,,,1.021040267,-0.403040897,0,-0.341320274,-1.33871132,0,-0.724969818,-0.316609363,-0.413283807,0,-0.18977698,,-0.266583986,-0.315400608,-0.687844043,-0.382023868,,-0.130013245,0.515375209,0,3.690167306,-0.27382996,-0.427347632,0.04325218,-0.386825693,,0.197296705,-0.261324024,0.19564939,-0.262078145,-0.357318237,-0.649442702,-0.20536012,0.609914303,-0.205823845,-0.160920959,-1.319575536,-0.335703995,-0.321556498,-0.179825347,-0.262641786,-0.0475901,-0.212051834,2.256100343,-0.125883408,0.069777392,-0.240571658,0,-0.129294228,-0.17504275,0,-2.804692904,-0.124261106,-0.092942968,,,0,,-0.262611794,,,-0.382756097,1.999336896,-0.183065454,-0.274057735,-0.31069085,-0.429882727,-0.181791947,1.355217179,0.471384823,-0.141862191,1.300164138,-1.571114725,-0.550807452,-0.150739391,-0.277114447,1.10545133,-0.274576156,,-0.212495682,-0.114336728,0,-0.322927137,-0.77877024,,1.152675753,-1.274211265,-0.098951637,-0.121695084,-0.12803688,-0.12803688,0.129369677,,-0.266585274,0,-0.099782857,-0.057910611,-0.387333062,-0.130925565,,-0.256534855,0.003060185
2023-11-26 00:00:00+00:00,-0.500286483,,-1.225925907,-0.372310804,0,-0.455969097,0,-0.691138211,-0.298032731,-0.38177271,-0.123199635,0.484994641,0,-0.236586459,0,-0.964021263,0.201181199,0,,-0.176933611,-0.12803688,-0.117668452,-1.044908405,-0.47843468,-0.461123229,0,-0.447973607,,-0.539157121,0.317243001,0.114110469,,,0.27427274,-0.402860962,0,-0.210760111,-0.558788907,0,-0.160222195,-0.271892793,-0.289401253,0,-0.18977698,,-0.452810566,-0.315400608,-0.708775605,-0.278049072,,-0.072828178,-0.143882609,0,-0.914015184,-0.263088511,-0.450688227,0.257935849,0.30733643,,-0.097172444,-0.609925805,-0.078092948,-0.303666237,-0.371362801,-0.559154856,0.1567531,-0.093604547,-0.212588068,-0.163817814,0.801357307,-0.317340401,-0.204672036,-1.748565311,3.891165875,-0.0475901,-0.212051834,-0.202556737,-0.085867842,-0.241454351,-0.240571658,0,-0.336093914,-0.17504275,0,-0.787691746,-0.124261106,-0.14651582,,,0,,-0.262611794,,,-0.371846459,-0.181590932,1.471226893,-0.322570321,-0.279841759,-0.203802754,-0.168739955,0.105142978,-0.377703464,-0.141862191,-0.967307806,0.013821018,-0.782759485,-0.150739391,0.040555386,-0.483474517,-0.263625088,,-0.234808882,-0.114336728,0,-0.146891034,-0.614669476,,-0.479348905,-0.254275115,-0.098951637,-0.121695084,-0.12803688,-0.12803688,0.129369677,,-0.244030804,0,-0.099782857,-0.362348565,-0.432553779,-0.130925565,,-0.518851321,0.011778443
2023-11-27 00:00:00+00:00,-0.435993466,,-0.591734018,-0.281336292,0,0.277652049,0,-0.215362413,-0.317704362,-0.469418296,-0.293119972,-0.213386793,0,-0.383857205,0,-0.130612348,-0.472580819,0,,-0.175833601,-0.12803688,0.085377673,2.334146698,0.396964944,-0.461123229,0,-0.311158989,,-0.627548826,0.02392914,0.114110469,,,0.290918271,-0.402315343,0,-0.369717119,-0.209681636,0,-0.102148375,-0.270411593,-0.451763241,0,-0.18977698,,-0.452810566,-0.300242686,-1.550630508,-0.061442771,,-0.171153591,-0.798441738,0,0.362501917,-0.249268245,-0.329324212,1.371867397,-0.353857552,,-0.097172444,-0.251776741,0.125631912,-0.298483447,0.348606135,-0.641379755,-0.326353359,0.787148429,-0.219991994,-0.333655656,0.388994895,0.049649217,-0.008713393,-1.247900381,-0.295219461,2.296965271,-0.212051834,-0.202556737,0.229667186,1.926024608,-0.235177834,0,-0.272996913,-0.17504275,0,-1.387354716,0.036150864,-0.092039815,,,0,,2.626634379,,,0.212001056,-0.185601337,-0.159388414,-0.31789817,-0.258172917,-0.286857217,0.219965634,1.004827593,-0.416484569,-0.103299518,0.092623353,0.287992423,2.988779645,-0.150739391,-0.027310718,-0.483474517,0.435509578,,-0.203197836,-0.114336728,0,-0.726018106,0.259459685,,-1.948989492,-0.254275115,-0.098951637,-0.105193877,-0.12803688,-0.12803688,0.129369677,,-0.244030804,0,-0.099782857,-0.243885792,-0.431086135,-0.130925565,,-0.249674646,0.011778443
2023-11-28 00:00:00+00:00,-0.493181906,,-0.260616843,-0.21111373,0,1.31007655,0,-0.190548382,-0.672241441,-0.399983546,2.578913577,-0.210691164,0,-0.80364572,0,-0.491277356,-0.466063558,0,,-0.11147401,-0.12803688,0.546786544,2.252848355,-0.26009399,-0.456196946,0,-0.145406745,,-0.528274728,-0.298690603,0.114041127,,,0.572720174,0.155603332,0,-0.216799417,-0.233723531,0,-0.133977106,6.966112694,0.552139157,0,-0.18977698,,-0.452037902,-0.300242686,-0.850131978,-0.391001512,,0.009419562,-0.669921569,0,-0.132479732,-0.263141809,-0.372566593,0.056845851,-0.308219065,,-0.097172444,-0.251776741,0.014095207,-0.318001033,-0.382089235,-0.652484156,-0.381099458,-0.414996073,-0.205056473,-0.330668829,0.570654122,-0.073674226,0.208484063,-0.219950399,0.129959987,-0.084453557,-0.212051834,-0.202556737,0.145535373,-0.632244762,-0.235177834,0,-0.306316774,-0.17504275,0,0.065444713,-0.12694977,-0.825736121,,,0,,-0.292476291,,,1.209641358,-0.178536754,-0.107672359,-0.248374215,-0.258172917,-0.425209337,-0.159134216,0.563121105,-0.434235247,0.691628047,1.628464715,-0.457950787,-0.109635579,-0.150739391,-0.380544761,0.194616549,-0.275003998,,-0.189736625,-0.114336728,0,-0.386679334,-0.157781724,,0.526229616,-0.268162285,-0.098951637,-0.105193877,-0.12803688,-0.12803688,0.129369677,,-0.244030804,0,0.028995932,-0.303804967,0.135508118,1.655852237,,-0.243995207,0.011778443
2023-11-29 00:00:00+00:00,0.694135397,,-0.179046996,-0.091677113,0,0.001458557,0,-0.609302696,0.229097949,2.450168504,-1.367022203,-0.210691164,0,-0.962068817,0,-0.597098033,-0.271906587,0,,-0.306985357,-0.12803688,-0.309249945,0.349264551,0.071263563,-0.456196946,0,-0.254509504,,-0.461848263,0.053841474,0.110187731,,,0.101894669,-0.105254578,0,-0.372719675,-0.813610121,0,-0.226904123,-0.235455444,-0.431364769,0,-0.18977698,,1.333640523,-0.300242686,-3.036239788,-0.385245171,,-0.150211292,0.155741958,0,-0.317598697,-0.156251181,-0.408381999,0.038939119,-0.317419182,,-0.097172444,-0.560613527,-0.017042041,-0.256184561,1.79599269,0.151563369,-0.254845921,-0.230850269,-0.195124095,2.865798872,1.84077183,-0.248486594,0.899118728,-1.778682686,-0.30248467,4.798237147,-0.209503922,-0.202556737,-0.246395744,-0.284548602,0.115224493,0,-0.262197297,-0.17504275,0,-1.563579628,-0.12694977,-0.521049189,,,0,,-0.294864418,,,-0.404033444,0.591311276,-0.091277405,0.201856699,-0.258172917,-0.422419126,-0.180203849,-0.218277992,-0.49880005,-0.116131284,1.024395509,0.096518936,6.507499836,-0.150739391,-0.285331385,-0.483184783,-0.265877982,,-0.18922136,-0.114336728,0,-0.745841373,-0.435109022,,-0.811209911,-0.254027754,-0.098951637,-0.105063162,-0.12803688,-0.12803688,0.129369677,,-0.224806785,0,0.980504324,-0.303804967,-0.395914644,-0.157595274,,-0.127755112,0.011778443
2023-11-30 00:00:00+00:00,-0.581219176,,0.032960865,-0.261551085,0,1.060334068,0,-0.049448098,0.254796309,2.865676824,-0.620129178,-0.210691164,0,-0.815288455,0,-0.592302575,0.355706184,0,,-4.507864403,-0.12803688,-0.309249945,2.007054901,-0.620797579,-0.456196946,0,-0.318322194,,-0.527005419,0.112409444,0.11222336,,,0.161348564,-0.328750162,0,-0.436224939,0.299383172,0,-0.23407301,-0.232018292,0.131348127,0,-0.18977698,,-0.673934907,-0.300242686,0.148380668,-0.384143227,,-0.150211292,-0.08723071,0,0.14206908,-0.263192981,-0.45087599,0.039065748,-0.372998552,,0.488556496,-0.246084188,-0.201393178,-0.297135255,0.374301192,-0.425310832,-0.297037351,-0.476964576,-0.224095281,2.685237702,0.294294611,0.180979134,-0.154738387,0.289795542,-0.30248467,-0.080255268,0.534150276,-0.202556737,0.397187829,-0.284548602,-0.241103081,0,-0.336368275,-0.17504275,0,-2.519561618,-0.12694977,-0.071731901,,,0,,-0.294864418,,,2.847287764,-0.190877954,-0.057379156,-0.326025075,0.530571709,-0.415532161,-0.211755565,-0.180954699,-1.309123395,-0.116131284,1.484111009,0.576381775,0.48898036,0.328761816,-0.282571521,-0.483184783,1.44645161,,-0.191906075,-0.803774995,0,-0.980977768,-0.388775196,,0.34596003,-0.253961258,-0.098951637,-1.850977734,-0.12803688,-0.12803688,0.129369677,,-0.224806785,0,-0.137548483,-0.303804967,-3.874500592,-0.157595274,,-0.198296907,0.011778443
2023-12-01 00:00:00+00:00,-0.410143003,,-0.392847795,-0.179763465,0,0.059788525,0,-0.437599024,-0.668525812,0.634896396,2.47456396,-0.207784137,0,-0.814535108,0,-0.77289659,-0.216146127,0,,1.514091999,-0.12803688,-0.309249945,0.202150537,0.95393688,-0.616051649,0,-0.447442137,,0.594030381,0.581835165,0.102950093,,,-0.226613747,-0.261992938,0,-0.194508051,0.248598898,0,-1.184716437,0.352968918,0.187943518,0,1.120413692,,-0.446862086,-0.300242686,-0.23726586,-0.332115772,,-0.127813449,0.079019672,0,-0.058254185,-0.263192981,-0.493572756,0.090366097,-0.258484333,,0.024835316,0.304907139,-0.073691227,-0.275675457,1.963054238,-0.075309927,0.061326363,-0.366436549,-0.207914749,0.275607096,0.451731153,-0.044301288,0.739324262,0.300129812,0.540540179,1.995915975,1.067345873,-0.202556737,0.573335316,0.0780743,1.066111525,0,-0.32582307,-0.17504275,0,-0.490633752,-0.12694977,-0.071731901,,,0,,-0.131857125,,,-0.429495644,-0.377861289,-0.057379156,0.422139236,-0.270839903,-0.415532161,-0.186568218,-0.129498297,-0.195827733,1.182100517,-2.084213142,0.272724179,0.568850616,0.23715317,-0.282571521,0.502547084,1.883326368,,-0.172044721,-0.102220892,0,0.279209964,0.738901471,,0.179978265,-0.253961258,-0.098951637,0.873391023,-0.12803688,-0.12803688,0.12618133,,-0.224806785,0,0.264067068,-0.171168743,-1.464963676,4.958414723,,-0.190811001,0.011778443
