datetime,0x_sentiment_weighted_total_1d,1inch_sentiment_weighted_total_1d,aave_sentiment_weighted_total_1d,alchemix_sentiment_weighted_total_1d,ampleforth_sentiment_weighted_total_1d,api3_sentiment_weighted_total_1d,bancor_sentiment_weighted_total_1d,band-protocol_sentiment_weighted_total_1d,coin98_sentiment_weighted_total_1d,cow-protocol_sentiment_weighted_total_1d,crvusd_sentiment_weighted_total_1d,dia-data_sentiment_weighted_total_1d,dydx_sentiment_weighted_total_1d,frax_sentiment_weighted_total_1d,frax-share_sentiment_weighted_total_1d,injective-protocol_sentiment_weighted_total_1d,lido-dao_sentiment_weighted_total_1d,liquity_sentiment_weighted_total_1d,liquity-usd_sentiment_weighted_total_1d,loopring_sentiment_weighted_total_1d,magic-internet-money_sentiment_weighted_total_1d,maker_sentiment_weighted_total_1d,marlin_sentiment_weighted_total_1d,melon_sentiment_weighted_total_1d,olympus_sentiment_weighted_total_1d,orbs_sentiment_weighted_total_1d,orion-protocol_sentiment_weighted_total_1d,pendle_sentiment_weighted_total_1d,rocket-pool_sentiment_weighted_total_1d,spell-token_sentiment_weighted_total_1d,ssv-network_sentiment_weighted_total_1d,sushi_sentiment_weighted_total_1d,tellor_sentiment_weighted_total_1d,uma_sentiment_weighted_total_1d,uniswap_sentiment_weighted_total_1d,yearn-finance_sentiment_weighted_total_1d
2023-12-20 00:00:00+00:00,-0.353892129,1.498145297,-0.251164789,-0.417453996,0.585788179,0.127788864,0.131417621,0.092242316,2.085172323,-0.138725641,-0.420160424,6.773246382,-0.421423545,0.542629166,-0.477112136,2.370373377,-0.44429224,-0.299000015,-2.968333656,-0.285371943,0.371782845,-0.293531143,0.246443911,-0.666734598,-0.328483785,-0.108574316,-0.199498478,-0.526029545,-0.368027999,-0.070145227,-0.272419797,-0.290437799,-0.526824251,0.481198957,1.268815954,0.113869835
2023-12-21 00:00:00+00:00,-0.531405115,5.01344497,-0.246888294,0.149766155,-0.318654829,-0.149257497,-0.095927363,-0.599235961,1.034437363,-0.742875311,0.0023532,1.484451512,-0.422199818,-0.434968669,0.123260731,0.301588738,-0.419519336,-0.29483423,3.01360057,-0.245091395,0.230200529,0.191283384,0.238772676,0.088801749,0.83862366,-0.476939252,-0.305557992,-0.021401668,-0.340397899,0.237084078,-0.173959549,-0.322690178,-0.562393857,0.193623664,0.192927889,0.129850439
2023-12-22 00:00:00+00:00,-0.257427645,-1.29504678,-0.210038629,-0.622559625,-0.181219183,-0.213635377,-0.020776793,-0.71897219,-0.799829806,1.417344154,0.390258446,0.814613511,-0.611462454,-0.672592007,-0.189478294,0.658473768,0.613461333,-0.286393632,-0.205023754,0.112275979,0.361204655,-0.644660571,-0.269171198,-0.795576884,-0.327595239,-0.218805182,-0.298277331,-0.055525686,-0.316628448,-0.211963612,-0.42537692,-0.31407477,0.057085222,0.401643651,0.492015154,0.109447627
2023-12-23 00:00:00+00:00,-0.275781441,-1.435379676,-0.183752063,-0.163189097,-0.452494193,-0.148154483,-0.063854854,-0.500550328,4.986722733,0.365798064,-0.017660088,-0.22445254,-0.372363263,-0.249968784,0.507746486,1.044968698,-0.452860349,-0.284281868,-0.205023754,1.222475609,-0.177820145,-0.147746532,-0.196698831,5.907616332,-0.346591988,-0.448250577,-0.287820262,-0.710054657,0.052406924,-0.306921792,-0.271393597,-0.283929795,-0.254579939,0.023030795,-0.920830467,0.113812183
2023-12-24 00:00:00+00:00,-0.254872507,-0.404043834,0.375172522,2.320227289,-0.272775596,-0.057387757,-0.401590628,-0.121280856,0.83995263,0.109357007,-0.386404097,-0.343351483,-0.50486455,-0.580017198,-0.164376615,0.972673523,-0.446439074,-0.281685513,-0.158144626,-0.434432748,-0.421282486,-1.54177053,-0.234951729,-0.182315284,-0.327329418,-0.421895773,-0.274305412,0.363610941,-0.274106712,0.238930605,-0.271393597,-0.243708448,-0.395890014,0.239762359,-0.711959864,0.115179899
2023-12-25 00:00:00+00:00,-0.182241199,-1.385928459,-0.212652261,0.506550227,-0.057052375,-0.150405996,-0.105415834,-0.119822811,0.259025235,-0.1448374,0.999751236,-0.327362158,-0.296440391,-0.513402137,-0.483134322,0.533801555,0.011446236,-0.299156242,-0.208999244,0.022719545,0.325663466,-0.763515658,0.044416066,2.858493477,-0.296721522,-0.186199215,-0.165543704,-0.984960823,-0.280973915,-0.247940489,-0.271393597,-0.288684011,-0.273110375,-0.119127499,0.470251446,0.11529029
2023-12-26 00:00:00+00:00,-0.254193425,-0.557114266,0.458384763,-0.208220725,-0.311302147,-0.150405996,-0.167462011,-0.708429819,1.810164285,0.200078518,-0.580620038,-0.292565866,0.228983924,-0.074880427,-0.018693569,-0.413039998,-0.482983371,-0.298408363,-0.208999244,-0.412190344,0.320908646,-0.245168209,-0.519579826,2.302083675,-0.628610411,-0.419196132,-0.275264863,-0.747829201,-0.267223232,-0.556794524,-0.271393597,-0.176411535,0.041921023,-0.171431033,0.657179847,0.11529029
2023-12-27 00:00:00+00:00,-0.252950062,-0.382780986,0.229863995,-0.204395104,2.202935013,-0.150405996,0.24296339,-0.673205376,-1.108264152,0.510461393,0.694301801,0.470041505,-0.231036147,-0.068212867,1.308889946,-0.274544084,0.410702164,0.194382351,-0.208999244,2.387389798,0.309565801,-0.592433297,-0.369722714,4.393658371,0.504721093,-0.419196132,-0.275264863,-0.690712086,-0.092298426,-0.410263752,1.089384796,-0.326262657,-0.603974424,2.370556076,0.170393932,0.11529029
2023-12-28 00:00:00+00:00,-0.481133901,-0.245446842,3.104857463,-0.778507048,-0.751841355,-0.06029394,-0.132936022,2.028589143,0.378530759,0.040784886,0.374582949,0.103365891,-0.330862203,-0.498092889,0.994678579,0.051806152,0.180959776,-0.23723019,0.36335436,1.42758123,-0.981306271,-0.406316655,-0.42119922,0.166622208,-0.650838902,-0.316437966,-0.281697838,0.610805214,-0.34660982,-0.155797794,-0.298155981,0.092894957,-0.339544388,0.158044929,1.264225893,0.106993669
2023-12-29 00:00:00+00:00,-0.29026649,-0.547396409,-0.233808273,-0.207517346,-0.347538767,-0.164299773,-0.092038366,3.190306545,0.045779708,-0.422792019,-0.397664802,-0.292242059,-0.389130704,0.826969504,-0.574894691,-0.019649039,-0.389896214,-0.361047492,-0.171807336,4.262542523,0.330049484,-0.323304966,-0.620322633,-0.301425953,0.538850774,-0.408246236,0.61733033,0.885363088,-0.345759949,-0.134474724,-0.1515956,1.317401298,1.648328222,-0.238805723,-1.073863978,0.106999832
2023-12-30 00:00:00+00:00,-0.299186364,-0.594628048,-0.18386745,5.835735983,-0.505857474,-0.164299773,-0.05602857,-0.545206955,-0.737339805,-0.446786671,-0.505044293,-0.39460621,-0.325681389,1.273487932,2.740860563,-0.556184216,0.066547772,-0.360011976,-0.154684687,-0.302852529,0.330049484,-0.821136611,-0.083392266,0.214808318,1.095803709,-0.382977888,-0.123558097,0.524777319,-0.34397441,0.089276348,-0.302259296,-0.009687065,1.825204662,0.168964101,0.384699328,0.106051447
2023-12-31 00:00:00+00:00,-0.26668094,-0.369952778,-0.196499084,1.543280162,-0.552264422,2.965199779,-0.119923848,3.211790519,-0.367323685,-0.476479117,-0.517147669,0.633923379,-0.396538926,-0.880898697,-0.728965024,-0.449417521,-0.230531572,-0.247623487,-0.154684687,0.186196903,0.330049484,0.016085155,1.142228823,-0.321663504,-0.260297801,-0.378908415,-0.067390233,-0.091543434,0.220186906,-0.177792144,-0.018525301,-0.3756005,7.593043711,-0.191373809,0.448472378,0.094393458
2024-01-01 00:00:00+00:00,-0.301209158,7.082949575,-0.275879303,6.97904219,-0.361827877,-0.202458703,-0.146415725,-0.96245829,0.535155228,-0.341132639,-0.364182784,-0.583091005,-0.422345889,1.049349698,0.591406003,-0.22921964,-0.283887468,-0.33238071,-0.154684687,0.312102958,0.330049484,0.654410292,0.292227503,-0.115612958,0.74512274,-0.35192401,-0.300275388,0.029116378,-0.340115328,-0.467914083,0.887305648,-0.21252402,4.245638778,1.222945577,-1.311681506,0.097345145
2024-01-02 00:00:00+00:00,-0.099380443,-0.880380461,-0.137363423,-0.602754016,-0.294593047,-0.202134053,-0.018606263,1.052109123,-0.406752598,-1.102893568,5.226026233,0.27923272,-0.440241622,-0.18381751,-0.830344291,-0.271517355,-0.00376529,-0.108728148,-0.154684687,-0.084819617,0.334024812,1.191097372,0.365261625,-0.565525161,0.498066333,-0.233462575,-0.15730012,0.66502755,-0.341921281,-0.049765606,-0.32612131,-0.241405222,0.163089455,-0.138158647,0.75806645,0.096553573
2024-01-03 00:00:00+00:00,-0.118326641,-0.183947157,-0.307942119,-0.219724027,-0.638646178,-0.201067437,-0.105485963,1.058763709,-0.875559572,0.646716483,-0.359722697,-0.231923446,-0.351336923,2.857351404,-0.351752817,-0.232721832,1.825423579,-0.32537212,0.375226476,0.5973517,0.95621572,4.62273819,0.073478624,-0.067830106,1.151925873,-0.351353939,0.234898114,0.151748016,-0.266250491,0.067539348,-0.171325968,-0.240082703,-0.091036612,0.183258003,-1.114762686,0.094153809
2024-01-04 00:00:00+00:00,-0.439797478,-0.342049199,-0.353938675,-0.138878854,-0.572029632,-0.199505887,0.314783696,0.230022125,0.22960988,0.358494021,0.114883682,-0.451793088,-0.140918315,1.484689412,1.964061027,-0.322074644,1.656095062,-0.312049578,1.81984809,1.541787391,0.165465488,0.235925427,-2.038117273,0.747345672,0.717349954,0.046561022,-0.309011578,1.705618086,0.71037749,-0.222189115,-0.294998168,1.191298435,-0.183779161,0.749694201,-0.745906845,0.11750372
2024-01-05 00:00:00+00:00,-0.477924953,0.32476803,0.194188454,0.080428377,0.045044347,-0.176072767,-0.015557703,3.584708811,-0.158574043,-0.373967338,0.36841747,-0.376697282,-0.395632667,-0.712936779,-0.309744535,-0.334430329,3.074384822,-0.311396083,-0.183843126,-0.28438953,0.301571516,-1.716352858,-0.852137028,-0.836976642,0.424698253,-0.382137167,-0.285944755,0.641204251,0.273497832,-0.578970455,-0.326527933,-0.054943568,0.109052757,1.104145632,-0.05774049,0.122620046
2024-01-06 00:00:00+00:00,-0.10794581,-0.467187912,-0.155814182,-0.215483471,-0.608899905,-0.19937437,0.39078997,-0.449278202,0.276891417,0.472885236,-0.135047846,-0.132811602,-0.394535298,-1.013295426,-0.292273701,-0.262697708,6.432849827,-0.279196697,-0.175612595,0.583749036,-0.093419441,-0.700725889,-0.24609323,-0.337999057,-0.325406611,-0.357231062,-0.263273123,-0.262735125,-0.362229756,-0.098211572,-0.218046408,-0.156354193,-0.109986036,0.239839148,0.061032822,0.116394723
2024-01-07 00:00:00+00:00,-0.116491961,-0.2349042,-0.165815378,-0.215483471,-0.418170645,-0.193544101,-0.175320255,0.865805357,-0.632398251,-0.398292262,0.179533308,-0.449156239,-0.389116699,1.782792414,0.397869069,-0.135976073,3.456899406,-0.268102152,-0.175612595,0.086158679,-0.023129179,0.417580367,-0.25817958,-0.600757397,-0.0013786,-0.340166874,-0.263273123,-0.165631358,-0.365242894,-0.344006804,-0.034715572,-0.112667876,-0.117701781,0.218904526,-1.242241304,0.087077194
2024-01-08 00:00:00+00:00,-0.397094355,-0.163609763,0.215847694,-0.215483471,0.362863135,-0.311264722,-0.162048516,1.22745459,0.977246971,0.538752947,3.152039798,-0.057877375,-0.34006789,1.533988485,-0.109640346,0.326807803,0.834681203,-0.264877681,0.291075196,0.123255041,2.676537959,1.774694049,-0.421437885,0.397195239,1.855645383,-0.341112095,-0.237602358,-0.164053692,-0.363868155,-0.113607085,-0.327381478,-0.271845544,-0.243593173,-0.045608542,-0.443562449,0.114592447
2024-01-09 00:00:00+00:00,-0.356444604,-0.121089415,-0.080596474,-0.116957467,-0.494706854,-0.17566914,-0.041122692,-0.687879881,0.357572503,0.337560262,-0.410185134,-0.34890682,-0.336028646,0.720037723,-0.275999075,-0.225761425,2.913713528,0.151129095,-0.183309156,-0.273613528,0.261714206,0.580548033,6.744543042,0.380867432,0.615385143,-0.341112095,0.038873122,0.24243275,0.218055072,-0.020377203,-0.32681184,-0.22291306,-0.208091847,0.216516761,-0.468270292,0.106878205
2024-01-10 00:00:00+00:00,-0.267683166,-0.354391593,0.254655377,-0.216829454,-0.484648975,-0.17566914,-0.151816803,-0.907547387,-0.941345117,1.093160604,-0.347793648,-0.563189254,-0.338945885,7.104378258,-0.5533874,-0.569658344,6.930919583,-0.145949819,0.331720955,0.489550596,-0.240860569,-0.675985245,-0.795053467,-0.216955802,-0.594633397,-0.341112095,-0.315142756,0.636189567,6.432427586,-0.375762611,0.426417178,-0.252092188,-0.203178429,-0.721004158,-1.111184712,0.107571553
2024-01-11 00:00:00+00:00,-0.334750499,-0.428065336,0.558201001,-0.216674472,-0.486601684,-0.174821275,-0.120955393,0.132462003,-0.708708383,0.320516805,-0.403597065,-0.531705189,-0.343214302,0.645021907,-0.417064873,-0.544361275,1.613164252,-0.308170002,-0.191772196,-1.082705209,-1.938429783,-0.395340558,-0.286338688,-0.110836758,-0.608043324,0.345577643,-0.224786654,4.891284541,-0.142280415,-0.043898273,-0.215584583,-0.314207151,-0.22358285,-0.569313194,-1.233137827,0.110116208
2024-01-12 00:00:00+00:00,0.196824297,-0.193720363,-0.676987361,-0.123376265,-0.451681974,-0.174821275,-0.029216175,0.304607316,-0.200517345,-1.651553347,-0.400019858,-0.637851371,-0.243459765,-0.124856113,-0.186867591,-0.578587987,0.826177766,0.2637756,1.671049105,-0.520156356,0.158797077,-0.311859467,-0.551316384,-0.345295172,-0.59918543,-0.190373508,1.527835799,-2.118954335,0.964758872,-0.791999365,-0.147523507,-0.248834648,-0.223256772,-0.15365299,-1.425409993,0.118480029
2024-01-13 00:00:00+00:00,-0.641871485,0.59435741,-0.405729589,-0.222321315,-0.462380921,-0.183458777,-0.066896089,-0.368155925,-0.765909171,-0.128303802,-0.400028727,-0.437759447,-0.368615348,-0.212774937,-0.458756919,-0.550007899,1.478052481,-0.281187981,-0.183074393,-0.323758402,0.298608602,-0.377387694,-0.26601248,-0.134537835,-0.588077196,-0.352371471,0.84172078,-0.176281711,-0.482752108,-0.174856328,-0.324380545,-0.233638594,-0.228518766,0.311486534,-0.90597377,0.115733607
2024-01-14 00:00:00+00:00,-0.09520786,-0.265327109,-0.009473056,-0.222980773,-0.502388654,-0.181289754,-0.084982626,-0.480421498,-0.632373573,0.236771595,-1.266031715,-0.617164348,-0.336272577,-0.093650018,-0.42975321,-0.567715559,-0.094445555,-0.281187981,-0.183074393,-0.322077923,0.300730258,-0.532774888,-0.291020682,-0.367167256,-0.596150192,-0.332509492,0.441076524,-0.114014326,-0.298594533,-0.294852636,-0.324380545,-0.249757628,-0.228117643,0.635979603,-0.72555372,0.116198588
2024-01-15 00:00:00+00:00,-0.138037641,-0.302575673,1.593513878,-0.222980773,-0.487144275,-0.181289754,-0.099623887,0.18577867,-0.349607262,0.043613288,0.334159586,-0.560323103,-0.391695558,-0.489670365,-0.735774941,-0.562698015,1.946558352,-0.281187981,-0.183074393,-0.528284629,0.157677792,1.175403023,-0.117514121,-0.249003504,-0.369369752,-0.159283132,1.681705773,1.911444542,-0.297173078,-0.179794078,-0.137980635,-0.154127063,-0.226625639,0.93466849,-0.429751057,0.117424936
2024-01-16 00:00:00+00:00,-0.070055852,-0.6485986,3.99824868,-0.222980773,-0.469357617,-0.178889589,-0.035268625,4.367450267,-0.521848163,-0.070354376,0.361355446,-0.458428892,-0.294011123,0.353414783,0.828696048,-0.438783694,2.478677993,-0.109735115,-0.183074393,-0.321373858,0.567349758,0.27820095,-0.294198928,-0.699264558,3.665354281,-0.142716752,-0.511581203,1.299671737,0.123178757,-0.1671641,-0.327014257,-0.274617783,-0.196034095,-0.214386283,-0.493376623,0.135630947
2024-01-17 00:00:00+00:00,-0.197121659,-0.538184418,1.693010219,-0.221251973,-0.467732918,-0.0684067,-0.032564371,1.081115801,2.211330899,0.731564361,-0.540634762,-0.600271628,0.446095209,-1.114385787,-0.273583356,-0.524163033,0.683786814,-0.259839126,0.34974662,0.079902291,0.302600414,-0.008718333,-0.288280154,-0.433436966,-0.585174154,-0.318943741,-0.378911763,0.992758044,1.456239278,-0.420811279,-0.326131103,-0.204523478,0.164050869,0.473010033,0.075089019,0.132460946
2024-01-18 00:00:00+00:00,-0.013200259,-0.35530836,-0.125582792,-0.221251973,-0.466454141,-0.180570839,-0.008712645,0.689242094,1.013327831,0.673900479,0.203239805,-0.466843659,6.033975022,0.088655002,-0.004585961,-0.549340267,1.515727691,-0.007101183,-0.191814573,-0.31750186,0.13329674,0.471598752,0.053204992,-0.356270904,2.677223791,0.284062742,-0.371615264,1.481764864,-0.185354403,0.294563316,-0.252527543,-0.188517952,0.025720203,0.983618186,1.2871101,0.159573712
2024-01-19 00:00:00+00:00,-0.336998719,-0.204637789,-0.358894974,-0.221251973,-0.453591843,-0.409998856,-0.00853134,-0.857866154,2.440569609,-0.043660873,-0.196951866,-0.569819187,-0.048462324,0.164977739,1.016789416,-0.591707945,0.77633597,-0.296355137,-0.191814573,-0.33151661,0.300833855,1.040424962,-0.212926075,-0.176263631,0.46980246,-0.329051727,0.525670045,0.401228975,-0.070068827,-0.173330436,-0.303404548,-0.217315823,-0.252057653,7.560577232,-0.413038843,0.095122685
2024-01-20 00:00:00+00:00,-0.36968459,-0.347201708,-0.396647786,-0.221835561,-0.451788289,7.570389496,-0.004779687,4.818857168,-0.684531429,-0.385330618,-0.4011834,0.869576774,-0.201756225,-0.475340325,1.360879087,-0.602369184,0.213289435,-0.265540516,-0.191814573,-0.301083494,-0.121930035,-0.616353017,0.27940863,-0.354944232,-1.66032644,-0.325324267,-0.38612626,-0.523142732,-0.270880045,0.109879644,-0.303197957,-0.058223321,-0.221704832,5.921958102,-0.22239668,-0.001166692
2024-01-21 00:00:00+00:00,-0.256984651,-0.291464518,0.605822673,-0.22168002,-0.447043357,0.456035102,0.001195049,2.743512986,-0.803956513,-0.185416446,1.52924773,-0.503585848,-0.301296047,-0.007448749,0.67803733,-0.609032663,0.737236213,-0.265487769,-0.191814573,-0.067195286,-0.102516146,0.643886832,-0.293863435,-0.396038732,-0.534178664,-0.294173452,-0.386597652,0.170986057,-0.267084494,-0.155484869,-0.09543883,0.02467894,-0.236242237,2.559141546,-0.966781385,-0.027953784
2024-01-22 00:00:00+00:00,0.093296745,-0.265368305,-0.503147482,-0.22168002,-0.443526083,0.240452373,-0.16644124,0.268783157,-0.32042314,0.283159237,-0.348159698,-0.296561327,-0.569407282,-0.343379115,1.098686215,-0.561472176,1.43052166,-0.265487769,-0.191814573,2.315141882,-0.202564204,-0.552382694,-0.530950303,-1.208651681,0.993379633,1.302958638,-0.88374313,0.998587132,-0.267263437,-0.206048489,-0.304158349,0.47915069,-0.228305726,1.78948242,-0.763270961,-0.027953784
2024-01-23 00:00:00+00:00,0.757976716,-0.327789898,0.081559539,-0.22168002,-0.443624764,-0.106819076,0.225667414,3.008177214,-0.722347581,-1.120430764,0.154360429,-0.527946695,-0.640965962,-0.515387147,2.190763389,-0.511493451,-0.13781388,-0.26126119,-0.182256151,0.631480166,-0.123869896,-0.466576805,0.450589884,-1.252916214,1.218771899,-0.31667556,-0.381817137,1.92433759,-0.26360962,-0.193935347,-0.298325231,-0.148523658,-0.225417751,3.042273186,-0.045669806,-0.002911637
2024-01-24 00:00:00+00:00,-0.739688836,-0.257906059,-0.289813378,-0.22168002,-0.440204622,-0.174329057,0.146162617,-0.385373235,-0.37017091,0.222900295,0.023471236,-0.462946498,-0.326280641,-0.194991836,0.629586615,-0.503781682,1.268953108,-0.257453586,2.982077878,-0.322586081,-0.05836355,0.209637893,-0.351694174,0.102048284,-0.577647274,-0.31667556,-0.375118443,0.15594654,-0.26360962,-0.216884375,-0.404078595,0.069936387,-0.233817883,2.590935026,1.09110744,-0.005354044
2024-01-25 00:00:00+00:00,0.60532049,-0.056144529,0.158707134,-0.222345614,-0.436930444,-0.174119345,0.024035001,-0.823758381,-0.711023044,-0.296499636,2.819660146,-0.555362021,-0.32575935,0.927944949,1.331739653,-0.610496384,0.920136991,-0.257453586,0.793177203,-0.363963115,0.268801944,-0.857311903,2.709259815,-0.205975321,-0.586685501,1.684957994,-0.367949079,2.300219942,-0.172251309,-1.395119588,-0.3533046,-0.159412993,-0.233381503,0.532588261,-1.434972024,-0.006084484
2024-01-26 00:00:00+00:00,4.376277871,-0.272213317,-0.190298775,-0.221668362,-0.436745176,-0.173357598,0.024461668,-0.356531013,-0.53493443,1.526425682,-0.440670973,-0.582578977,-0.281238552,-0.054988338,-0.723960362,-0.553784793,0.603180842,-0.405354618,-0.227556152,-0.811273153,-0.825765219,-0.052736832,-0.316792297,-0.297754828,-0.993692136,-0.343037554,-0.37112216,1.215430329,-0.26191533,-0.099479961,0.079191978,1.429448043,-0.232867584,0.816836016,0.286204749,-0.006084484
2024-01-27 00:00:00+00:00,1.130438681,-0.201872981,-1.056823305,-0.222252116,-0.43579801,0.484466229,0.025164437,1.094249464,-0.325950013,-0.243334959,-0.440654177,-0.51686838,-0.262437641,-0.569038458,1.792551982,-0.566481094,0.445545767,-0.394141293,-0.227556152,-0.320743816,0.280476692,-0.383346307,0.990652357,0.417634042,1.948567538,-0.338432884,-0.364538239,0.830544304,-0.26191533,0.053050842,-0.348528855,0.174677146,-0.23055565,0.135606002,-0.307735609,-0.006084484
2024-01-28 00:00:00+00:00,-1.960310453,-0.12986367,-0.349414586,-0.220927947,-0.418798958,-0.064240892,0.022115295,0.002487662,-0.706834947,-0.454522531,-0.185871003,-0.560025801,-0.382524229,-0.037668251,1.704036188,-0.536744729,0.984829825,-0.370689232,-0.227556152,-0.352343729,0.280476692,-0.598770211,5.374034662,-0.312872718,2.33268145,0.419600196,-0.364538239,0.209915731,0.209082703,0.124260367,-0.344054564,0.395495417,-0.228394088,-0.402882863,-2.158476942,0.261809058
2024-01-29 00:00:00+00:00,-2.447235106,-0.248767514,-0.45107424,-0.220927947,-0.43425877,0.790951848,0.460373322,0.357395677,-0.729091335,0.061362518,-1.409509411,-0.452662709,1.257177042,-0.482150745,2.12585791,-0.605473898,-0.065569083,-0.345439379,-0.219088963,-0.287517253,2.091729756,-0.073738434,-0.120977642,-0.348100879,-0.113464169,-0.327749822,-0.364169614,2.797728491,-0.241447235,3.39118869,-0.339181314,0.099521347,-0.224254678,-0.744635601,0.142385227,-0.015091712
2024-01-30 00:00:00+00:00,-0.191268955,-0.036652882,-0.040605927,-0.220927947,-0.434148977,0.700614675,0.022896346,-0.524137529,-0.827263321,1.588140148,-0.355341947,-0.55157652,1.804361147,-0.414673668,-0.398117001,-0.566513959,-0.007499211,-0.344481099,-0.219088963,-0.354417559,-3.012827764,0.221758015,-0.293192174,-0.52326564,-0.068427616,0.353484784,-0.364169614,6.135872404,-1.202441288,-2.157697431,-0.339181314,-0.190335987,-0.23693506,-0.361656806,0.8229615,-0.01138764
2024-01-31 00:00:00+00:00,-0.856238194,-0.230238669,-0.456562914,-0.218967,-0.43409331,-0.066231843,0.025822671,0.35289264,-0.923961074,-0.010016362,-0.38072871,-0.421499139,0.218967802,0.217728803,1.120123084,-0.569034307,0.444404583,-0.331786916,0.310621318,-1.035720197,-7.080745782,0.66253291,2.78092519,0.021220746,0.433212756,-0.338188184,-0.356270077,1.027148462,-0.228240434,0.3724094,-0.336915071,0.113159886,-0.203742502,-0.190284225,1.145927132,-0.024323342
2024-02-01 00:00:00+00:00,-0.021910007,0.167762698,0.182425505,-0.192400393,-0.433251715,0.387778201,0.060191844,-0.079432405,-0.033353423,-0.271667965,-0.131847197,-0.495854276,-0.229740045,-0.181179307,0.97574387,-0.59750379,-0.529987334,-0.339665127,0.295363093,-0.35364522,-0.301764338,-0.523806434,6.562244345,0.073055043,-0.613838021,0.181861418,-0.224716821,0.458727852,-0.224630225,-0.211974786,-0.347662829,0.417358438,-0.22479634,0.290464911,-0.395488374,0.001110645
2024-02-02 00:00:00+00:00,-0.021910007,-0.237577783,-0.418844005,-0.356477562,-0.431986924,0.260538646,0.060257952,0.566174318,-0.446754304,0.080484375,-0.354388275,-0.019830586,0.002989014,-0.143609122,1.351286243,-0.581173943,-0.660595416,-0.310304077,-0.208370619,-0.288514363,0.245929893,-0.626701185,0.130412268,-0.011840608,-0.00255798,-0.354178605,-0.215344166,0.945614544,0.128642704,0.235127402,-0.337161621,-0.145625765,-0.209832106,-0.29772469,-0.801068766,-0.014756907
2024-02-03 00:00:00+00:00,-0.203420176,-0.252388182,0.093499685,-0.189516376,-0.405372196,0.235352688,0.057800352,-0.769616624,-0.667044193,-0.090313231,0.782017359,-0.4671609,0.007120529,-0.496286899,-0.961860188,-0.597619184,-0.682407612,0.126347947,-0.208370619,-0.408288868,-0.244079453,1.090200713,0.823547514,0.070294074,-0.589240362,-0.354178605,-0.199278246,-0.575372917,-0.230583764,0.671754747,-0.337161621,-0.064606718,-0.231234976,-0.375667635,-0.387800398,-0.014756907
2024-02-04 00:00:00+00:00,0.474870815,-0.228625473,-0.168283702,-0.024404681,-0.40478114,-0.184138937,0.060537781,0.231506919,-0.64253899,0.555606838,-0.333642615,-0.443773989,-0.335091721,-0.467558782,-0.904246872,-0.607680057,-0.657357829,-0.285664245,-0.208370619,-0.501786514,0.217140852,-0.700164034,-0.167267624,-0.320699916,-0.589240362,-0.170216684,-0.221881497,0.609422181,-0.064982349,-0.103860549,-0.329904219,-0.189645964,-0.230967801,-0.349702324,-0.329070602,-0.014756907
2024-02-05 00:00:00+00:00,-0.880260862,-0.229533582,0.433913146,-0.192325921,-0.381364584,0.011413913,-0.188122503,0.469783691,3.001874429,-0.147379278,1.379661405,-0.512365321,-0.282482043,0.554058122,1.40298559,-0.539837993,-0.66347475,-0.285664245,-0.208370619,-0.385462198,0.480954446,-0.435410758,1.117788009,-0.314309006,-0.000289296,-0.30680008,0.288356602,1.493642365,-0.233534585,-0.122937435,-0.329904219,-0.133966581,-0.227941337,-0.392814039,-1.794307797,-0.014756907
2024-02-06 00:00:00+00:00,-0.571911445,-0.165694684,-0.54655839,-0.195408947,-0.364394093,-0.404515541,0.156008018,-0.223468414,-0.454501656,-0.425025415,-0.10539169,-0.462932161,-0.229187777,-0.589194273,7.231732226,-0.596329296,-0.659449778,-0.263683631,0.341882889,-0.385619043,0.211894623,0.255422115,-0.10545517,-0.741362919,-0.601413346,-0.303263491,-0.18338085,-1.013281156,0.602602738,-0.19738485,-0.310831863,0.301346086,-0.196780633,-0.227942098,-1.032489785,-0.01440829
2024-02-07 00:00:00+00:00,-0.524597059,-0.178150262,0.020746041,0.160633846,-0.350486501,-0.252081739,-0.307178146,-0.113509457,-0.187366058,-0.083832011,1.735116174,-0.453203921,7.7907421e-05,1.746837023,3.526836783,-0.55401043,-0.566391366,1.584041187,2.565538739,-0.385104068,0.201494769,-0.867691285,-0.427405936,-0.078865856,-0.601413346,-0.154663364,0.016012608,-0.092024666,-0.246848076,-0.017190843,0.577267338,0.890924883,-0.210579669,-0.578696884,-0.006140986,0.478666029
2024-02-08 00:00:00+00:00,1.432805838,-0.551508813,-0.108974158,-0.201363846,-0.341749347,-0.242054535,-0.457475871,-0.324710296,-0.604610917,-0.310041501,-0.506699665,-0.426738969,-0.285111485,6.080243597,3.069771466,-0.583780897,-0.661681854,-0.275037496,0.234108638,-0.744046635,0.156484709,-0.24955696,-0.443722197,-1.030315936,0.558305391,-0.288367088,-0.438292919,0.643056404,-0.242307704,-0.206266355,-0.323187918,0.681538815,-0.229913521,-0.318251153,-0.455170782,-0.039900408
