datetime,0x_exchange_outflow_usd,1inch_exchange_outflow_usd,aave_exchange_outflow_usd,alchemix_exchange_outflow_usd,ampleforth_exchange_outflow_usd,api3_exchange_outflow_usd,bancor_exchange_outflow_usd,band-protocol_exchange_outflow_usd,coin98_exchange_outflow_usd,cow-protocol_exchange_outflow_usd,crvusd_exchange_outflow_usd,dia-data_exchange_outflow_usd,dydx_exchange_outflow_usd,frax_exchange_outflow_usd,frax-share_exchange_outflow_usd,injective-protocol_exchange_outflow_usd,lido-dao_exchange_outflow_usd,liquity_exchange_outflow_usd,liquity-usd_exchange_outflow_usd,loopring_exchange_outflow_usd,magic-internet-money_exchange_outflow_usd,maker_exchange_outflow_usd,marlin_exchange_outflow_usd,melon_exchange_outflow_usd,olympus_exchange_outflow_usd,orbs_exchange_outflow_usd,orion-protocol_exchange_outflow_usd,pendle_exchange_outflow_usd,rocket-pool_exchange_outflow_usd,spell-token_exchange_outflow_usd,ssv-network_exchange_outflow_usd,sushi_exchange_outflow_usd,tellor_exchange_outflow_usd,uma_exchange_outflow_usd,uniswap_exchange_outflow_usd,yearn-finance_exchange_outflow_usd
2023-09-19 00:00:00+00:00,53649.97217026986,368553.1894644127,2952644.702984545,182037.6854885408,133660.92327841182,174908.76186660293,228926.4907225961,48892.632787421775,6067.7095648163,6870.325182379599,5503011.585948819,4042.339492435857,1055504.976198939,4955355.1602357915,1456365.0321378482,626035.6383529042,1743653.897869437,58935.36803449243,2000120.9273452344,69242.63512929334,42638.09235707285,4124864.907714149,73216.99734350848,1408.491188672807,13340.458361231147,15269.611861082793,15804.148471472528,186307.42461348735,291938.97731431643,1526286.0688907227,112966.80855562148,61183.90770677843,3743396.355967435,63060.447154360234,6679066.077907925,342515.60411422333
2023-09-20 00:00:00+00:00,68272.00678504906,495496.8280497448,3644359.576772211,95822.85118165518,320236.37890161754,364431.01346562104,160773.68083027148,19908.30765414015,3719.221851436176,3522.227050807439,1113080.3591001125,43872.27770503371,1666046.90068689,1382862.3418847525,1268901.8611506145,222208.45133183303,782913.8862670913,620291.7976921384,1495265.813595934,45270.97726799816,26089.941032006416,5216854.454850649,58287.43641880384,9027.234039487395,282544.0986460292,8291.558694891124,14043.64654001382,98131.77646746852,248672.087214421,823766.0637213918,91558.70647709136,120771.99505377958,2794131.0287205717,38236.60227812958,6910850.547163258,365799.2964437837
2023-09-21 00:00:00+00:00,537234.2403516799,2788812.4224196994,2836898.7470820923,106526.71829638894,174417.01323434254,88939.8868530807,311482.7837418921,14509.710364492536,2484.99266088074,24444.88383906625,1300558.1469682525,2558.111174746787,1248118.269129956,4573528.080002384,1676920.2107785658,80780.30090510935,881830.5214759362,226044.0232153916,5754013.303959957,46779.69376568808,888606.3820720694,4698455.952453794,101386.85069570312,5499.086558236857,1300417.752021083,2193.621620865544,61931.38125298876,124455.1963320918,4485818.364328319,546431.1660510707,242499.87870017835,404133.0564301466,3590306.3952656947,16753.822960901478,2476163.4985836446,1057094.472327846
2023-09-22 00:00:00+00:00,201819.75785864313,634537.3362737042,1454229.8980265146,65113.38262385724,189273.63560331948,117706.8662750406,100053.91885345224,21075.216987416356,2400.265430821369,1509.288604351065,1955877.9196231037,13447.59650772657,799655.1606353711,2195914.753178668,1186497.508348256,383268.5653072175,713014.4815619309,498760.2291632459,10090362.931230197,155617.72773822138,30334.140409975127,3569679.6274710232,32423.622339993617,9467.886308367755,133715.28419624822,1532.351094453453,3659.499975391526,89833.90950967342,645243.6139310973,924692.668654012,45807.171098325256,156973.86816862866,2333156.294942674,35799.80709047357,2388950.37145099,513073.1989872353
2023-09-23 00:00:00+00:00,212119.7155582185,315229.5008696372,1155958.7341154895,27467.35149586192,55682.09608487328,66297.39291695504,231302.3978764626,22880.55189475686,34664.95855044732,2212.915633520501,635551.7238643232,8138.280480773565,575083.8057516247,1298439.971430126,132267.85458533186,130122.1646396222,271775.556486825,185880.26005335496,1765742.423939705,69897.68616734367,2183.561811190792,1573438.268019649,27127.564385530743,43207.62105736758,4195.959524056721,9724.552670312512,1426.671778016308,69648.52204856277,2537902.6247016243,99805.78107184728,32559.538100065492,94454.5063151792,1321983.6678643583,150320.03530904176,2557919.957267107,516656.9723432477
2023-09-24 00:00:00+00:00,204728.72403570687,110645.2621827235,926872.9339104468,1785434.2726420313,49420.98531570016,62824.97166688474,343197.2726582545,23158.548662053217,1059.627896394744,11484.618978989312,1133958.6435263583,2699.392390275061,532551.995784321,1154803.1929807696,374553.5522388686,67690.23065982955,424690.7235918652,43209.54865607306,9845282.305111608,21261.240383114844,1060.27381526342,1549972.231518479,23701.561537922647,600615.21406372,55874.33201646954,2064.663205901218,775.268071747325,27882.776371501808,4188538.620940303,418717.0899405174,66321.91556195845,158453.48682655828,600109.0205664587,59189.292444474675,1696955.6551337703,155588.77619953218
2023-09-25 00:00:00+00:00,409976.9683607226,1135340.566307128,3443856.773894174,344464.2886462046,38823.63139488021,295149.2354941452,199609.1293636329,6455.337384204755,189530.90060036824,19135.225645916144,8136194.791190849,303842.6073811462,2170460.2870318345,1518197.9850023366,842169.0046082797,601332.3112023441,1284787.658328362,269639.9487542426,1613689.0746896018,60145.4027042816,102184.59617394974,3269464.902449929,288777.9469933706,759904.2101714746,16813.576575865176,22502.180603040262,10811.312765912204,107491.79784052438,613766.5766516678,612798.302021433,307406.5581522407,874798.072849422,1539179.2650522196,36686.81522638629,4108556.636789626,595746.9959269414
2023-09-26 00:00:00+00:00,78108.3394519681,185013.267789004,1096331.0351207226,371296.9092826176,62872.331450394886,38726.335709712774,149604.018433922,3885.084111494458,123030.1045981314,0.0,3557670.954217961,2771.947579531603,679084.5163213196,2643977.550694214,1190013.0739567208,101110.62922756988,933347.97485775,363200.4833354503,6504508.132864953,28526.40327649736,981.048924600163,9260727.732013488,132124.75963054845,240211.71532440328,57984.268831112626,4451.27769366141,17325.190178088345,65114.81032976548,170860.96186658667,284773.91551578336,77111.81032391568,39960.40231156021,2590356.071488411,4334.623214265506,2219749.016785481,114110.32843944374
2023-09-27 00:00:00+00:00,143180.31662739764,383064.1162793641,1668668.6236581013,530956.3098212408,27091.806015875845,763305.5633361343,179421.7735975511,7875.109226640572,26586.63961817222,1895.808916524958,3442323.54466962,40499.09852599768,830941.524046961,1039929.96189679,930660.4071184408,139582.3958766892,2666692.665298752,364631.6402977581,2602639.2402791637,281549.1824414515,1995.742681673149,11950269.19213028,107624.06394265746,380643.9081267953,20219.56880322872,11932.886779850953,561.257469107553,191515.5393148538,150872.17997961893,213616.6418486043,136517.17945617723,176246.12492943977,2828115.925945672,211186.55061924495,4915733.273184302,304778.67495020153
2023-09-28 00:00:00+00:00,122439.39865320775,138621.05247412625,4824059.091490266,234585.2694210468,10372.1659617266,104092.1628110308,94786.61623856288,202497.18744133523,8027.031230599006,15874.597124348556,3136155.1785490857,12499.931547994638,705396.8181441136,3859221.9741574824,939592.0807553488,256102.26008698816,7880010.425788719,324248.95327266393,2829280.9422783074,173172.20050366412,7657.762355147411,8741044.958344381,71669.28538099623,345073.2769355386,401060.916107511,25488.52193476408,2872.030497270151,1735458.3328658787,580667.8718739899,232891.3951145464,624130.6197523763,166382.93464265217,3871054.835399991,338347.071678441,3803622.263192402,1590271.293081645
2023-09-29 00:00:00+00:00,72845.0680791132,266482.94906918705,2255589.9272951744,114913.99737307202,32377.27610697552,59068.59359545861,438799.5283431384,12165.399365155456,1709.687950992595,2947.480099708766,2149977.1376484507,34861.172902872364,743841.0426887366,2415762.3656986966,1719505.7321779316,249404.8616999865,3205858.792764188,555710.0327190327,2891256.3680283907,164348.50330132843,24.514988039727,23697235.352700494,105196.56450181275,97311.21272859431,426962.1216633696,32678.117993539967,5631.652129221024,470043.4229221867,235568.3936302197,364195.5785147941,52514.135962328386,195309.69779718385,545012.2897400231,60726.6065343636,7305122.680542553,207492.5683664182
2023-09-30 00:00:00+00:00,95764.14396263377,187885.9930538608,1794524.5376057737,145952.7957671491,28100.863740683468,54094.95891883658,138186.2912404798,30036.17170798297,22788.478808220425,159.956851088058,3418684.2853438775,2378.648956758466,386399.9287851483,7469912.470869683,7386206.9002735475,451932.5596996495,19778228.242044996,231179.29652343728,807123.5545153617,273678.78299793584,223506.17460212135,9105072.472665148,91550.34085727455,49826.60920860448,180388.2945538912,0.0,17584.7436753901,637453.3472180676,628790.5288103417,200927.3040948078,153013.28047156753,58624.860155808456,1277506.5253641126,36872.09395915935,2609809.5652774414,171189.72911262966
2023-10-01 00:00:00+00:00,171884.0562840746,150671.67562171572,2273832.813219724,76127.27837030916,29533.337933031893,281178.62792575994,195376.4068439846,119470.30547128996,1029.976787895748,3779.353373856507,2755921.4543304397,9493.058160863917,798609.2809490439,3358695.3643889227,1460364.283203083,215253.04604483533,4726262.619958028,1179670.2615919714,4581867.001273728,357075.78771761665,1208.286070334912,12866638.10195256,119137.51979382258,147433.11258930797,42651.60694025004,2714.776401753953,639.200857879726,616785.0837963243,477974.64510393,488309.33910561935,123616.52210002871,799739.321031442,537556.6510336411,47026.15060079821,5276353.558405844,520207.7868635512
2023-10-02 00:00:00+00:00,248243.85731192425,1312912.2304615036,2740501.5273753856,158714.55187592978,19021.048260104824,152044.64707935788,229407.66606762243,35404.84380123561,97006.60621835444,15227.532315380504,5670507.427482774,1109.472271694186,1447378.627679291,1477743.1494904093,1699335.2817416815,212313.72130306816,7554497.333097067,2722832.4665595153,3825676.114363013,373115.4499296098,254698.79012697673,15759089.019572608,151140.35229804652,158496.49532987035,150366.04497789193,913.167606568997,2744.05793150557,598408.4837192062,577025.848932234,181110.3590939968,77052.34557281822,131813.53863833653,441357.4759071624,115209.96010597948,3750229.24283988,618914.9330624696
2023-10-03 00:00:00+00:00,55161.50065447006,342920.88595899055,4589396.84884665,64455.65027053075,95594.30321850268,272939.5219087442,84849.72863508544,3857.611413768142,63922.31805778632,5768.959096511831,4947137.629839697,341.648745758174,2360248.0219247593,1403647.69977574,790274.4001643563,134801.4094212606,19805192.037856847,682213.6786198142,812087.730950822,104679.56989921172,166279.04614736926,9006257.223747697,73628.24764024247,63582.8062535416,95165.91713856692,4628.092895654026,200.920946812542,694129.0468209952,503175.66171865526,279269.5592058096,43777.02478393394,56710.23378820553,629224.2552206144,52574.77028588199,3495426.053193536,202903.22952762025
2023-10-04 00:00:00+00:00,135916.21014347326,319863.42348007986,10497944.14271975,117623.48731827216,34494.39447286848,328396.8876309595,378563.30951322534,31286.089914959288,2375.665244633919,25.075552462824,1503175.310245833,677.763326670823,1135009.8081308673,2704999.566233455,1344849.3650396047,207077.24234046065,2308063.876872859,2349081.597029524,2155923.744795332,259830.5165369449,9316.203557280483,6362522.635268691,127020.45903301876,28585.43886636965,36883.055516825334,596.363459579562,7862.706222803218,255919.57931106965,4030802.259722843,118091.17481040416,41730.95221142407,95514.39144387924,310289.75897580636,109638.34904367926,3169872.9064685595,268846.2622963498
2023-10-05 00:00:00+00:00,156449.19900023824,517417.1372033724,15446261.609851733,62533.97943559251,19197.92465371248,66331.38111625132,116431.68827556811,3883.844836540532,3630.02496170549,0.0,692920.6024375199,49.994524661007,683878.6978168293,2060256.624081543,2011785.536216365,140299.13739201473,2713727.1402332,1029672.1440578372,2659459.439233744,101680.90842275327,4148.594925587389,5830190.542921305,63330.487109518166,85969.74898003733,164277.2008883396,1012.881941813453,590.96184419958,123431.96625898263,575830.3280777604,227352.2998806108,114400.61337149794,154683.6557082707,388893.06375931326,105991.96862868009,2556569.32692409,149153.81600354344
2023-10-06 00:00:00+00:00,44344.12144600435,769095.2587858409,7976206.978810114,66826.88748994771,17278.55311995007,24643.573422516103,92423.626939762,23188.667642226927,13005.752526906292,1698.068065463747,3551280.36780589,32259.93490795935,372084.9193130756,741125.5798141827,1173564.3818493502,432386.437885411,10165477.342689477,1198686.6305709537,3236125.812406947,89326.9771693467,2183229.120414137,3134048.364458235,60803.71412796388,117291.94263568168,167095.71802317342,3362.291731479957,2097.692004966509,172530.00314503483,320260.7249813357,39945.16560379888,37562.47922293121,124918.58046058733,512983.5769982349,93433.21547845978,2662966.393709773,79217.11274892229
2023-10-07 00:00:00+00:00,163853.39432046507,2410240.1774054407,2665694.1093844087,48167.472564697266,12727.807707190525,15816.038465688038,114475.98582892212,10658.019167412062,6980.465766525564,1636.930874194083,1930649.3428478923,9473.895084911866,682075.6816505066,746076.771848885,687976.6990484791,150662.03773717824,2335081.0684099514,1306574.63391871,1114767.0290471895,35324.590441523986,1036.861695023265,6213409.557630412,23788.67613380713,54331.34341578713,19444.25898768171,8497.937788130306,3733.958303472582,156014.56666489007,513507.11545427784,55737.69146462772,24607.32178316025,70042.04293863846,383274.13120729715,24461.43315018066,1475095.5764744934,139202.11562938977
2023-10-08 00:00:00+00:00,5965312.753127229,99650.308836152,974713.3900561924,20810.26290381707,19695.81923322281,10069.005134356965,15027964.45525312,1437.966356143138,295.247340170953,1677.462762133829,4717459.053673086,6090.179788585028,384745.4929805362,766860.1370681288,100071.9495445114,153697.9405815083,6664983.234220819,906407.7569969472,1019672.197010309,72942.36447746865,1605.335479220413,1657143.7773885971,60621.66580362874,42950.07467473871,38841.48540659963,835080.2343853827,1373.439148136287,130373.45465227928,270156.00765938236,39990.76171865845,52726.02167588848,52917.4648219091,313532.6646168848,277508.73987981526,2601730.9736082866,239198.0552881188
2023-10-09 00:00:00+00:00,1187357.3772510416,233446.81180293835,2573561.7869873247,103826.98648329958,11023.155605684376,1623984.7155995218,21911353.65442943,2698.496511768202,463.567095238922,10005.66084254697,8317333.735961064,5768.6119344976,1504517.1645750748,861153.8264257339,1528831.9017110963,197154.0932260209,4634984.2003753595,4534317.601390228,2279857.490234673,151053.19601146353,84363.2917187021,5136166.920252005,108591.15218129307,78950.16369498351,81321.51890300078,729909.1505664267,4908.414719323149,181180.9458384609,2007938.106932323,197245.0107511592,35018.9550375312,439599.821002455,69367.17172897594,64178.564632394715,7911964.49284481,2607127.567118474
2023-10-10 00:00:00+00:00,849702.3957620631,744595.3306431485,2003810.0378540251,77471.37276221362,12481.233859408125,211158.62645796823,3274302.6576562277,5378.163034849021,493.637577835793,4926.083861343083,5142420.393555572,52339.92883806027,2561084.414710222,169611271.18612412,1635567.5146644874,58174.84284858361,5505925.642694835,3546898.5618732874,2131886.1012443565,128801.88980538704,10917.54952025019,3424579.8885458335,138282.19877864112,34251.10606570193,21934.802761640272,638574.8417321389,3744.654935924358,86860.81378133302,506673.5156229304,35081.73840437797,55241.916972087056,1343624.458486605,33797.069478469784,73770.42942279829,2130886.9436015813,149404.97686643575
2023-10-11 00:00:00+00:00,514495.26803239813,2257742.619191136,868323.0795765811,362397.14636628435,20057.72790566324,52454.99029003263,8802557.478028594,61565.06514219593,11819.228245238495,1068.227456827919,2009256.0396087568,43097.29558698426,4621640.076902008,46012955.09824458,1372027.9080692695,291438.6753091135,3291570.128681728,1540318.48719876,1335052.6449200972,95216.6502178217,36766.70733890009,4059580.039566044,139031.70028491988,18360.24402383706,345876.5601504342,265566.7263702733,2677.330201648968,210057.53399582003,501953.0977245446,151741.89591844162,323772.4145487101,187947.9863816677,91427.4668800452,33223.795953962726,2465751.697302817,471779.4576312386
2023-10-12 00:00:00+00:00,71170.23657480377,68889.45676660236,966187.1714706104,104406.3648962155,1459.228744013481,71324.75116793081,3221462.364865175,65272.412945306954,10566.86374703488,797.78734744619,2218206.9551243647,1405.618268376034,3306799.9602084816,24443991.998851463,3622212.89028828,204525.02487219035,6974565.089040402,4583996.7381514,2657480.7664058986,157370.94569163257,13270.82815266244,4554398.522938935,76026.1732519489,11793.76911574182,592096.4125336655,262034.01363674976,4788.413246842618,189939.98399899705,500022.04449859256,125392.4055147356,68875.92637246911,215334.29124434217,278741.33738418005,23984.422935034872,4222115.9827189995,218566.56984317172
2023-10-13 00:00:00+00:00,2059835.6409329048,3570239.908249324,591087.7938987077,415968.1624930069,10641.216593075807,22409.93172638228,2905721.6279302514,3320.583932084893,2482.92535837929,12926.329703665237,2458262.6980392863,1450.247804569231,1125652.5547960512,5106269.311205549,1816697.3263680649,157746.2790285711,2707592.619680457,1684245.9298539136,2131776.0829978595,28700.6581416147,6964.944072371711,7936564.355215637,126473.56624114569,913590.7323756472,77230.9943371035,747509.5465928778,598.154480663213,25763.860649826904,978011.3561340786,33173.71397476783,22426.883389900435,157730.26928895005,211049.92519301517,20485.48906572184,11657448.427640775,191760.3367680731
2023-10-14 00:00:00+00:00,1876519.1997595136,310350.54391969903,637267.7160652824,530307.4370029949,42129.753149581506,107759.96568706453,1955622.9558708745,2995.646177557587,458.574264090012,546.792601536564,394271.8174530923,636.453589929497,104637.2322992274,1415195.5582873044,367081.1411501637,144869.9749279409,2462541.969924914,1557708.6384063473,377653.3230353373,76911.79298313924,6239.291174432328,2358245.19686741,279325.3273379384,658155.9209682526,558.396446993941,1416614.2495422836,45915.23722360435,85015.45384653794,5248892.167242374,38173.42209525835,47194.070909950555,50540.21853858643,266646.8364489033,44264.55286861736,2520014.519574116,66096.12571813163
2023-10-15 00:00:00+00:00,1836063.423378536,109147.224482833,762987.0287107067,108710.33219748516,5420.930848867481,87429.13300385227,4534316.807971244,2243182.5734632043,41911.7715722381,16005.941760917818,773178.8275261376,233686.39454626877,344994.6048820108,2542765.7782975994,1908893.1531885976,141401.05639685722,1284890.002556087,1640945.5302342577,882312.6011796634,92092.26724026423,1007.922123290511,5622358.928985457,143628.4389913372,178626.38413293555,733.334853721269,1630995.5510873818,10102.629243282265,67789.72632490986,5864104.644203833,82925.13068435146,162040.19250946815,121656.51239872685,357077.07930504094,44750.34729740248,1327054.3760748275,408262.9299580958
2023-10-16 00:00:00+00:00,1673069.4207837677,334572.9501763691,1976448.077542337,201591.3284546623,42375.88464195933,85563.8383970949,2049226.7553519432,1504794.495261058,126909.15233349708,4.993263267574,3897814.0920162783,796186.3145384898,1569403.5982672805,3811778.8085323046,2297160.871290394,867638.7398286175,38670433.58961192,1619195.826246851,2179591.6228701835,102156.648043721,20650.04001843137,7420070.204189029,109339.0056414627,180322.0838804963,32870.03488293888,1119682.9583807366,16173.590572812198,265001.5394199004,450882.5438761468,67598.11421952839,168195.6602116505,322128.32669236365,422156.93618293497,1403234.0348530523,4533948.017242256,422917.3718959787
2023-10-17 00:00:00+00:00,2550461.6797420024,532903.4205434833,3200180.408424312,95786.87043467008,37963.45135085161,41354.14087663,3050426.4533755053,255662.62624965893,91488.55439061504,36765.058678568275,1337394.3461089958,112861.7333236365,1907983.1995446235,1359242.7198420342,1141607.9364078226,358032.38903038367,3509937.9162308103,1231837.9406111622,1241172.3778664533,109300.62365961248,255203.51627163024,3573883.601493321,55508.91719738286,1791503.8911704936,60421.428852157864,4572639.919633893,5568.399923216288,242093.16706625227,538936.0727484848,155546.29407855365,165836.84237289638,207997.33386996316,106844.28850822191,636046.89712085,7428308.979187891,470575.8604696136
2023-10-18 00:00:00+00:00,1139285.868434476,398689.4025693459,1502946.967149901,179973.36630136264,84962.6890218214,53331.460779519475,6909822.559190634,637962.2546702777,37203.81950315571,3287.438795879497,873157.8174459115,136864.41833005456,981841.4863008232,1457423.7082490628,530257.5216625936,396499.2677746045,5044509.579132352,1217808.2392809817,1293600.5519241125,135043.64838193875,11366.032729319702,7719571.638610947,53023.171326183336,460737.75782291853,20614.32971746621,8809405.436957063,34165.329356658316,534168.9929701688,505484.118123653,74182.25355663964,45404.46225519456,166356.88332721093,404003.07204309833,256039.2020225647,3257477.7226299057,260149.02255114404
2023-10-19 00:00:00+00:00,760208.9629508416,5277925.20209261,3181513.8634709953,84784.42008165403,11317.747524962817,129667.83242478952,2219650.9825102026,102022.67386623698,18273.853859280767,5412.324080002521,2822440.124729265,10412.166384868997,776659.3295596312,4268566.974798156,755298.2593210348,546982.4813330264,3941204.727782479,961473.6178863297,1578830.2954220402,170904.58264418566,105289.18541594796,1496812.3275709166,44555.71905505719,998035.301519886,281707.31182844937,1805499.075988456,22625.92282667921,184195.08485656723,352775.0384086631,335695.9508892179,88091.90420411078,156188.76045766345,420899.1363110974,784026.2969552637,4739244.310105137,800095.7208721839
2023-10-20 00:00:00+00:00,1912758.996833847,735688.8000130818,5745027.475186665,189578.6801281172,16073.15050830908,97486.52744250142,3550980.468591052,597172.6296559967,19541.09659996483,9598.700758304529,1769934.5454380058,12963.221892640457,1059480.2406501202,8186856.347289979,459545.9082031069,682799.0243629743,5686028.658309449,1408159.970230119,2245125.818584178,77416.13851462225,122279.78328209376,3007067.9620277975,268396.2724192004,152789.05518480047,36630.159488955695,1815770.7150314357,9622.92192365374,960491.2259387254,819257.4453034397,57894.76071367385,86147.82184915719,84489.93018035675,10697309.313953098,132492.94832922673,2728926.2725806716,453218.3484124507
2023-10-21 00:00:00+00:00,934195.275313358,510406.1869964377,4266067.169588083,60265.12912138903,22118.753774498568,40257.080610237754,2026167.7161541025,149649.26516260792,89619.55068213813,9469.495138837128,4146028.809848064,51755.802492075054,1136235.1024611432,1476706.7155371455,229092.46013519855,480423.60486886743,5260672.987393874,1393797.8996361422,1194213.6577812943,101238.04432435244,85260.58061611792,3340241.4524591207,60980.007753957325,51443.2509158054,141995.78293884074,837842.0526477698,580.060815801151,205869.5683613219,264700.2248479885,88382.96161107105,110453.86838721726,198146.37126212116,3314996.3680332545,108244.15592230292,3592952.7946625836,386973.70478434366
2023-10-22 00:00:00+00:00,342554.06512494845,179662.60335670688,13140417.082306167,57761.57293059503,36556.27547652506,109168.2244209962,944904.209059046,92129.89041763604,2156.710466888026,10764.66969034368,558661.4165532152,591.217109761626,1388813.9876729085,962780.7731887946,594734.9199810037,196534.22643063968,4442732.339926794,2672669.1981419814,2157064.037640151,158558.14555485413,202227.81010358504,1384781.9011019114,40802.63271314841,45096.417521923024,178210.74096718765,528666.69863281,20813.991270975464,479885.774206663,662544.4652294681,126773.96614989176,169359.9800700832,1205794.5062861922,62544.46119882045,147455.30665352792,5308973.850112761,213392.1463255927
2023-10-23 00:00:00+00:00,412346.8652590874,171628.3876414382,23222395.4305366,377026.43687412783,28324.318233031576,121980.85537764548,912778.8261585616,98938.60034299758,895.353672940279,31985.703619279324,6156971.546434464,128979.98632316038,3572006.820327711,3775658.107377443,3232318.416463213,1329999.9975188966,18869570.89980635,1477302.5889819865,6178990.070002125,180509.74353323775,89030.97337105022,7608429.36377034,59595.18167961915,49094.74571782999,134545.70286494424,526298.1917267425,38819.527948301635,371750.1886415437,3593531.3680715505,250431.2886619518,271566.4136564828,824768.1127264068,10558924.929351062,180272.5981586389,8800686.22459506,1640595.8079259703
2023-10-24 00:00:00+00:00,644883.9200011556,587889.0146519906,16905073.64409636,498691.9552942248,29341.248892081938,333943.96078484046,2940524.0794002893,395899.3801861427,56816.61255126085,55596.17068242572,20996237.81114029,40143.197115491894,6554496.3990529105,3864410.73776093,1360919.2387709925,2185592.2807424553,11886836.007969853,2167482.7949903193,7559681.235726248,293432.5076572668,443206.7826541173,11496162.581038928,215596.56274905588,86028.49500149985,49795.72300741583,669638.1737928448,87349.87950872524,530475.7822289767,1095458.5597896224,145514.80438296357,187865.7406848214,646811.7024355966,8202482.462844046,108433.41426573304,18931232.51421755,959206.7677911442
2023-10-25 00:00:00+00:00,1126640.6959071874,494779.6732083247,8380010.967924561,346637.3892587451,142792.0179565042,128926.1675807428,2939002.7856753333,257167.93942754465,2565.522934987991,9987.368895819109,4080506.479572808,48480.21377063529,3156672.6669812268,3606626.010184153,2581493.104390505,7492324.888501931,12865665.67317676,4047889.52511974,2878618.83557123,614847.5484743785,1202.437821524349,18698508.55592673,326315.683889632,68829.72748428084,27707.65643422744,253502.24073659617,9774.743807597964,278576.74239126296,3151053.99356827,53158.35832873318,31644.90730241462,259019.43376082677,5200844.756850252,124235.94159725358,17329658.996456336,432998.44842305983
2023-10-26 00:00:00+00:00,407464.28631201386,443951.3748863135,9682021.9979047,364332.78540447133,60936.28034273332,273559.52722488024,829501.7775675622,197863.494720256,104135.23899650168,1120.727109309861,6659173.396838003,133703.54432797778,3675073.562602751,4485344.604695215,1695802.549407459,892692.1088095059,5725612.4546489455,4143861.565542383,2818576.0874990164,308763.20186389505,602289.7239362855,5280252.853298703,127611.74466448827,61230.65446739619,136304.70365246193,632448.5615809174,15000.19800341021,80262.94061744066,5177562.11479201,201911.11706436376,34644.41561315003,554512.008944771,2916645.400174753,98438.02254247016,8732117.704262698,511757.15450811136
2023-10-27 00:00:00+00:00,134000.5941589253,177851.206527785,3625054.7999842046,174639.65205704345,12083.853484632746,104010.47772314616,561035.8004060092,58446.91765759074,1479.762416038231,1766.448222306217,7465182.961765503,7546.322723825851,5713300.7914827205,1433643.276369047,516466.12573816045,1399250.934087132,4141899.933686067,1751581.2213258217,1014172.9474531016,125705.93701716412,520747.9348883702,3131530.572997194,114539.77652462384,86027.31955642052,163870.44895146837,331523.9158330897,751.965102652231,177299.73211771072,213434.3138697699,100843.7965587142,13547.008824895256,2798703.8528027805,1072020.443542567,43216.47234606997,8840611.038649812,272142.2169992132
2023-10-28 00:00:00+00:00,152471.8737908038,219992.36419770136,2842377.908910641,71480.53384706966,71443.30211226872,231000.89252492937,128175.92623502966,89707.32014511024,8833.488709672123,1983.606944442034,15374799.836839288,10998.056869797698,1886130.125743314,2715767.5944888187,453250.08031641546,706835.4131236011,1423436.1121731808,899002.9797320507,1081195.9315425898,170495.2408487229,50614.44927565754,15499588.20230868,104590.490113347,5393.498940084678,240582.61074853764,137423.81613245548,120843.834178986,1003613.0571448548,721813.0794161236,305813.90747921285,260696.5841713557,1449733.5847368608,629284.7410290358,55301.63471677027,3178472.4461169215,233220.7444194475
2023-10-29 00:00:00+00:00,733736.8705165668,593966.0480129569,4307696.803175883,69030.64419542698,17843.33332642045,170756.91612243117,1155082.6905076448,71942.73692750151,53678.05818207707,1449.694815154689,5304003.6973564755,8726.389617111226,1702097.6862464002,1285729.634336881,551408.5346578404,778975.6891307827,3277207.8452557973,328205.76039259887,1978047.727816359,232737.5538964173,9596.467989410869,2910262.888654463,112476.47512036226,13972.51098691087,58074.793357438786,89513.90092861156,619499.1836284186,639203.0056597963,253982.66451248224,196851.2060849532,66700.27988446566,60428.01976241483,1012379.098165216,12979.40248259619,6990175.992769451,440845.2531907761
2023-10-30 00:00:00+00:00,2719144.958534892,152287.88421790142,5950738.117528841,231247.01126523464,102862.94187093098,134232.66713417685,1065055.050439044,31557.60172668222,69005.85019164874,62694.74725752855,8728943.356927238,19672.58842138756,3259942.512155761,5258991.7361024115,903833.831678652,1446870.4531696518,2659057.2708481215,799267.1336592874,2128904.586809935,341465.3329079982,840.014664710769,4111389.3481318983,74349.91803834164,4278.347317715187,195854.30660156783,2383581.233875646,9154.873989735152,1086226.5582874992,194454.0122045917,80330.29818533096,71515.48071662748,282424.69902827666,6587514.253682028,75354.89146376541,8385735.324193437,1553969.9451821635
2023-10-31 00:00:00+00:00,6881519.436664174,400892.7205101367,11107789.381345725,226078.3729411581,140179.13865240503,129462.24704478878,480006.1332464177,102263.81820304065,96265.35894016674,20788.686686612335,4926152.757276572,59299.012981146174,2788242.469031453,1287914.5568058111,1297217.3878562078,1331805.0140933823,5412189.550280805,1515586.0726610783,2666675.2582692555,457574.2742810192,2976.63792364798,2388957.0400634436,82971.77184525404,55996.548788543536,557505.612314743,3337310.1487678858,20774.202031971752,961971.3049361084,164436.96226650692,79124.62272058174,315993.9601780244,3833603.437569836,2518365.825202612,147038.98002280592,6490936.446721812,548519.5638171169
