datetime,0x_exchange_balance,1inch_exchange_balance,aave_exchange_balance,alchemix_exchange_balance,ampleforth_exchange_balance,api3_exchange_balance,bancor_exchange_balance,band-protocol_exchange_balance,coin98_exchange_balance,cow-protocol_exchange_balance,crvusd_exchange_balance,dia-data_exchange_balance,dydx_exchange_balance,frax_exchange_balance,frax-share_exchange_balance,injective-protocol_exchange_balance,lido-dao_exchange_balance,liquity_exchange_balance,liquity-usd_exchange_balance,loopring_exchange_balance,magic-internet-money_exchange_balance,maker_exchange_balance,marlin_exchange_balance,melon_exchange_balance,olympus_exchange_balance,orbs_exchange_balance,orion-protocol_exchange_balance,pendle_exchange_balance,rocket-pool_exchange_balance,spell-token_exchange_balance,ssv-network_exchange_balance,sushi_exchange_balance,tellor_exchange_balance,uma_exchange_balance,uniswap_exchange_balance,yearn-finance_exchange_balance
2024-01-26 00:00:00+00:00,-5440827.103811212,-488636.7175712056,-16461.077895493254,777.542017556325,112828.94625694206,12569.754974855869,263605.08421092504,34324.801654787334,-125442.08713523165,-229071.21554806695,55228.950940712675,495600.6702837989,471945.21842151135,756673.2494564668,44852.24564622505,31302.54153105161,-139929.7264958235,-170747.32443087889,-918105.4682304392,754794.2480638828,-184776.03062650256,811.343540247104,-56013.7357725553,2007.48539919305,14487.699928476994,6993623.990033214,-47722.66507231,231588.45477192703,-486.315184490363,34676456.46530037,1723.290085527941,94232.54720101898,3731.365620963622,167477.3527111483,-179631.95166371643,28.568172787705
2024-01-27 00:00:00+00:00,-1992785.1623031383,-2764768.101607882,-1047.23020445058,-1520.113248121272,110528.136505648,-60668.54997142304,3431.25167467464,-31308.50051961167,1093753.857192414,237017.8794366104,-17963.041664589844,-5801.343226332896,-30404.705130110466,-795797.4573877783,37692.35076641787,-18602.29563413964,-720289.2901019475,-47843.91703388486,220113.62696499392,-344375.99846369826,-788605.2541505403,1224.079353495326,12419362.814367738,-800.961587499914,-6196.352327776002,3679625.627883799,-2722.25783203,66434.68538088162,-4910.040990765158,-84611967.82257298,5136.493287863345,-71683.59017230096,665.870284168249,179521.05586637105,16808.65867991254,17.904209361792
2024-01-28 00:00:00+00:00,-10109340.765235731,-104332.84045735226,-8395.062781260958,-1567.507808279358,28165.663570215016,1191511.2200018887,-137883.4122324682,73191.25009960853,-58841.70272771689,157361.99118915832,7307.833554206437,80096.68674397698,-369700.2253618557,-505663.9102953769,16687.626705085568,3848.680879862459,-942208.9243929331,-29758.60888643992,158622.4802036823,355679.18954732746,-1002346.4174187116,854.895440441657,-23621184.564558264,-2166.382960411107,11396.078017852,1821685.973930764,11037.1377086,427356.618161882,2329.919063196369,38583965.11320573,-9164.071754025856,44949.69543007578,38.528568174429,93288.36279907488,-7576.002779554441,7.97964965549
2024-01-29 00:00:00+00:00,354017.32971317257,-2915824.8049953375,-705.266715660124,-536.393018597353,277511.152255976,1347682.8484838794,135665.70129949492,31815.456139134814,1420.053295165707,-551626.039762001,-19546.004466455568,25346.694555554808,-74586.22822706937,-661739.9996910152,-35452.434384399654,-37067.21929260576,-152766.48872639216,-29618.83889795789,408669.225676634,994402.1100859144,381532.82284213265,352.872661754549,2069607.270869535,433.402552855673,-10303.015068938,1174534.693455553,-77523.58356197001,-19916.05020974298,2760.436060898542,72692483.92881607,-2045.860963702555,57955.81699969036,4448.093391179881,41899.640892376505,-127800.45414617124,-4.56998003248
2024-01-30 00:00:00+00:00,5430867.591844451,7832389.37518726,7422.481316719988,-2451.155027332952,33956.89025942599,-202039.21194646912,33950.287995797866,40259.887410415504,-221895.834235411,-185078.6769166019,-146442.39586853076,144203.43239116098,-38492.268505624335,1494600.2706180443,-13771.641617943647,16245.639705316153,914625.4416191606,145837.20898588334,883916.9828352054,148455.9353224456,2892638.531675887,-539.931147004775,6835296.388689055,1957.516040789479,2886.453233031,1866832.1246031444,89122.90780727,663046.2994454993,-1941.637900715686,578509573.1580944,-4698.166755143883,100567.93804200157,4445.265206365299,694462.4688248764,-210899.88462620985,-4.147670447485
2024-01-31 00:00:00+00:00,5229102.96660074,-593490.4430609954,97555.20106621334,351.000645231191,88652.32570415603,-132028.78898950247,-84842.02378693507,-23238.786611356507,-149468.21359469273,600502.8147805674,-9119.963758501004,81700.05161216098,-175146.02709718232,-622578.4606875554,-33746.129659238664,50261.389807765416,-2540689.4497920773,-34773.108966214575,958863.4486814708,954813.9940828166,-260926.522746752,-276.972465637145,-32517456.779752012,-3078.931292708069,40840.41787070999,3407959.613742374,9377.182166729996,2510221.012792986,2156.692489354489,-244071314.4824847,3663.770598117605,16534.299998338534,4051.112244067589,59226.16604836568,-331605.7379510349,2.040285181136
2024-02-01 00:00:00+00:00,781933.6141946485,292405.21568443027,69127.43646006337,-5200.059584902309,-169009.46112615,73741.95247066219,-71492.0891807292,38509.71189848303,31868.236948185648,327805.0535110905,-18590.653043005972,-424431.654009454,25283.077860362635,1016960.2840129838,-5361.317696178538,22782.83566819704,122047.35118449392,29775.6795638143,821127.6360705952,272068.61921812926,-38775.54107153412,-165.822278356185,-44182141.765929416,658.04582230503,-10909.545877436998,-6338259.877512039,-843.282459339996,-531065.362214655,-3063.42658925088,-138617171.5892072,971.506712689829,63097.70369117781,1028.20029699503,111120.73342267096,-174985.503361992,-1.789064947975
2024-02-02 00:00:00+00:00,1087517.378519216,-2023294.9291766095,62326.71320515475,5602.787434259918,269157.747316718,145437.00186645344,393844.1769216005,-20091.949459860178,170828.04925453765,100518.35876033112,-310975.0364692953,158377.20771239905,-244277.61411602836,-2056094.344771831,13767.02741828327,-413.732657267794,947809.9108117744,31041.14323967073,2705164.5680198604,351.558772991958,-237421.39129658675,313.913057635133,27357111.306561142,-3831.377547708577,-4860.159023455996,-430146.2695882394,-121021.65506276,-1168805.0969445556,4001.034735166794,8343919.674293471,-11089.759162137683,-180673.24727701573,365.852577228555,2027.785968805847,-165100.72386622775,10.912828159641
2024-02-03 00:00:00+00:00,958907.6530321452,1016823.2294105584,6673.980947644267,1659.4052584428,32841.991662233006,83619.12782245848,-45562.79356623053,30138.261610499427,-49262.370784796105,-27293.170326978063,52128.119878059144,58271.27646773165,135057.80984036424,-117495.174805513,27785.91180449109,-16745.638036211596,-55360.99513621375,10495.324854461567,259328.96219241497,-129448.33489956114,-11661.554125483908,-360.161127734784,3713651.8373183673,1475.531953881916,-18726.114071282,1115021.98130703,-32581.185878270004,29465.424530836015,5627.608275326396,16871500.651938204,-5648.338411155545,-158214.6349954395,-1747.060698284656,-22731.73564077696,11181.7230196606,40.529611001721
2024-02-04 00:00:00+00:00,595555.8596976592,320760.4505699396,-5688.923036995081,-996.072899379856,14280.509651912002,142960.2547529085,-308342.9861059499,18794.194360580324,325401.77101235755,131738.47395162797,5730.647872417823,124330.71137409317,-63448.01599693195,-723580.8768045175,-6880.023231664817,9171.772047657343,157736.57254088126,25683.502811482,-154193.18540770654,26979.09102894545,-344153.14381318,270.192601761818,-9609240.467804004,5754.596156090663,-2940.507704144,96265.1869767622,34106.73032756,-69878.4234354831,181.604267555776,61638997.83149059,-607.106339992503,62858.78840436257,876.506016719268,8963.167002780812,37429.99699335405,6.825381765893
2024-02-05 00:00:00+00:00,125882.87273295315,-253438.24853330792,31264.10873602088,-2511.184291235269,4489.270232781995,-13887.020955688731,-194480.42424494625,-60456.23318324462,-1073.091740599199,-244730.8550314858,17443.16963510568,88635.62709145455,-219848.8163829687,-272445.2434027911,178543.63638651336,7016.08708015554,1223460.5322470544,40833.76580867181,349287.0498445546,3959843.576848219,5190.331884832851,745.833810490424,11460500.70224518,-1659.179317826696,8305.541342099,-1474847.0082197727,8207.13626054,685051.0831030586,349.707412465478,58731461.02099065,-5422.996790005503,-127225.7014587526,1300.817859268909,205509.7529314782,960.948403133436,-27.812334411831
2024-02-06 00:00:00+00:00,831242.0379804389,403749.4612549718,-8437.202859354156,4166.675373500794,-34630.047932011,-363841.91261499765,103329.60272277196,23315.652029758647,78250.9339411151,68923.99594140715,-97465.4107651266,-245053.3448480796,-86073.73353288027,-1660236.876302192,133935.61045181187,13897.417120158349,314307.8521865811,-56997.3996689674,847080.1146573409,995733.8335019932,-812067.735268129,573.669464782614,-6790999.529816228,1247.06883222,11283.283030644,12990.496072012586,-103740.15108431,720178.2085336763,-2150.736291175293,78530533.68901855,-15131.583804321992,148504.89942625613,750.144961333945,148780.22145614715,-375716.7322577924,-16.054761928977
2024-02-07 00:00:00+00:00,1023659.2415236138,-930561.2957059589,186089.354182172,-914.942315323979,2300.773125314989,-44551.645570105386,124720.78532362882,48741.40523611732,-185309.47173590495,-259200.02253335825,13550.781547439292,58749.08160662672,-532466.2418321667,-956767.4613104498,-71831.81254900852,-7127.461758459438,-481176.4963950634,-36772.80136516483,119127.01385009065,59534.26232228405,24999.974461506343,457.781083921953,-11678002.517971257,4000.356695798935,-7041.149892634002,2026818.5647538812,-264802.22786427004,601489.6887663256,4420.439746171472,165265381.60760906,4758.64691711057,-186336.53257109903,-233.214232236941,52311.78084470976,-102404.72537159658,-7.107666689295
2024-02-08 00:00:00+00:00,819691.7881165594,331804.9974943073,-325.772113702043,4258.337826887258,-114908.943639035,-131900.0065282153,380692.6382830919,11854.670612059224,32794.45511494787,268114.00964350376,-66666.88111385163,-15712.462888689986,-33840.26441558456,-1471784.9653352844,109073.32834776692,-12691.38902935019,-453609.6347585527,221140.0968042896,799744.3936577191,108667.69703632077,-213383.9459467099,243.989068564958,-2727723.1436433415,-2306.9615002012,-1272.976558036,-81056.65810254583,-41069.66536919,-32605.874128340824,-2438.466316767414,99143381.62639391,17584.183109209058,-22901.966564068865,3574.287245590177,-184547.9619395406,237405.6956466724,19.397371307453
2024-02-09 00:00:00+00:00,-69469.9965663501,-352475.3247143691,-32770.43949055592,546.890417564369,-31762.159560016007,324854.6368508437,-661392.6711249837,5050.288047256045,374.285,31308.12607669962,3901.837590055069,147547.46767311014,-154802.2767322871,-1494263.858972742,14893.9217254317,-24615.670892412672,-228839.96324101285,-77508.64512767145,-233135.8959762593,516845.89766048,10176.611993601948,816.945578347881,-5348839.646120347,-1438.146863145314,501.858922546,-1682282.5181000002,10449.703771449998,75121.21186916558,-1290.583110156744,100731408.57324076,-3907.407106764287,321306.78670724813,2535.272531916461,83856.83143021261,-130549.39355239496,5.51349435292
2024-02-10 00:00:00+00:00,-90515.9484660341,185501.23953093096,-656310.2047928406,-3577.23743169302,-48588.50607371599,-45552.14446818174,67684.46440760989,124840.79308070212,18254.813379,229057.6050273225,150.0,-182339.9774170261,43296.99807698864,-308933.129402466,-4176.194352656944,2348.538570030477,-587047.8591356659,-137535.4315573181,-218047.67880656343,636008.609183824,-381451.0794853893,34.581898042411,-5030383.538121502,2887.850338257728,23725.372396895,163331.72559962177,25888.822783409996,296290.91022380244,40260.574874607795,-668625233.217864,-6562.452770333381,25247.293255016222,2960.809343763516,90975.13081766524,123201.2992801606,30.237900865742
2024-02-11 00:00:00+00:00,-492112.3268304035,-1139684.396246547,-15669.197420773826,-120.343765007483,37353.987922763,72027.24095625317,445111.1070989792,30562.96275594472,-38835.08910138742,40801.975006638655,-6224.545810979339,-22347.68302876065,-238155.3892196458,-511449.9955939455,84160.4641418445,135625.10764296653,111854.15501080366,85385.75593762958,340052.8736185477,36123408.939029776,61301.51452687625,-78.449570889103,11430739.623329671,3120.690080664725,705.780654768,2528093.9241200653,-17016.21838718,75556.6908773563,-4447.604089422073,1372681925.846883,2814.144865850672,-122220.3176565237,382.826526405643,70544.18260546347,85716.70202203652,4.220933260165
2024-02-12 00:00:00+00:00,-150003.80728856157,99621.99251228986,-182690.37456510213,-4317.178997071049,-103135.377127651,63556.64977016424,-132733.49439135182,-20860.912328995608,-7909.181929531871,-97171.16444970378,10019.099430125105,176024.0405828852,-6268.962040795363,617714.4102486055,28165.935954654706,38235.94435258593,-473958.9516205821,104815.89367510888,-244178.1556397061,-480333.30731322506,-3042254.6790863145,467.758385231498,-1601784.1324020752,6289.066758918476,-1351.911989957999,1668355.2051048658,11238.90083972,95054.79246427534,-8500.035540968704,-684609898.8036944,-10991.30642228371,-76000.18232371972,937.918001910183,-101469.91705893326,46690.70266205763,10.723258508351
2024-02-13 00:00:00+00:00,1225449.3532052462,258646.7909180725,-5731.498440281002,1275.284518086695,50716.344513747994,213667.20139499233,251964.43315986937,-41045.68745778395,184949.91745345228,-95771.96367450275,8891.103116148492,175306.48240795828,18172.07611079661,-1712540.4219795654,45961.70510293042,53327.62551960014,164048.89341942614,-21786.518341109255,282190.5848244429,-936836.3048528684,399483.59781103366,223.532454338445,-339995.71569424146,-825.881754448265,7979.975620272001,8410018.301823184,-913380.08001461,521977.65003483434,-4964.896687524556,147133080.87374222,707.834164135407,-1196.344310527227,2929.990576457247,173210.96319358892,-82836.49518827895,-17.639545028773
2024-02-14 00:00:00+00:00,840284.7646944385,-1448060.012549227,-27385.641000312506,2720.034924742881,-282089.830774621,-258148.38289457644,427821.78176312544,-25878.564997344176,267298.72314939456,153451.85182150456,34951.490838847894,95469.66588782587,260982.1719165498,1840327.7710612435,-58956.77451501141,58752.27935794522,-231253.4029343818,-16394.99652012784,60220.906032830826,-867554.4684941267,17357.94391738371,1918.620682827858,-12956112.547210818,-1067.099247720118,-25083.479541003995,5195860.832313125,1247644.0667119,178139.51351844746,-13759.27695583024,403289023.10868543,-10021.2512773232,190217.66228273805,2057.116570928663,-23998.289901858177,-35816.45679464232,-12.780436327776
2024-02-15 00:00:00+00:00,1473432.1099202202,-841123.0090692231,28917.202867712607,910.941255852706,42840.226879387985,2633240.788439414,356759.16044103785,21310.56546979694,98961.681981294,-302235.688979495,-5313.218066484832,353367.9368059167,587788.2220950705,124603.82450481952,1521.424597756773,22470.493782672533,-6611.67244998309,160578.40207263737,-242593.674244665,155385.26745700566,231274.92074349825,226.424519158796,10314448.258747794,3946.65559857644,3209.294024555001,11053277.788469251,-550535.1660074099,12624.008462222437,-8098.895132538031,-315417150.3353549,890.028457280791,-268126.4775026666,5644.829964462372,599795.2743623073,-505217.2295885189,-1.750743218701
2024-02-16 00:00:00+00:00,1470812.365518593,928349.8692856956,-76.440238881935,409.967003481945,80826.423757304,190085.15747747087,259081.2253299308,60410.570201316936,90347.6103075516,210751.91735348335,60670.306526661705,-881945.6995068518,-2030924.3750268857,-3003029.710367277,11750.861350338751,63992.827073062595,-52067.75070306085,197415.73758394568,-94917.6943099084,339297.32627367484,2274.443762300718,-769.69516543095,5305947.56706407,2255.101368319285,-3858.734411459,3027643.710038061,3167693.7063852404,86300.13323927548,2055.817121958629,883477466.6272411,-4193.151071961065,-419516.80437056726,-2443.096511828976,26446.17416645122,-337446.3297805383,20.691293282781
2024-02-17 00:00:00+00:00,1165812.9894870864,270069.2540314108,10344.689198095642,2697.272542397903,-5412.130479842996,-353177.5284663723,-679802.001618393,-34489.14423079407,-624083.406043592,402981.2782158631,-104904.66735085793,-633486.8801661717,-36191.61066657209,801853.5673231386,-27208.843853461647,-1445.743587789226,224809.787665737,-26671.548033805146,-2273115.183015638,-244900.06233189028,204803.73974585944,-47.277243005619,4865736.636598123,3420.179968811152,4563.341963289001,-120828.186396137,1648959.3015130202,434740.0218821028,4555.52672789038,349523219.9740116,-1391.945722161421,-22988.49061419488,687.389947438205,-24330.40999997472,-180315.38153859,-1.221387593931
2024-02-18 00:00:00+00:00,992990.3343620504,1765578.725604995,-12387.647728375849,918.603472899584,-37586.297252202,-396840.3834502246,-304801.4317788529,-8632.700739244408,90614.94857718474,-89191.68664357493,-5817.659965056636,70355.9683862387,-131244.80609016152,665330.2277535003,-14521.983768225442,39283.00566116399,-130839.84551252615,90262.87805522134,-73222.53385295162,-858165.628827703,22568.87091291379,3438.838599754416,-4236616.059805322,321.683087242898,-3333.408968671,674076.8732126927,2443.384717840016,-457120.0269929818,13595.813451409958,284532789.01785743,705.192310796561,120698.59100667216,932.875338339682,-72216.73501124313,152388.81355785314,0.621627923527
2024-02-19 00:00:00+00:00,876523.9644879168,777309.0527116001,8798.013481150358,925.791777688887,108887.274043089,-238812.20415316947,31523.461035999648,24862.161995112536,146160.85055509218,-325022.4699386442,-8368.240073310293,-66100.41899596748,1286639.4584914695,-2689023.366347747,-34625.22219976383,40355.34306362869,270266.4030249806,-751311.0837008305,969722.505623586,-2454176.383393136,127829.23590408498,939.883390902624,336376.3124716885,-1522.329386219018,9009.239230736,4246053.297756803,1230521.79225155,-31440.786402524507,2880.870848825844,225728683.9998572,-2308.311288334352,-500879.4824274821,-289.990545579437,98559.83385886256,-58019.49161244913,19.292070890095
2024-02-20 00:00:00+00:00,139185.43310668576,277604.2915541059,-14490.623573402663,1997.985645521537,-34069.198083402,-503020.2993695592,-1038660.4110217332,61036.97892091467,544813.8316860832,146899.17719630763,-94029.9163232686,730517.324918536,-19572.782138792,720476.2917515602,14055.388330254931,75325.23343442258,624517.6965464443,47243.46382968668,1359506.9847497593,1384963.9287511087,-88799.52778912608,320.156614136432,3112143.3264616127,-1395.239458310329,6264.503939072,11007272.985114034,-59525.39619005001,-81666.14064489893,6809.778688009003,176919601.30392644,10016.7649716685,108217.8664039246,903.836671668207,-177191.40937704488,359908.9687801117,-0.304525923672
2024-02-21 00:00:00+00:00,-120857.37764186336,-232566.0667691422,178.889258178883,2015.877977148675,8212.08646201901,501007.7549867129,-275745.9923294318,69001.75640559157,76791.72395025518,671991.8942473476,22234.014608873993,-306228.0494552145,-160623.83260520172,-401428.6313431547,-267587.66627914127,3378.531928503783,-209101.32213091088,98838.46841456564,-858834.8989673859,142221.09668861912,-194428.0282852632,1433.12979161078,6681330.720709403,-2181.445108934462,17743.73772402,3080200.7110893168,241810.97208123,312789.12311757915,27801.42938494388,-8893418.324160565,-2685.335711185058,21422.72704612564,14556.621760344797,-101641.36795623308,-2058.435422954985,-1.720633842286
2024-02-22 00:00:00+00:00,1072906.880453813,-464390.2562711899,-5945.807375391018,10223.331864049713,17413.462623472,-47028.78861161365,-38861.31344480997,43954.34014306144,-489829.85058297944,-36848.66992162795,16801.863207493916,-84740.4669276228,-14300.257390727693,660471.7937929417,145041.42608335975,27664.22038363376,1132494.790604378,212171.96518449928,-145912.36632127198,3879.761951511797,-95632.72188144214,2186.697525003695,-7133128.320055224,1289.992615,-3970.664869122999,2240442.5793454153,-10841.27510251001,334984.26611064695,-1652.837834180583,1999762472.117513,-23973.813581271745,-1690062.2254092663,44249.440080820365,37463.64198149172,132485.19407436956,-24.900393257443
2024-02-23 00:00:00+00:00,183590.3716712169,4193733.288668811,25689.50770918843,5713.578554424957,23539.133349441996,126837.27705811973,-140597.33227263385,-4141.764002250097,757247.1854803957,-400177.8676005025,25861.211324899497,396179.6133476194,797520.4590569868,545671.0841598985,53352.23573355048,5649.429083042086,75487.13185372474,60036.3673293036,-333749.98395758466,599520.5115200279,-146468.04004449878,1495.057698683697,1870690.202015753,-296.102489129784,14630.629150030998,17072801.942787405,9078.56413418,679460.2088745362,5289.688046191699,1480290477.1893992,-9733.815415031357,654857.5096499396,10864.96105287629,43706.196524140454,2813340.0181743293,-28.214285119034
2024-02-24 00:00:00+00:00,1129313.3436507394,1688414.734904389,7798.369593827219,533.94695010583,-31522.985865757004,78010.29529542912,4446.780518549474,16007.661114634386,620434.1757428021,-109013.68649546796,36245.464456097674,23934.853669359196,436634.17938253615,-206203.60887633183,75712.0987963281,-10963.400262960167,-939253.4419674684,-455200.0943547679,357829.2053450633,2511368.3753043422,-60902.62637108394,-202.608814923453,4198618.419819596,1742.967421432005,-4714.327563457998,2438610.626675802,10748.672723850008,-66495.52682230793,-11380.547576928617,-1469919394.5161996,-15140.594784224657,732996.6476631784,20044.63126815297,159093.17914288802,-70616.69695778973,203.874758246302
2024-02-25 00:00:00+00:00,-591197.158748029,634860.6895329024,-24924.901015691565,-261.946729557584,24064.521954474003,39582.400488792824,71851.31747675968,6714.236533706127,-209283.83749294272,445138.9616136335,4885.368823679048,57762.20230994762,-293990.01596884744,65844.56247427397,11972.6174819324,-21426.037453094967,-1130098.2545878552,2960.610910919621,-492009.1548544752,1301042.0572375045,13110.574691670092,-143.49091550032,1253240.2860847416,823.127408725916,28093.521689047,5323952.527748495,14549.37181844001,-1213883.1962887535,-12617.658721377526,1737452113.0994358,3605.31529362423,41312.69024487635,-655.440137850878,-13421.959738872158,522264.5238250979,-44.013049961267
2024-02-26 00:00:00+00:00,-115160.6054693335,1286708.6144125285,20088.60423541207,441.779910984376,-122257.546832037,43355.742015293785,24218.48484616886,-47571.9105077222,622957.420728976,188757.22600465317,-7645.509489602503,-105002.47180808196,-366729.9851050953,-76360.57906057544,27295.229766988796,3881.256103164129,-1124582.650150608,427288.4730582772,-349785.90491678845,2068191.5021484536,-17975.02825702257,-92.997996136767,-5642445.615542984,-700.189350719834,-16405.640277426,6949761.604619221,-28522.920138250018,-289616.2525117826,6395.437567402677,845253604.515874,20438.497091475263,-78238.48323463583,-169.562913082982,117563.44823295355,260399.47130153113,-2.209767954063
2024-02-27 00:00:00+00:00,712311.6759544993,-668095.7799027922,-6116.495481339894,-418.781518739499,-115735.87815113598,253192.66264253884,1173599.1940300632,-44789.6361845685,-26448.023224718072,123666.60410176317,73973.29426713134,160454.8197906542,184996.9031813067,12581.15179626012,-74776.81699342481,-108292.5716183536,148380.77852585164,75556.72681284737,-221936.13804485567,3082853.7473002044,11383.68388452247,-1095.46054315115,2383840.363939223,636.492982169956,7206.660111915004,13054780.567104574,177001.58677755998,4027639.323571808,14582.306487459133,-750680881.1412092,-5748.563633623798,-49388.66111119992,2030.680460031166,146141.0203219223,18307.38481082829,-26.277690965689
2024-02-28 00:00:00+00:00,-723808.8461042934,873181.8241021814,-12034.933466838133,-4000.43875770629,-100783.15862196202,-10173.497023581862,-563618.7977839559,-31649.07671268369,701141.2338258621,526538.0690254222,49731.85015814083,59646.52987951497,-391863.4633141153,1406857.4499554415,15960.623410976365,100059.57260086556,1442968.7678380448,-3309276.7546384754,-713471.154613156,1298005.4258524813,20672.536421606343,-706.282951777905,5766585.534255468,2522.773754464376,26741.231285174996,11242720.745032394,-96567.64983398,-131974.95987038754,-3684.333872390087,-1043798500.0777042,20212.05019094266,-662307.573802717,-9178.249057069126,72883.70666013894,10314.27617121124,4.780435915602
2024-02-29 00:00:00+00:00,71731.97682708943,390762.1204400452,12042.526155116097,-1744.228596743799,-528722.5724414941,-233196.1880936371,196265.33104604215,56813.86716054924,-1359232.9588856609,257578.19744770395,309366.08906309993,-136751.91072708977,426708.4151871563,3770283.466114048,30335.813757824475,43058.16832230017,405177.0248480983,-25431.351740436046,83632.490301931,983780.9736192512,273407.22340646223,-611.601236901902,-3112093.6719673313,2780.425182293646,-10077.539542808,-11021892.325517925,13656.535123760008,-16026.864411638104,13801.89256791614,1388634136.8932853,-3667.700558438823,-446606.4331706122,11894.310880622392,92845.34939323128,338818.1936883491,28.766177242961
2024-03-01 00:00:00+00:00,-2498957.5506786183,-638661.3287409154,503.630195167439,4264.633878977138,156952.13777821598,1065.741646747566,591268.7906655283,-73303.84095761697,68561.26863458366,463775.0599382007,394404.08858530066,115785.94345047705,895089.7032840167,1216285.606407974,160213.87362737267,-7327.770214453205,1940508.34127892,47422.84590391966,-1758595.9683650588,2107810.533562166,213232.89308641845,339.589219002572,-19327665.58525745,-895.69901073,9967.782843960986,60580.48353661942,-81721.32831861,-580845.8182702336,29246.86156593095,1504158139.6009824,2172.990786818521,202999.8312604283,611.535952992858,57321.30975825371,-264588.65280457115,97.968358591269
2024-03-02 00:00:00+00:00,-760857.2667195975,766548.8985069226,-6831.102083669497,-2188.879097187365,236975.34167443708,-166393.99199749558,240950.3601772801,16279.455873153724,-54975.32660272747,379352.388263788,-175272.05645664118,260949.05430546257,-174486.3353779884,2106586.5231604422,199811.33699327495,26126.75382917457,383669.4885928943,-2987.988484380866,-468421.7784799947,94820.00522952004,706.481579920612,-358.978456185868,2177412.331652644,971.005372050971,13246.835791161002,678973.5494822133,106963.08057587,-68569.3778878519,-2194.710969162886,-1313169965.9569144,3683.56436749789,-99360.80726539584,6021.767064248469,174297.18483283714,-717901.0748809138,-25.879580403832
2024-03-03 00:00:00+00:00,492929.81558667024,-264992.25591463206,2626.138327115159,-523.994449857985,-175245.06694213502,-52537.16468597621,45635.83684017059,-11686.370596601057,1091192.9326430853,-12303.869753391127,31806.558264225212,62596.158436621714,-65111.68731331926,-286196.5601156545,-118615.25907683898,69017.09087339824,815342.3170754198,105237.742313436,383667.69742084394,26278136.912627775,117319.81875362624,582.284140350382,-5632396.591564781,3601.662891715969,7110.964976271,2171286.385537472,-59659.52923759999,-1047.960661570503,7802.372269816124,-1029649172.2820412,-11855.659335369275,94109.77707002702,4896.522980662632,66434.18742508837,-88399.10184698447,-31.826532679142
2024-03-04 00:00:00+00:00,-1393186.7898651944,353257.4128651374,-22532.254334683857,1245.243669046414,223546.761950387,-85651.33705171083,-57093.97950528573,-12391.61689097917,935563.750516384,-133487.72985538008,-169537.0042920489,45129.21056049541,-141240.86387155514,482697.91504565405,212832.23969222265,-1346.353863473451,1622078.8535190253,-24355.6180515675,-836442.8830715982,-317744.71629527095,-101654.27665558788,102.254977723565,2575218.4549374483,-1540.667678296081,2040.542164909001,7990069.080612653,-4038.118576009986,16489.837814970288,-3921.269428760706,-599146527.9494208,9160.116948321203,-179669.05732618403,4211.366857740327,79888.6907117209,266013.8186154053,7.230675522453
2024-03-05 00:00:00+00:00,-2141511.539002543,508408.9242658421,-15829.751826774993,-10924.482778092171,-260711.24736369692,175916.4548740556,-702839.4636456989,66019.7813784909,1145165.514136314,317238.9764035327,-301001.660667007,5010.230780654598,65357.71147449983,-5420620.241027417,29666.162059997205,-21410.418475534992,810703.1441825972,60218.10886165815,-2300385.498957942,-1875412.845407026,879071.1539805928,11.724216481122,-37689278.27913581,-907.443771325973,18059.157216566,15478425.721111748,159425.07659969,-223394.00514841615,-7792.22662613731,-96050374.8207697,-16244.388833141267,-470387.49425084016,-9987.899055399965,2737.078829828601,-969686.273038452,-24.247988008683
2024-03-06 00:00:00+00:00,-7407196.145336121,10537165.77415206,-3919.670738405799,1302.721928141567,-297425.69655689393,-207377.26272020084,505941.0753104451,58958.84254916199,368943.4142726026,662971.0584133744,93560.45842093992,204782.84844210168,-660346.3521462762,-2654599.5413540616,-233444.01650990863,14210.085881478395,-757478.7999450219,91040.75776552052,2999682.6727369023,1087461.8602297334,71585.02959420263,-1790.602533661406,-22649262.81396828,-2040.368534365996,11229.474255275,-3622463.3526851926,112377.7104342,-75403.3588372569,-1597.830271072889,-1057890941.8409882,-3913.770147698392,-596693.4067105682,-9732.396015353605,-211146.09382743575,986503.1374411606,32.274955076178
2024-03-07 00:00:00+00:00,-3489484.8927703565,1752215.7083951118,-2510.125712497813,-3132.244595877392,245454.72101945983,-69749.62426744761,460097.9699020432,10557.808013367689,227928.04352133765,-67362.99868616718,333174.0158980295,-490816.57060588733,-23886.68728449997,-1855184.335098521,181033.9495329743,4712.973667012311,309774.44295737246,-12429.727282942062,-791319.6236515843,2695466.4482704243,-1714.784820778591,143.943829621358,4214761.947954597,-176.358999811525,11332.550618075,-3486934.132371248,71424.17136784001,14392.51196021335,9969.709387207764,547393194.5219198,18000.049962519843,495766.0411075068,1064.458401462826,-97244.75028092825,-171942.96728442833,19.434521718526
