datetime,chainlink_exchange_inflow_usd,uniswap_exchange_inflow_usd,aave_exchange_inflow_usd,ondo-finance_exchange_inflow_usd,maker_exchange_inflow_usd,injective-protocol_exchange_inflow_usd,lido-dao_exchange_inflow_usd,raydium_exchange_inflow_usd,dexe_exchange_inflow_usd,pendle_exchange_inflow_usd,olympus_exchange_inflow_usd,1inch_exchange_inflow_usd,frax_exchange_inflow_usd,convex-finance_exchange_inflow_usd,0x_exchange_inflow_usd,frax-share_exchange_inflow_usd,stargate-finance_exchange_inflow_usd,yearn-finance_exchange_inflow_usd,crvusd_exchange_inflow_usd,sushi_exchange_inflow_usd,cow-protocol_exchange_inflow_usd,loopring_exchange_inflow_usd,lcx_exchange_inflow_usd,band-protocol_exchange_inflow_usd,clearpool_exchange_inflow_usd,rocket-pool_exchange_inflow_usd,uma_exchange_inflow_usd,api3_exchange_inflow_usd,spell-token_exchange_inflow_usd,orbs_exchange_inflow_usd,tellor_exchange_inflow_usd,marlin_exchange_inflow_usd,liquity_exchange_inflow_usd,numeraire_exchange_inflow_usd,ssv-network_exchange_inflow_usd,bancor_exchange_inflow_usd,balancer_exchange_inflow_usd,oraichain-token_exchange_inflow_usd,coin98_exchange_inflow_usd,dia-data_exchange_inflow_usd,tokenfi_exchange_inflow_usd,dodo_exchange_inflow_usd,magic-internet-money_exchange_inflow_usd,dydx_exchange_inflow_usd,kujira_exchange_inflow_usd,keep-network_exchange_inflow_usd,smardex_exchange_inflow_usd,hashflow_exchange_inflow_usd,liquity-usd_exchange_inflow_usd,ampleforth_exchange_inflow_usd,whiteheart_exchange_inflow_usd,hegic_exchange_inflow_usd,insure_exchange_inflow_usd,paraswap_exchange_inflow_usd,bella-protocol_exchange_inflow_usd,degate_exchange_inflow_usd,stafi_exchange_inflow_usd,unizen_exchange_inflow_usd,melon_exchange_inflow_usd,chainflip_exchange_inflow_usd,seth_exchange_inflow_usd,alchemix_exchange_inflow_usd,perpetual-protocol_exchange_inflow_usd,harvest-finance_exchange_inflow_usd,badger-dao_exchange_inflow_usd,stake-dao_exchange_inflow_usd,polkastarter_exchange_inflow_usd,lever_exchange_inflow_usd,quickswap_exchange_inflow_usd,ramp_exchange_inflow_usd,inverse-finance_exchange_inflow_usd,tokemak_exchange_inflow_usd,ribbon-finance_exchange_inflow_usd,cryptex-finance_exchange_inflow_usd,kryll_exchange_inflow_usd,orion-protocol_exchange_inflow_usd,aura-finance_exchange_inflow_usd,airswap_exchange_inflow_usd,trustswap_exchange_inflow_usd
2023-08-25 00:00:00+00:00,11769092.702204706,14916966.876191812,2249286.8574052206,,2550815.3009970854,298604.5248374167,5327386.683794386,,5241.952248878908,731358.006163401,18726.47852500345,195191.12091498828,3612125.422674194,375020.7910579964,58446.1429925951,1052294.183505289,195496.1820979786,535542.3094352726,582321.1428344866,88201.64603173666,10487.581095205049,63545.48998279812,4611.012389008923,5944.791100027024,12928.16833326214,925906.632699399,12292.139936688627,27042.307788651735,931.183935728662,16559.548602832187,16884.60854824242,38712.27770000178,37307.48809546605,57958.076425829975,122286.30981811864,309214.5543534384,94369.00230766728,19999.45368278448,129562.62488117804,18422.26643216646,,28877.3770995855,100717.74922217045,755276.7756247283,199.833435193756,3232.134967280475,131064.94662133128,15298.166111126286,683681.9268048389,11495.308953626598,0.0,0.0,293.338713315452,15022.69536729107,19425.140897701694,0.0,92174.6912500923,27606.95927182901,213439.14564242397,,120055.12740082544,256582.4276639783,56952.905774200815,538.95232191096,100937.92836879398,1000.398478289795,26606.278237465365,85276.7012693079,5548.120999902321,362.306597499204,10206.814041324293,17394.3790205865,135752.79463688267,1733.288669034009,9602.94420024129,4841.942782456418,8882.185084273404,1152.745817142987,2678.920501953057
2023-08-26 00:00:00+00:00,4479204.589375409,4871522.89737181,1358793.6881491134,,1707633.3828358862,102870.65678149278,1560404.0641680171,,9076.759704554905,72162.47652938009,89423.03608379445,275291.6481692213,1834911.128175806,85608.3152706764,33151.847837121975,529749.6038761871,90962.55000313962,189516.02129819017,1230693.573375766,283055.85579037643,8089.382380884403,65626.85338315542,3851.923029427222,69966.35551013329,0.0,470455.0585369815,11129.639727683358,195657.78222155885,26807.116511416218,5027.671888079931,190854.4014561028,64169.617746234675,543463.6847900855,28481.761085936098,181276.04610681295,48284.53059953564,60684.45207058165,32432.621288408653,5743.595374999863,21781.23138327577,,1429.028479657666,10360.638676103925,1030371.7105360732,0.0,144.155617103083,45282.60707945665,4685.246515905275,745309.4637530243,5622.48772748496,0.0,0.0,791.23207401357,9410.897558956018,0.0,0.0,7983.177413541696,9999.581998953725,21121.94053892088,,0.0,42653.58599524729,7207.789780918752,50103.675964376285,5139584.6370018,810.367370400043,7038.473357600431,136139.2777984852,15041.712246246165,924.38324834729,18664.55534690299,164.16320194777,77632.74860358465,3827.750052587711,113.141733958404,12218.31224860005,65470.90325482901,31169.823155172784,19464.36085733421
2023-08-27 00:00:00+00:00,3832130.511508846,8227367.800187826,1728020.411457888,,1435533.439947067,264209.19142116443,1068894.1700783696,,17577.15929915026,200832.09324490695,30094.713733507997,52161.714816178224,1089972.3483281976,57183.44712035995,26034.369781171194,423832.38722903543,138076.36523489968,149077.9584436112,2499689.2604679526,81715.15159333363,1053.349428415141,35365.38698535584,16273.1527926949,67572.1302175033,142.706356174129,4811329.899626118,2823.0245973076,112765.2882272884,8611.685568099216,2823.593070069581,629425.6632489229,47455.2787349494,33277.379669051465,28796.861715776573,5576.203925982308,158055.72109265163,97546.20893533988,27179.639350503967,1244.733447495269,2405.476157127386,,5773.736765535179,1271.400564064586,645428.66494874,73.766173678707,794.329807287101,66872.40574728846,7227.85628017132,4092739.952872289,4275.700397570027,196.338414557292,2079.275890440219,309.374674260776,6032.85455918039,0.0,0.0,10189.041376375331,4893.227046644733,31876.50816778984,,0.0,166028.83218224725,6085.570719969445,38045.62728600656,36749.29956007587,4642.821122486839,37564.39245707677,296887.95478729875,249.324279822105,317.13812320624,16527.620564261735,550.332987671145,50852.1468635678,1036.57886261814,62.186634725824,1453.41819546724,15786.006834913183,36347.19375001913,1732.481855858077
2023-08-28 00:00:00+00:00,13364998.782404372,8390047.82716839,2364189.9334473726,,6392016.198805772,237050.669545484,1330307.213983654,,1129.786647049345,151228.19637798375,97863.2533863719,350232.89842284756,3862982.1787151312,171878.128905927,34263.00163042785,757286.6941965299,948036.959610266,247455.8914040798,4560948.953275327,127668.66297811065,9681.032965898969,80311.85205742763,29804.58401296079,290701.39107255597,721.650241453489,332817.8009594885,33172.01161211946,1223764.1503825677,31904.27704128087,33665.50886094332,277526.49325368705,81258.56793495284,30926.98994436879,90845.56325331524,83310.612284359,677658.6504981364,117454.19436634808,19419.21904507007,17359.158224259383,9329.171291840172,,48115.69175995479,16797.638498685894,1661510.0362964042,30.611224229794,0.0,89111.52886913241,93711.91266897814,1643184.966491942,32526.546097894392,0.0,713.836023423233,807.480121632135,36895.607266856816,91.426035420065,0.0,19971.416360592677,30557.721229070525,24858.180449385865,,8458.17553321181,54140.33839288269,93468.69510425818,31193.39281931057,99327.21305056408,3825.195373946454,5119.693634414242,302459.62021814514,4997.871747544671,346.688072693843,10411.4098315495,881.091108908241,17435.17046930261,0.0,0.0,10714.926771738204,33151.79117162109,34656.91462294986,4372.864118494649
2023-08-29 00:00:00+00:00,11108098.165035106,6365243.612606701,3912963.947620749,,2855592.2004849,371388.9932033007,2377201.313076274,,6122.014384053615,153621.8731233487,7137.949969520245,801124.5351872146,2132100.9702284397,304125.4235467525,294089.5404551238,1892971.1685794103,815179.5239238468,360224.425289501,7431659.987901413,435170.7510977647,33109.58120103238,191209.69790775937,39695.294338649874,360444.5328701833,4039.936857201548,494122.2603120186,26665.234835330037,1146157.6494699772,49873.79501708718,240.185526908382,662718.4593642099,77114.0108227865,337286.0535234148,143991.96224135195,930222.2058823004,971312.6035776612,87299.26418546349,31884.579174005983,46997.94485377437,25521.12786610054,,9266.589912756252,22561.017709445117,2434872.9884717152,478.443443143583,10179.13650754934,188801.25255917743,165899.93836823493,3161739.3729500235,125800.0594872539,0.0,2464.2411464668,37.178338897856,54718.520524956664,48284.81012476617,,15307.629344870356,69280.11471389409,25054.25821781013,,0.0,107229.04383225496,17956.180732320412,63835.39156609521,5487134.541571578,75.165903250666,14112.873620312455,2723044.1190678524,5423.990745740095,559.557036063113,4652.041066036416,15309.19448720111,47615.85524971304,3748.021099603138,0.0,10008.303118385946,13214.18664677276,7580.986351512101,3482.852923131489
2023-08-30 00:00:00+00:00,15910962.760108933,5283950.7145594945,1017203.7038218388,,2083135.3339451272,98893.25844833071,1685466.7770226724,,0.0,201362.60252328473,11880.332017148196,405217.8443730551,5619848.07576806,104523.84271208353,241605.92731301908,449864.6590465102,3561498.882158692,106447.24914607244,16841939.771014564,179852.45498040417,1225.533556924695,134613.9115978604,86967.97143866158,61227.575126190575,41.383624602215,1525527.6197912493,75894.56192625353,2645038.9608133603,66206.19449926988,2349.393886904441,306257.4503239535,94353.65818768344,211707.54377860916,247570.7222875447,79328.97495933744,160004.08641694408,36772.28421758053,27549.25547774343,16915.982722996094,78849.14684718536,,24993.00991741916,41398.63741519876,744968.616310496,0.0,503.358649234519,95229.33956729205,94424.4861271706,3221448.4974059435,14016.860263940232,101.329861700543,972.282816346246,249.892331800445,47543.46821162836,110034.52245834918,,18771.469845191332,30583.86549793351,3043.615772613811,,8652.487724238137,32520.20158860077,23335.945645274933,21528.173260764954,5373859.90533871,9781.739174868988,40376.06461670465,464324.1273278525,472.360603073489,478.886830191949,4326.893211845392,7737.490748302962,417714.42963977245,0.0,0.0,3047.225641894683,49140.41633336828,99671.37575577512,1392.297691474503
2023-08-31 00:00:00+00:00,10152526.331778403,10049925.165583106,1441018.210936188,,12510843.143798944,100632.08122255218,3532040.932100126,,1230.876072399503,131520.97303202696,25277.40679433662,241844.9523474755,1174205.942074696,739345.1547687581,50289.19497409705,934593.187004587,675707.4692721454,135070.6400109513,5550930.996935399,165562.93791451314,3781.652042688589,92437.02230663276,9905.702003290811,150428.29085972623,2478.678734249533,1029024.7678165258,72522.4148995806,2376344.1457076427,58019.5117864314,819.098493174259,388364.64979242417,54969.6850982759,95762.74463902273,33623.2816053964,101313.19452213954,183636.17394385443,343948.6922207512,16155.10390307904,101857.01274305956,283923.625606936,,67614.29845596348,455489.8469951498,1556979.7584570537,0.0,698.006850998787,35089.70822921458,1038820.1581728267,7249004.709020772,132403.31072203274,0.0,0.0,17.950152827666,31447.015268966617,2757070.6411416484,837.911098122204,19870.44057842637,23720.608137878324,882177.7163664806,,139473.64627333984,455002.3081374448,68381.5210697734,61898.071885232,5663774.507449352,4094.617116283322,2866.779269262105,219683.41709205075,73575.21054538546,175.779854121897,29244.245594479547,61200.30874951296,31456.63697751374,38860.91197398948,10132.27310949341,5492.684607109873,114368.89203564376,603.571754883221,22626.72011224591
2023-09-01 00:00:00+00:00,8643690.041561745,5144860.276327386,1163384.168704292,,7612398.237455026,120278.72739093535,1844067.0083322225,,0.0,396454.9024936056,166359.88021892283,160219.11201345758,3046120.0155760255,45712.59187509672,41441.783945931034,1029942.0078268144,192367.2369078368,165170.35330273627,4533289.9276599055,109720.50990115764,8791.410995126636,88586.38309623736,11371.863303523814,80199.5429705099,11850.896325427124,348247.1815763242,102995.0869562298,2026535.9507273932,22770.94542505792,1064.143210288148,127774.03899677248,23063.5872341249,101946.12805335278,747618.6314594384,42379.12606027468,136987.2108981798,95360.9863270787,15473.910067303765,5702.639291317372,107182.54489715968,,10031.010358380916,226817.4064414646,4124932.6456564264,0.0,295.02872159948,97893.68643878712,79645.97423769427,1935683.1672273723,26259.321452405737,0.0,79.292017663945,643.021333989285,10924.676459743512,2137714.4827580513,1369.12467479092,11928.802819216868,30488.679967489978,1636.078925852137,,112835.06847904052,480025.56677544786,34740.50285841297,16228.14956539763,58242.29720037078,1888.282516877985,20409.5298519158,126112.3920395923,14951.98262230241,647.626107702666,2653.346424825625,15500.669693263822,43113.59958102254,232.156735044576,466.256121549528,38982.48978349345,88621.45745658736,5081.810243310852,4507.460479141844
2023-09-02 00:00:00+00:00,5309845.385634602,7944756.203239734,839369.0818621104,,6760334.96168861,200889.731511618,1316843.6271096363,,839.598337321674,108492.35137220898,2828.132350425866,360408.0819337476,1552102.7074553345,105898.14102143592,48272.30041851223,478686.9046128637,1163415.6649491226,148811.8320402604,1802427.362074992,131209.07376979207,0.0,28597.975184378145,10246.99074464404,15326.093228312771,771.908475526801,120158.78210049316,126195.99949729371,1976521.39875771,34526.973003841194,592.36560218991,594184.2075242475,40398.00627207495,149207.57972324887,11911562.906997774,19035.161672526698,275016.26631053636,13818.31914305698,17230.375956801556,46462.77241848056,26453.762383366655,,2173.911609102718,3576.328571696175,653242.4398020182,0.0,549.134935351975,35375.82811524012,78607.81011476753,464291.4056558676,36414.55025392034,49.274312366906,1515.212023360635,338.225333629946,18418.88168406157,172568.75554056495,0.0,15744.2924667302,7370.069867436328,27994.264649454315,,6042.202837894175,167365.5943200318,14186.620161816028,47380.36974950571,152544.0898032835,1942.240502844802,14115.073200298224,61740.93816714882,123.847804560664,1180.97747271487,72654.92795829009,80577.2418153567,31284.401308598015,0.0,0.0,1126.270047105292,12915.599721533354,6701.017627390442,12961.388534279196
2023-09-03 00:00:00+00:00,4448531.666971771,3639946.025484647,564470.0726316758,,3600536.2509713015,576799.5568458865,939665.694299858,127.95678470112,7076.79026365297,512296.90743641433,5966.729559088638,213125.14667372423,3045739.3811566015,226397.73580001597,37056.651841063445,945036.8296240898,600073.8299649835,164108.45910735743,355285.2289817555,18852.40550205663,316.32306842939,21247.101168981862,8883.072693850361,182375.97450119955,153.144612089858,828743.1205696283,217042.55121892673,725417.8838578452,7448.103662969985,22.4791594562,349710.29620128404,41500.408627700264,163517.8899091756,7927932.488951976,79103.71297896474,2414002.020834289,67028.83202133772,5229.297966029234,3321.40153104679,33107.57123748207,,5211.875756577757,7179.817245600426,1047032.2382241288,,0.0,15713.118182234806,116459.02353180244,4517448.492216629,26247.55322136241,0.0,690.253797310689,0.0,20149.824530186714,89892.42911675155,0.0,29107.31869244511,1049.118692873438,3654.973599402679,,52172.95646735962,35685.39136668233,32066.467891156935,55716.3693597092,4943173.784733611,3236.808518770837,17478.265943065882,2334035.0599003113,980.283658535701,249.570741930009,18212.924068588625,31989.290851912625,1354.381557844593,0.0,0.0,4310.593514914861,45682.98792682848,859.895965009394,5982.526947113613
2023-09-04 00:00:00+00:00,5467977.198973276,3987024.739896685,805920.2824561477,,11176153.384769171,640423.7234797232,985897.562611934,0.0,15233.57442388023,55216.200094836815,39564.98808455029,255732.31661756284,2205065.6097446303,134386.47993576335,2206426.787620258,894583.1876541927,633774.7598694825,186829.3286369549,1212852.1731055048,133412.51964138448,13422.69198375223,1001959.4658136668,17336.148755961534,125389.19595013165,6312.665487204692,7123727.877270166,46981.15058409069,419771.58622160787,83146.51415857054,1566.618694672751,3828176.409788867,65549.874490701,238199.1999477305,3790771.6656358014,24265.32857843316,490567.6085916274,63502.263787076925,13610.056228180423,30602.517027487826,13395.739168420838,,13526.512731199791,10089.014919339725,797659.9327248797,,2525.711730630922,116435.48854785092,28879.19451913837,2665199.322068744,21927.385655026166,0.0,71.661637437646,0.0,31245.27739385867,124174.36761866714,35.895005135742,17155.283647864562,20346.064685375164,23803.50492219443,,0.0,459930.2020906054,89948.77349446752,102039.22637624452,87235.71692897848,1847.313047735211,20075.200283455823,14008.261510764372,274.204372775793,244.493553839365,46185.529544632984,8004.686337427332,88304.20945345893,0.0,970.881975070115,1531.261317653655,42139.261100077056,21725.44609319315,11320.36137578098
2023-09-05 00:00:00+00:00,4030870.2771103135,9656627.24120155,1241983.079522482,,2375667.234723103,239321.7257008866,1152174.9659374305,0.0,0.0,102728.33831716122,77084.32275881733,380920.3609841248,1330129.7914385344,372285.0800951405,242055.0395536206,1010850.9950821672,1750784.9002097307,293661.63699683396,1886351.090192573,99867.61760240888,9346.03638619591,229138.54182535305,61982.73020490279,42124.61272345915,17666.536937738936,823989.0100370573,318401.2507129703,275242.0917478795,96191.74935982825,1295.301921133383,456432.8321255833,94000.0278695943,494721.9362516442,1937286.1525570715,53545.93506992872,308459.5915874303,97451.93269252867,14594.228900804175,70831.31650530244,15751.726991908714,,383726.27531937294,105395.49243281707,1335310.7777314316,401.633145631593,10320.59769106733,62998.04495762477,6680.099766092848,1475501.1644737436,15399.844280793965,0.0,307.714061837177,398.427014604825,29299.28469474921,284024.7621032411,0.0,33051.82606982526,77577.94052081338,26928.15772232067,,0.0,236857.9413470585,4375926.366599661,103476.128568308,233483.71345802463,9687.2065700653,63229.36440683987,2861251.771929367,78.984275808037,1332.689879654709,132361.65153866066,595.677598682117,96814.15879290324,791.473076994542,400.211024904515,19602.999252686182,48863.99423093823,49250.51275576349,14013.039751273487
2023-09-06 00:00:00+00:00,5541855.206055897,3817893.863031021,1677915.3106791775,,2304207.2003738657,115352.1004683185,2061637.3176479489,0.0,18370.54452295395,120042.26939943328,212853.65470504493,255057.85641879556,1105917.5480940945,157739.2062588404,183440.91985018592,969886.60095655,836717.8668743245,82293.97541040204,2000297.7078337388,354796.6996346856,6175.316667342868,425459.596154634,10143.099055558692,107348.22216720654,527.149403338251,673204.221248014,115570.67004785116,528666.8420141409,236635.9169171359,2416.071165586204,106745.4700869513,1272257.2798571824,903122.0621748148,2551395.564295726,59871.07862811871,869996.5386813158,21614.277139582457,12140.740043943466,27135.844787232047,164129.39145110946,,169029.6052874924,170240.32461521466,2861083.1870990833,545.901890115195,5145.776550773614,64439.216208511054,146186.1978161544,3427270.3520306586,129538.2180795282,0.0,0.0,2750.46366033092,10971.793976972216,161502.06549242893,0.0,12617.484555611652,41601.815401032974,42575.73589391885,,0.0,157687.80655440936,3349517.594905119,37895.802161416446,4902894.325864232,1331.356993279476,20832.56777716793,172318.63356305746,7622.8639736241,37.173179928271,16200.05028690546,19107.45335125524,15874.392364577268,40.212673991976,0.0,168419.14546086753,9356855.12076021,28057.078472361845,13538.291495177604
2023-09-07 00:00:00+00:00,5687318.773257455,2198332.395136823,860481.6329154389,,1833847.5350847729,123640.70677617856,1758045.658991666,0.0,1047.474380969077,219358.4281525637,143256.41216411476,198969.95723268096,1806677.194971947,292842.40644004534,91726.9470252022,1439663.035388512,182730.0319083051,77247.28108377452,2149543.816033441,306091.65472038963,12301.067635464358,249004.51204979257,76312.77061466023,11828.695846561512,173.4630013079,730855.1771658954,46844.20201794,155542.7085200003,207610.1507917482,39.240419538564,1386177.388919991,144835.3694302911,159118.54886906673,1066834.9093343122,237559.7580816826,274537.68460618,48732.22486448476,2128.964762894105,43003.84837132427,24985.62149239017,,132808.75784829157,19826.764384667844,1285279.0166205966,0.0,54046.50517702984,104929.62299954744,2223212.1620991835,1701263.7078589513,63165.5798668022,,714.582323829359,0.0,5588.879399203992,159822.3041179847,0.0,22145.114728136065,54581.491700826846,2191.854148992707,,3386.701270992769,77400.2327895664,4038436.875057117,58933.5710719985,4940717.094591528,1737.763417558269,35283.49363076034,144891.83535421974,4194.151664094657,1233.360825986088,33641.020195008045,29439.74925780434,12894.454232135568,6030.978525083858,3506.632496224163,44523.07674996649,49187.0470608033,10748.725853283724,6592.49949530631
2023-09-08 00:00:00+00:00,4049321.5102254334,3090203.131606049,1992349.1092692693,,2220476.9332587724,167425.28434821303,2189992.5255084313,,1130.292600995007,178718.17975299014,70727.82104774211,85275.76923338375,1220818.017821944,99025.32250180934,166049.32757309353,2454615.055131183,153221.7073837865,192902.6978732014,762293.880262726,261917.0714376873,711.082883545395,109536.44609542289,84544.63468015562,4675.371206755603,2194.021078127174,562846.7568524816,224021.51071663824,146614.0334880779,94869.91014568118,6181.89818756729,2017602.0920031315,126746.14924904025,258034.00701125915,1207877.2674762772,191091.3522641117,166169.7698817752,393276.4400292157,25961.46276512634,3593.332717901142,15470.74913768472,,104379.13545037933,250249.33478454445,2644535.3960645213,0.0,26301.2178297321,206593.7920279802,916241.249911799,1543340.927143976,38614.593282702335,,563.147016776366,0.0,20709.92840651848,179324.16181397258,0.0,48663.06934657618,36410.39200966118,6078.722199448546,,374.259464818934,389528.9584422684,5266039.857339522,33664.57803589483,138025.6733577299,4183.078424210239,39772.65836720987,65374.66874937103,70.938426624985,245.416331753212,14495.54110802252,27925.13354921296,18133.210940413363,0.0,11065.040360575293,13112.271514589736,69871.14971247037,30796.574737912317,10336.38593504812
2023-09-09 00:00:00+00:00,3451433.617886367,1504412.1453676631,748131.1093638911,,1262561.3580293143,127113.0888017116,1100091.9071864537,,316.09053989033,207722.7005739269,2154.496813213044,55141.49867770071,1190893.771373138,135080.40174018184,38807.998299354,235436.37318398355,51634.95706586101,105191.61509504076,532079.5895411072,142587.4445540721,3318.131771078053,414140.69533873984,41804.47037057109,20723.897406261058,45.718483426756,363860.9432023755,407391.7013215832,64914.51710003829,131975.14456643187,210.978802738195,2816849.0449466887,19779.47223703017,508624.9010179695,400400.87619232864,173243.75957993598,216172.09141214265,50378.171369758886,28979.229319772618,1463.095418474985,15486.627266410847,,16127.037739312544,138107.71496279963,740146.9354919116,0.0,1421.621881804915,19748.52194241026,39536.602559583225,525913.9626634868,12196.110981419442,85.504330316211,1851.623808302283,0.0,5894.60989866312,23759.92839657924,,26533.363926989765,28229.54393124821,68.661187906471,,79.956386703254,175061.04588366192,15170793.275347248,41789.3699363765,16869.66848637542,668.570683721482,224197.20685095753,153969.86176042983,988.594033935409,0.0,27813.551967188083,6718.156025364884,14516.70557237068,37131.6952505469,0.0,53523.89737683085,29251.324589575717,16224.074835407388,318.865089885802
2023-09-10 00:00:00+00:00,9024728.875887798,5434863.788272209,1393547.7869570751,,2260537.6190404226,118991.21026644488,1727807.0437172966,,9066.54958866881,77666.96021347094,1483457.807727521,124073.08756062524,980033.7986068766,449504.2219168783,23026.345171889458,1143414.6160203374,189609.96772343648,96269.47947549724,482103.0348072119,372115.7548414912,28035.97797887176,738750.5481721592,32201.735147372125,21270.939620606525,0.0,504613.0817639114,264119.5144247197,148751.58503928134,51610.89058825398,338608.4908225766,567243.0839543637,34616.64402986998,586587.8801548723,359693.67967811855,141084.65818614417,286984.59041782486,72321.2386900514,17393.09934826498,3248.449571632568,13720.102154034395,,27903.927308193743,1336.53646597324,1189416.9653731275,0.0,34722.537191199524,67950.66259045943,37518.151677801616,1160939.2365053056,26179.560363950728,0.0,583.61013578888,0.0,15487.491259059329,20810.99082723471,589.789461161128,18237.93910100682,17160.37682698589,3564.607546012574,,3230.875270035019,56299.64986444282,15913772.583302183,31383.50569737091,5054342.073163382,1145.459814709792,99421.7821021582,227241.01973962263,9.90373688107,1098.26687907268,37108.436321165354,10470.383132636702,63766.9872226336,1601.754338474674,253.44273788116,13957.071558614987,15789.128802212848,3589.641984758493,1637.680329061712
2023-09-11 00:00:00+00:00,7761864.754793796,6429460.274425096,1438771.45249336,,2999491.1163967773,343012.9153969959,1735510.1181366427,,1080.408039276877,77391.06616496207,169984.82104167767,268042.97755550855,4677242.682229141,567714.2032764092,33008.60344854809,782258.0927324721,2808923.5617881175,308127.69958964456,1672289.348964295,575578.0038395472,972.950696043288,387166.9846843335,3485.588890069171,43903.35110861313,8692.538860083285,571592.4605866802,86369.74894348935,42259.351092204015,31525.314295743538,22310.12018867836,469597.24008044414,94157.09852048822,558971.4276918068,327885.33995500364,37736.091352939446,119489.4396325052,101662.70955884538,14202.91395596564,7006.529957582821,71928.60840379499,,27898.10337177621,122062.11521122094,1151120.5073855182,,22502.888013960473,15764.752224972952,608556.8264045037,1599258.185092324,1772.585094566027,0.0,1194.457737522803,9.61935123776,50304.75511110235,1530.241687167531,1508.993801972164,19646.88394847155,76408.54297032196,1854.113689036829,,55467.45037359096,49032.49143863971,1529306.2890793006,18401.391832814425,4946240.53227417,170.737746439124,49306.58052557204,142614.4736420945,4990.777522838251,1743.126158885317,8112.718599845002,1960.324972200513,28021.620952429348,0.0,268.663871252732,20588.33077450585,70163.09080464243,50886.02433324296,2318.540801109971
2023-09-12 00:00:00+00:00,7924434.321760289,7154321.030263001,1350750.823823494,,3056224.2262221216,530586.1983580386,2205495.4078747756,,1543.28614798688,139858.46106403458,184112.58342693004,138049.62948062547,3323701.15071292,1081922.606630103,250418.7841481101,1407074.023440596,2916086.081231051,323891.12199049094,2089317.43628089,645598.9268520299,5837.21264765037,442333.20873178274,14729.78364288038,111870.37207526476,3926.822569637142,384486.61833445774,104962.6278337786,131369.90022744113,3051824.672477031,4655.098193008511,520060.07929430646,130584.10638470296,228245.23279761893,220629.21625150653,99880.15735771408,209732.73283847148,89190.66590761559,30765.34018881396,11950.972244936696,43806.79576107743,,21456.12187240887,4473.729179251159,1907087.29922821,,511.642078940994,5717.217822352559,34405.172776571126,1837307.7977500896,238237.6641474988,38.472301502747,8614.844915708883,63.064979632664,43779.648089436465,23677.34467323394,0.0,67536.4189552353,42002.169150155256,30514.31044075676,,262.556316676066,53281.64172171767,1107889.0378371263,55700.4683976716,50128.33103482754,2456.038902514736,55630.76496212698,118321.54565752966,6608.092973243481,611.578604161185,12418.788893156136,2586.162632740845,82780.52030240952,12309.29311823062,7.73090830075,38581.562670624946,30344.500473752538,40573.140105646366,14393.802431688178
2023-09-13 00:00:00+00:00,7768919.617474141,5275368.392754078,1998256.8886458403,,3763966.6871526903,328819.5368626065,3912276.3894121246,,1695.384281060869,37713.40360470011,336078.7052344562,56868.59767085179,5073930.91914648,664721.7092500869,121911.45752876691,816464.6592298598,2327875.00252586,111257.03599634505,2702757.496804883,381656.10053076537,2001.188173408869,87558.06970298088,16384.306028766823,34646.5554765916,1383.378978651849,287242.658169081,36985.473056571514,441590.1750894834,774236.8226596803,2603.328888577109,1292295.904742108,54937.76899940241,276375.81405244424,299444.50024200673,32177.952075766803,192506.8681134142,71101.68290375748,25964.65404363478,1302.200292414932,9008.74367977932,,11482.67144755612,7307.484590628813,632499.1183187558,,1207.09635641409,17814.459793979386,11764.091996617964,1624428.129206932,516064.79108810704,0.0,8148.66301618915,0.0,6847.163168261379,267.884948270249,0.0,27568.095092716572,25961.162780895473,17970.541960078404,,23990.77385267495,13468.899810508485,616734.6300891157,45365.46958295464,558402.6659222797,1327.840711278842,443.141868601072,12113.053733282002,0.0,210.93897508206,9480.00725451794,1635.565377331532,47031.072645253094,0.0,0.0,29540.22108477097,41740.14873605512,9832.625691775704,11810.497543660762
2023-09-14 00:00:00+00:00,7626911.265712542,2614011.9902320504,1136266.4180448523,,2033850.9233324511,156793.06176616365,3165707.3673344185,,3417.512341577096,2544378.3905586344,30798.177261096167,154341.57370488913,1058372.5649223144,1053859.9500836935,203737.920381811,1058009.2842732156,232633.57801096403,1525891.496854874,1434793.3236369514,338305.0456720256,1711.890549319676,120809.28018677318,124251.79630160736,23457.027543987904,4771.226277873177,340195.77880693664,90953.68040241068,403081.9791394312,367687.3601557457,2017.027216916272,1626862.2875962115,21662.818184648397,285294.2007911386,203194.81782807008,199617.2360835483,53497.64651428699,71700.10211842244,24151.188140284863,426.833150512418,16481.428705390914,,5275.377413094211,0.0,199391.65953463173,137.333391893787,81578.19437359495,22418.00192650285,75857.79250691293,872080.4648638542,40867.2015851006,2978.158913516274,443.482573974575,132.96421576461,43094.21117926587,18892.50945412236,0.0,6882.511058198418,8541.858369084342,11141.159296792322,,7822.193228632063,23966.410797211167,536494.3655254235,19281.481047309167,5644767.711302604,49.593085473444,35530.708151718005,25621.209538941523,0.0,1091.406153199232,3583.242702942398,18308.811196012768,152.391238248681,0.0,44.638335361578,11408.756822350531,106640.65511963658,9896.522373001724,7043.864928827661
