datetime,chainlink_exchange_balance,uniswap_exchange_balance,aave_exchange_balance,ondo-finance_exchange_balance,ethena_exchange_balance,maker_exchange_balance,injective-protocol_exchange_balance,lido-dao_exchange_balance,raydium_exchange_balance,dexe_exchange_balance,pendle_exchange_balance,olympus_exchange_balance,1inch_exchange_balance,frax_exchange_balance,convex-finance_exchange_balance,0x_exchange_balance,frax-share_exchange_balance,stargate-finance_exchange_balance,yearn-finance_exchange_balance,crvusd_exchange_balance,sushi_exchange_balance,cow-protocol_exchange_balance,loopring_exchange_balance,lcx_exchange_balance,band-protocol_exchange_balance,clearpool_exchange_balance,rocket-pool_exchange_balance,uma_exchange_balance,api3_exchange_balance,compound-ether_exchange_balance,spell-token_exchange_balance,orbs_exchange_balance,tellor_exchange_balance,marlin_exchange_balance,liquity_exchange_balance,numeraire_exchange_balance,ssv-network_exchange_balance,bancor_exchange_balance,balancer_exchange_balance,oraichain-token_exchange_balance,coin98_exchange_balance,dia-data_exchange_balance,tokenfi_exchange_balance,dodo_exchange_balance,magic-internet-money_exchange_balance,dydx_exchange_balance,kujira_exchange_balance,keep-network_exchange_balance,smardex_exchange_balance,messier_exchange_balance,hashflow_exchange_balance,renzo_exchange_balance,liquity-usd_exchange_balance,ampleforth_exchange_balance,wrapped-nxm_exchange_balance,whiteheart_exchange_balance,hegic_exchange_balance,insure_exchange_balance,paraswap_exchange_balance,orderly-network_exchange_balance,bella-protocol_exchange_balance,degate_exchange_balance,stafi_exchange_balance,unizen_exchange_balance,melon_exchange_balance,chainflip_exchange_balance,seth_exchange_balance,alchemix_exchange_balance,perpetual-protocol_exchange_balance,harvest-finance_exchange_balance,badger-dao_exchange_balance,stake-dao_exchange_balance,polkastarter_exchange_balance,synfutures_exchange_balance,lever_exchange_balance,quickswap_exchange_balance,ramp_exchange_balance,inverse-finance_exchange_balance,tokemak_exchange_balance,ribbon-finance_exchange_balance,cryptex-finance_exchange_balance,kryll_exchange_balance,orion-protocol_exchange_balance,aura-finance_exchange_balance,airswap_exchange_balance,trustswap_exchange_balance
2023-12-22 00:00:00+00:00,-321163.8304610331,-906.785712264756,-15618.13160276266,,,-782.034631211363,-25332.777351140772,242072.80294535216,51.965651,-378.109950624566,422378.3621477742,3747.650948966,-929310.1468524416,4639291.518505306,261464.2493123612,-7784079.423598818,-26707.50331872708,-732324.6238281062,13.376097307032,-67965.54199673937,81380.75271242899,352982.178641599,3362439.169971955,-357714.1343130029,-76740.81537453117,277192.1861878835,-7489.509846858088,18338.26604552696,253672.4821054509,46.87090518,430625490.37816334,-3100826.3882906814,31661.090521597103,-2157628.0710748313,50212.62706996345,11012.488295531208,-6912.166535882187,405984.54371402535,-5423.413813200324,12593.447036106068,114925.68485186838,-369046.99591457983,1722498.908451493,438409.74036195857,228564.89093166028,42135.68227135406,-182.039543,4890.663932056894,-30866826.521316152,-4251130705.618572,404778.22472914134,,458768.4691283739,177781.009630236,-9529.201963680916,2.063179442556,-417695.8017308659,-303537.4817973649,2669537.8990842667,,520827.143372777,9943.0431158363,-338078.921472649,-611390.9655720192,51927.25801510679,110550.9297107558,132.271528108687,3630.185641169896,-245889.16850894468,-1436.170212657952,4342.057312886436,3403.402706805293,-294894.5154843816,,-75555411.01706308,-553.937262220134,30234.548514056813,-31.546509706706,-140040.0150948382,179243.0837375116,-10505.339910957153,-1032730.1047294104,-127043.03094606,-85461.27487029253,98442.02709999998,-35670.59334475892
2023-12-23 00:00:00+00:00,-223800.66099831395,7357.24966340932,-26940.279551492324,,,489.45128318585,-7346.053442588949,-1478603.2742768088,13.770778,-960.251148751231,33234.14083032249,-3637.315052445,-1082608.1948101642,-13363912.581471752,-129900.7229735643,-4411080.72628572,-12909.02918105459,-1339584.6791723685,26.298098881214,-6170.613771487391,-208750.75954311795,-2084.745869220551,-409799.73861666216,172418.48158884214,-25750.02665410162,-893081.9174203806,11048.13103395424,-12747.564779409511,-242117.04211008584,33.70580891,172911163.63783067,1879970.596089528,7985.148749585514,-2743613.138249472,49522.56615116063,10468.006682263342,18743.882433418657,22540.955342979545,81640.8083862708,6305.399662371755,606026.5552903034,278847.99444327224,2554830.895429512,-146166.3445379119,-198469.8755975106,315049.92496844626,660.636014,19976.59401438462,-23737050.126221437,-4090199021.8428993,-251984.42622754571,,385335.8040203612,106779.58485233496,-15016.070006760923,10.74847845206,-2926722.0848396844,-127008.92848249763,424217.89655413927,,44081.57121443027,-20466.965794566226,329642.8752553337,-387182.1363757114,-47941.56188066428,-141860.17511635175,-153.99161780682,1500.077701627308,36159.540322215136,386.652337378908,14813.541351763197,-458.212548469339,346106.4646850676,,21098805.94544832,16.572019486487,58705.705340328335,138.087642529049,70992.47587949535,-111528.31741307989,-946.951083554233,556958.0422382327,-464.196609080009,35935.49596657914,53223.3603,-48917.93200909378
2023-12-24 00:00:00+00:00,-187824.59543609095,-374400.36851451674,-14990.054149180582,,,-1052.215379837271,24003.94962002212,336466.9785034815,-125.407219,-887.648776576525,-1145103.3023417084,-1037.840380842,-608083.1834463621,-816959.732597918,34314.688732900235,1604524.7801289682,29364.131508872648,-753575.2408733749,16.92106119971,0.0,-54190.63552115462,-94203.05246513175,3563895.4887176254,310713.0589133772,-90255.65380487304,-4419355.833591572,2323.574906796662,8125.308804479417,33752.707039516354,58.71193774,-31295560.00406611,-9333158.530418474,6851.865811413724,-870235.9271233168,7516.068261775849,9927.491823453827,17512.054064985354,497921.9963555425,33493.57193019846,4755.947717564402,-105761.45802950115,323782.39106354496,1783229.5780136974,610832.8327103399,-70627.94379160902,136191.11830457588,-478.066421,226955.3639747911,-5201317.406437888,-9550314146.383589,553537.6211781474,,-823353.5116616527,7276.470407049991,-6773.792935415023,4.605284642549,-11738.175305101817,663929.8638555622,-545625.2356484241,,37669.21383998702,-24785.46551625357,62236.16672660523,-103190.02297559196,19991.130316715793,39292.63940437848,-177.440623310845,27166.166813915668,-15893.651922021363,-751.513558095913,26643.484719684187,-7412.753073653425,-159518.62287109188,,9657918.359592738,-37.142515549166,3457.757748472399,73.976644091629,995.773104928974,-10157.83628679665,499.680301247772,84134.96057234002,12270.531160639996,-16436.232243174025,387652.3718,55045.61290700153
2023-12-25 00:00:00+00:00,-1026250.434061518,-19203.431263320675,-47565.17495466038,,,-2051.077573164782,2289.56673157162,844365.3519567173,12.574737,-1164.835022024503,405028.3149324065,-3650.150507302,-1211434.385728092,-118855.46855762444,37452.6705743544,293690.5994166421,2012.737778509619,236227.85499194276,61.398225200592,-41675.11704960396,-468335.09804085095,-229087.1178305103,128039.3532037484,160015.93138658977,11966.699084756556,6331089.93646753,-23924.21720643396,-8285.350737273171,-212060.61598658172,-110.608367,638899634.1783019,5067279.897037413,8150.685008015202,-29169700.594244603,19556.375937309826,82.872777229669,-11589.959363064843,189051.89983154193,123568.3338326067,-5787.822021245856,433291.5959992751,208001.03881594163,670849.944711894,-614160.1480844009,0.0,1598.239837701232,149.075071,-6843.205749576245,-3724317.3532233913,-1598782171.7119985,726195.7038370642,,-38703.569937762426,-7199.183799404997,-13461.544497041416,18.111269754571,116117.22977398816,-12856.0,866700.239940448,,-19898.51923390757,563.538423832432,-25629.742332527625,-110170.13987058237,-46711.7468168259,-777.687881286341,30.795785507207,-5171.54960043143,106973.1053592251,2322.904981997452,672.252797734057,740.429068705937,-129625.21554153464,,-391078305.85979533,-233.31028759514,-165874.4043437105,-269.931516828833,72224.17324330997,-248068.53558913863,2575.814917375552,5301.000760749996,98149.79969447,-8058.305564075305,347938.5042,-47430.81550529715
2023-12-26 00:00:00+00:00,-896650.4511959357,751666.2038055422,35398.22551922728,,,-1043.16391903391,49535.459460750186,219755.23527817675,23.874714,2277.810394046356,383341.31217832933,4886.232622275001,907909.201001304,2090265.0899608585,23646.146467335293,-307213.7917671052,72761.83021666872,450833.1184918251,-87.292090003075,379.957447901784,-566911.4217141148,737931.8504926604,238713.25999602972,-496695.6355495431,25764.94121699431,1821934.8972093367,-4588.000719479183,75412.41502110325,233659.1821113026,49.51317699,459215009.2101045,3138670.276559206,7823.034360141257,-4080842.0269405902,227788.71051274697,-20924.15275577197,-7109.295176283317,6180.552627602458,458735.75414341554,3824.389195191486,-115199.1856808822,-286811.98178827274,2272015.9673946383,803234.3952319463,-995.812612287416,142685.88774453176,-2107.133148,290.02169077851,-12073681.479722535,-4869908376.276839,2147673.81269061,,-17510.747947725777,134755.789701292,521.2690666445,12.946235442456,-105798.76261646478,40674.87590487721,241724.35177262305,,49260.98192413964,1906.540061552119,-79506.53012042707,-67842.71781230782,-26020.10193984748,-73987.16310241153,-201.429799590484,-402.135771284234,-1362390.0389447592,506.311148053361,65678.77475830766,-1615.10429651281,-35187.93444344037,,195152660.56645,-356.802590679089,-324782.3480100661,-30.778650501428,97532.01387749048,738718.0630821822,-5144.141229973179,18656.49586007189,224431.60336893,-37515.445445083766,90146.0221,-116446.29283900037
2023-12-27 00:00:00+00:00,-934528.1464782228,466141.612294932,12379.66001688638,,,-2706.711103403329,7511.846495410407,-2069915.6676118583,-22.330307,1467.445403621251,267654.66945220536,3325.95450271,-352315.66968162626,125493.3026490526,291904.7422966452,-1275062.9500995988,-118103.9124811356,-160735.60181922367,-55.342186733072,-12471.013628567433,91767.09915515289,-661808.6007255499,1044229.7459297704,-452457.1895716456,67242.64507684622,-1169764.6609987493,-35453.5613177679,-1987.18363311086,-43318.538191019914,56.55551835,136722640.5733651,-1123942.7069810252,119742.56292003168,614517.8718498826,81733.71118576547,-8401.682560876838,40732.235917538965,181365.5149080797,-76390.35646650178,6254.133154417028,6966230.5754044205,-295601.1511149048,3190713.5873214738,912517.3258102024,1396.745176262223,99911.47952565004,254.798539,229.987442287387,2734300.2877378436,-2699881883.436811,-113180.20228990132,,-156604.80902916697,15915.640406331002,-4677.443210270172,10.246803941062,9012.591629999995,-230244.339821106,-339797.89303211047,,-69682.99047579613,-5187.951132507419,22660.750593360364,-96130.8303052196,-6765.289143686312,5408.635520896977,88.222425917813,-10273.401530284493,417504.3045949796,-3713.838615541757,29998.762832651624,-388.185799982087,-141397.8191334087,,126935538.16420367,-102.31001161273,45011.41038117162,-24.1824116888,88297.21271468313,-744996.6185024384,-22489.231710641965,-248998.78859477225,9956.599880909998,-56761.014352469865,-51815.96549999999,195475.2037227772
2023-12-28 00:00:00+00:00,-447444.7878374928,122025.7952727972,-30999.545926252056,,,913.119707873585,34801.00335951711,-2488729.614532635,-0.830923,-5319.338212353427,171196.9845615642,2776.95068991,-300683.3524049995,-1488.273679343193,25806.576458673462,-4414763.588532538,-148745.4842324883,-291427.3669540781,-8.321449377639,-5117.462816591684,325660.7937174951,-678725.1720450772,-1619550.4435066264,361296.7201936928,-38213.04741546696,-1941094.607011384,-104197.87962717692,-134796.2366191252,69356.02674489965,-141.19866411,-50758715.62085775,4560960.181867475,1754.42302715289,-28320178.89574636,-185452.5581095131,8030.392736818243,-4659.881964220056,-488516.56426083914,-254843.49413474844,1461.254744618054,-331509.08093419485,153790.97804435418,590132.9416246181,-92185.67655190476,-74290.54374915034,-252697.39069049837,3094.498295,11427.60299508697,14482653.381909003,2109767812.092997,1698433.381909395,,638523.6976259623,300074.681607577,4534.845683986503,6.410402393977,-406699.869725225,364831.90880910784,101682.04186973652,,25165.14696330169,20369.34876425971,96745.99115192212,-422132.3993467206,36030.01282769612,-158813.10007430307,147.059787122274,-16762.371026263303,17500.640649709876,1836.106224914597,8522.091339964234,1086.8645067214,-42026.77452505871,,-196618616.8430437,-70.355816597368,10423.641106050718,-152.107658731182,32378.988876395702,-22946.11306257552,-14490.07142716586,223096.09223493945,-56083.96642680001,76324.88224107753,95633.7325,61210.19512886978
2023-12-29 00:00:00+00:00,-264184.81799261627,21772.042041585988,-3872.532336813818,,,-61.580357009272,-4977.852592255764,-1411094.5617404815,71.907604,-1080.670516989216,-48495.21057967954,-3910.356368458999,3698220.2016605674,3769281.42276999,48219.49872143442,22507.84039934738,34180.39352021465,28743.333192609723,-71.069325754512,-24708.25491824318,566928.6848560654,58838.62778429479,4731045.35981833,13460576.713692144,-189869.97326181957,246588.15866620964,-811.397997635335,12778.81457657157,-49094.27545925636,20.94931853,-123833965.1772088,-5602750.440925685,-2688.513227295708,-1780779.7338579898,-12800.486428710008,-111668.69255490867,2862.544372568604,4540.710474694704,-30089.814087541985,4140.508923335667,122864.9176233601,-145367.70310003872,-4715419.634367552,-124783.7313600498,192768.95471386623,-313058.9806353721,1683.134828,-161385.09011001972,14289702.057625992,-15049064494.173044,-368756.0413192368,,-221966.6442436697,302814.58131663606,-2839.247247032903,6.741380305774,-186348.72350692935,69758.91979015042,2132383.08470594,,323778.2495101506,-33301.390976859795,46076.195655941156,42514.954069937245,20149.145830841884,-16862.575717816988,72.79911133369,13847.6384755787,427798.0479591872,-848.489696642645,-50437.51643718909,-605.540260779464,-97753.19651427752,,-197133815.90882283,-47.093196381311,4189.908415427841,-77.291254773124,68451.4857683302,-1036005.1792304342,21926.212224901417,-19632.3598044074,-49115.64163106001,-30262.268017296912,-297612.0116000001,-197506.4827789032
2023-12-30 00:00:00+00:00,-95943.75731306909,173039.53603810898,10867.369785233544,,,-4023.284171437672,-28266.941758848978,330984.93415330775,-19.435595,4977.370050741718,1555280.8798587215,264.087483141,-125239.5481830634,3543009.644110027,85458.37516771711,241259.2864366435,114921.95437092548,685459.4998079593,31.620091574305,-40022.25435967881,61248.01602850796,190165.58147728484,6942800.338051358,2099162.2705834783,-99655.0892200901,2027477.0059511904,121426.41790098263,-45802.02604195397,-45823.275615766055,3.82483152,163560377.45526305,-8671089.724834444,-1579.827791365364,5053210.854466482,-25229.43282121206,-114073.61988363675,341.225297636051,2536.638962663937,-50306.26468709527,-27478.76388801616,16667.388264001987,39402.737401161176,2513884.6667395933,-191978.71424057617,15.535444278369,-67531.63303943959,-594.108847,56056.924941033176,-862009.9562659374,-489690608.27909553,2721448.9082663204,,570884.8938937575,110331.70346891102,-3809.047537435737,0.32212550837,20164.0153308836,-188873.98158891307,1297046.2272333717,,-236581.40380833,-10279.06031543775,3519.831511472535,-243934.38554151868,-23788.763021824445,21627.026676961013,0.080821895579,-11059.263245996155,69526.88173713721,-11.612965256158,4938.475252852847,-361.717664856746,1124.609672106685,,-132716817.49529731,58.550408571768,21627.86857599252,90.742619555926,35781.984944808355,901389.7369340372,-14303.716860059432,31157.914939010003,15700.992123369995,-12868.13499558774,-234736.0199,52539.063745744024
2023-12-31 00:00:00+00:00,-136682.30139065566,-17924.46200698109,4917.831904315136,,,-1054.311803620055,4471.74145034131,-208365.98063390743,-16.633191,-2775.037750766717,-174713.6041955793,-1350.548517788001,-150694.446536535,-14659626.845300011,-22105.492069058208,1247311.6284793403,31454.276525889803,-252347.7860945481,-9.220043004484,65707.04360706992,112846.55470396765,36530.20218876316,-103592.80483636798,-274173.8511510589,3607.007636201748,-614788.4985395874,-15233.635167070155,35771.35122821461,675389.2925831178,28.70496446,50686574.516680256,-1642773.4585340607,-23764.949364201264,2113673.321601972,-74929.47639330287,12632.947335717165,-12176.949173921852,55712.72267440736,17368.80275017128,4855.047622793609,121731.98602394867,-1065817.7708227627,532979.6694431921,-532091.0675944173,-99830.52834764528,-155480.08567066106,-435.59119,247.233717365044,9901139.204090811,-4708367801.102558,-209517.25232203063,,-340501.7223285627,-85469.932060623,-752.666921135077,0.686003696947,-194944.28711132816,13653.200799664402,-205122.5591552148,,34065.828656779995,22669.59999596268,-51985.42097861224,-165319.73034966632,-3713.603407392901,4691.588931129564,34.172731056274,9978.888711256475,-60776.033084529336,-2529.445944876421,2738.755707696374,-383.24762684134,51133.8331516008,,9726579.767243782,-21.913701293205,37477.818959840544,17.011760850996,-22076.0519123277,-556128.9400922385,-608.6567284706,-143764.2783193975,8363.857771389998,13955.678640186352,-30396.619499999983,-88105.80696370492
2024-01-01 00:00:00+00:00,-337697.8454941244,-110517.76453502818,2188.735342014278,,,2630.413101248999,11990.888011193218,-228350.71461914785,-12.170377,2178.011154098715,143743.1173399558,-3513.644024129001,-11725261.525065117,212710.26502572015,-50688.20961431441,570193.3488604624,9609.0068303888,163186.87067196358,14.814519810701,-91656.39156141329,365726.0558757233,-237050.3519859771,601463.7981106541,116196.60691830868,9700.493335735562,-1434966.3929476582,2678.857642941908,-4575.71445701615,341756.66990286915,12.57128478,43312436.79936383,-5639915.184275799,-101121.83237820554,-889314.3170458789,-917.890664223591,37646.99791189178,31179.91879389439,-288104.2405181744,212444.8412849106,-6711.973421143706,-9609.3094258691,87665.86215854417,426152.57839726954,1891200.480775452,48758.97371576344,468521.0381678243,-249.784092,51798.48810058535,23022810.300162196,-5067694501.412477,1247596.3312346167,,461681.68223894486,37145.93130489799,-1338.082025363702,1.146880383438,138395.48972369244,-116.911732813095,585758.0850509498,,35986.79573286631,12702.32592090905,-53431.80369487971,279550.81577103544,24523.0229688652,5398.626172253409,0.0432972995,-6681.026916250227,473871.2252496191,5423.993333370739,12740.815441833827,203.026523873381,-85418.49730879639,0.0,-269519827.6961902,30.813908743745,-169.226472813202,-14.162533463523,22736.19463050664,96186.75331996771,10350.459492169974,91943.52953676,8440.24064955,-71888.94330778449,-733157.995,-30739.05313073832
2024-01-02 00:00:00+00:00,794843.0755613558,-69884.11423650036,24212.37470546592,,,-514.510637014722,30127.218042530098,2156426.5573405805,1.841613,-1177.526500658932,102734.28488316188,-4211.975500469999,1151111.6260252648,-34265.14326732577,-154253.35276567866,-618474.319878136,-52355.73787809171,-224514.3437710229,-33.407129832634,-135825.0094535437,330720.6131015758,-43055.75819076136,-1195035.0066880188,-1416874.120442782,9227.769700633256,-259889.0031052694,12044.130454272088,-48913.76464715594,9314.814105054083,-64.18750882,51761853.392618924,-5529768.209211733,22716.631447114098,5243484.25023212,99229.67207052853,54712.97700593529,-22611.78624541486,656482.4068275437,-220469.21489385507,3452.945926168619,-32965.91884383125,-326127.8106770344,3439349.450880882,8949718.841890166,60170.09857336303,1757565.7945723676,-231.532102,-76821.74739653767,5968237.596927826,1832237215.1342297,688131.222760833,,1280582.2023403014,-145947.86307829,-659.045578565959,0.319918474531,-453939.056731276,-202845.4274865932,-77198.55065900131,,9002.0124,-385.428293671932,-22998.609119327524,232123.0135815752,-4924.449019254987,-1491.864875982065,85.166359919243,1724.355475338085,-534633.6517477991,-3069.275675061508,-109546.73502601298,6648.171084143082,-8995.24319108885,0.0,31990097.795585506,-26.180757005978,39663.447051105926,38.330003493672,17510.7926221943,587494.458909782,-9685.792484185862,41800.45103373,-14854.839381379998,26680.732905611105,-84683.00149999995,95622.98703581872
2024-01-03 00:00:00+00:00,-468999.8248179307,90087.34283043676,-3857.434070695583,,,3101.423507180868,-31768.437692156847,-2081166.3557830409,3.004341,1883.490254000748,585346.5183405202,229.79040937,-1224880.6054132597,-853630.7792972968,-285523.690267809,-4276738.0102668,-48293.430621834676,-1526983.9140420158,32.167127555752,213682.8637863719,761969.5619150492,-191043.4780623864,-281622.81462841434,-163488.04093387967,-168800.19430588742,986797.20606222,-3098.813553809327,-27105.562566382483,91032.1962228501,9.66229324,-204442777.6739999,-50402987.83249664,-23471.626796053977,-2290275.312097199,-91214.81421938993,-113106.27456138397,-2603.055862726564,174720.08985746815,-222720.971815074,-62.458356704229,-96792.69555096987,144714.83185769332,260945.00421800136,167476.3789209657,-14770.14548373491,2138007.299082092,20.281956,-390292.59309290093,-2741537.678680325,1297689256.4536824,-547799.7241398318,,-2046781.6709006557,64329.607901526,-1855.259710182848,13.686160738113,-109880.14661968376,37999.55304638413,-721141.2097351657,,-2473.196335145975,1608.356171439113,22023.652444333868,105413.12276491194,3447.591538923483,-4056.096839048988,0.166686486575,3804.480343355518,-217256.20181732575,-1012.440543181128,-35045.49308425869,15987.95772554183,-62477.514042099225,0.0,-550507853.9293932,-11.111363094705,-20049.28070719574,56.804327192009,-21270.129737649833,104303.00285061,-392.755678405824,10076.705959446326,3659.343506189998,-31180.667638275077,-216496.6651,200504.93397915328
2024-01-04 00:00:00+00:00,-522918.5499151451,188015.12272868617,-8125.618561755901,,,1945.520406756263,-24473.445719091575,-66228.72124637704,31.905297,-744.125010547284,-158219.18274618482,9228.845155492,-4886302.465565505,-2337887.193245083,-77014.40977603284,-984074.7824554824,3208.950483763701,-953148.989655276,-113.994452929234,-279997.23863217863,-305257.93118762766,120159.45534294976,-1123840.01109756,-422240.4818915264,2722.423190716584,927484.392257059,23811.928698007287,-6964.096416671277,25551.91158323672,30.52647969,-612338587.0844085,40021.65095555104,10527.308645898464,1891310.8580987651,-3885.128306311658,58052.34194814934,54459.84571668054,625054.7941794182,94383.64590202954,2954.630628834662,-408286.9831034137,333054.8372216084,7826550.383106221,3574670.32906421,10300.583763210025,-1285689.9397064634,1418.451213,-6615.02529119913,-2754282.5259765196,-1441314354.9341526,-1384947.2922638832,,1607807.083160566,144023.58720190302,-2192.138637041124,2.760043682963,-142371.66242566874,81914.59060864113,107141.01191744512,,-84173.96404001696,-33918.2856101348,69739.35846885454,183632.0701973811,3587.805521351106,-35774.629163892896,-157.085117779748,-5785.559058616825,998835.89533793,-404.152144953165,74353.64707689986,2603.552364229756,43171.985751616885,0.0,439451980.9266868,-38.344791589612,15448.625183661892,87.139907683825,37076.8231843408,-563360.8888249926,-867.54373679634,22449.184195177488,-346555.6476701901,34681.27229633216,212509.4567,-406.898932263335
2024-01-05 00:00:00+00:00,63317.02708556201,-346715.5222200515,-24411.547407439994,,,1142.418813693522,-13047.78995713803,-1940032.9796844812,-11.744195,757.892054968863,-8428.797735673716,-3977.031317793,-4955013.676404507,1668517.9277299116,-49466.70213489722,-1119705.7963074376,-17019.971952610005,-57438.0406952119,-98.073452508262,858824.0423982027,-114306.69843629138,127464.450896852,-623695.8477203294,630202.0639146095,-75607.2851005782,982265.2032786268,-46602.58528623649,-1925.143884696841,-20775.831042699887,1.33618968,-545879211.0753225,-4608690.528668891,-33443.624802162005,2367510.1301617105,208933.7370184857,5574.344528405208,19776.18813826839,-264741.4090023976,-119719.97966031628,7954.942555740246,-62638.10734593071,-64208.257633113426,2655160.381946223,-340894.07455104956,5650.39768043603,579741.67410528,-734.958816,-119582.1946877917,-1595619.8864618167,1223593662.802891,-1167018.565398403,,-10701561.33269958,413621.651921343,-2.593553766643,2.085706337877,-65121.78225998461,90803.68405135856,-142963.34062861442,,-81853.6726047235,-17073.61050438943,11378.5763822325,46358.766676990504,2658.67509239209,1732.529073675617,-151.471709297397,-2218.555114079038,1083133.8167685356,-716.362263518821,-19662.203190101387,270.136194462861,-63430.02849475627,,31061448.783585414,4.02482053925,52909.43802531182,-28.365862976183,-8417.556340013725,-217817.8050743956,-198.845829602688,-356.128736,10009.70582683,43279.874539066346,32360.478,68838.58235325327
2024-01-06 00:00:00+00:00,-357747.2245166814,-86974.14231288071,-10106.323042035956,,,-207.253684219552,9801.369116415812,-1859771.9925535915,67.221527,-1902.833314864841,28647.12545582827,-2057.741641041,1430028.8099445854,-631352.5398181817,-119730.8237515112,-348242.86298248346,-20337.325179106643,-1499586.1833894984,-77.731685400997,-139414.1301962906,192025.05325184844,230472.54317869808,-55106.55769075649,246359.346734765,29642.203177145635,142265.8302984912,8056.308658555505,-25288.048635343977,-10068.922511877245,13.27691209,124423954.60628472,-4514238.914663689,19763.38166144359,4455714.155458387,-133340.17824639054,-2595.548780744403,1048.695746109296,51470.61473673521,-41570.13221733808,3942.836375988827,69385.39332522203,168677.62503103333,1981542.3101161711,-243223.9623991146,90005.56831621828,-64118.24620214312,662.526862,-86255.46088703764,26935307.69422931,4561624230.505552,-148337.413643948,,1715744.532461407,-51071.52935726901,-623.589579432824,9.324768735844,153073.60067496428,-31779.142938444475,-247410.83890247316,,-106833.46191505436,10000.0,63768.63948160244,-100334.2004035753,-6538.19338456793,-74884.0007490459,15.879884323095,-3221.978075071914,-83565.06302204989,-8.984674580625,-16498.597217078175,10682.515853979154,-128270.69505948512,,-3434389.0290729096,-88.0456461253,2889.144319526384,18.216359328068,33269.32858590842,-163170.81542730684,28691.478420232917,22489.057695320847,-10698.97202777,53219.97459677292,419717.3599000001,-4143.393526074151
2024-01-07 00:00:00+00:00,-58496.32237247047,32183.63460712161,1113.716604515153,,,-1669.956082261484,16334.128844345996,-165818.0494174123,-5.624022,-782.852056221329,49013.941703053744,-2991.247963177,6627087.217557423,1340378.284412512,-67908.35799419944,499903.9216761305,31010.44010675969,-618742.8911589751,-23.912978050388,311206.4094646642,-249703.8728872093,684908.5328864589,-533966.5438093457,125418.19421575096,17476.806802413816,237430.865072129,8645.388398341976,-86810.41696006828,18834.70132601395,-4.00979519,-281410838.6881042,4940113.673334741,-911.489864297246,3069715.2901480775,168663.75248202748,-645.224211069278,19135.46934612067,-328774.2438232121,-79527.17520307424,1015.964581398253,1029661.5322681216,-189815.93308626607,2415404.774240996,5603741.516928607,-73827.84705956627,-424607.0035323767,1601.749802,11414.387089036312,55723999.784368105,-2918126559.6160684,1058647.6174700316,,-4250699.794073055,7071.961244887996,-1556.012931247816,0.0,-51926.3149465186,5409.235174623225,1393675.3292451447,,-26901.28937719,-8701.756828425943,19549.32975711112,32652.793358381517,157.460410494407,17092.39152019212,42.223917184369,-5931.046345419572,37532.19095340323,-719.138712613364,-19624.64755879615,-11436.138721471309,10555.18643604349,,8590729.105216727,-1.66233465733,-11467.321175833562,7.463432721913,7526.792770124918,78384.00435142925,7052.655090598115,24677.357203945943,160448.9829283,-246948.2867218478,-54795.966599999985,68306.61551736708
2024-01-08 00:00:00+00:00,227191.59101331717,-71397.95948871036,13502.379751875029,,,1439.461398298048,27591.931466030783,-2359915.3873370145,-3.243592,142.163220632555,-9278.204973183896,-3963.677190165999,2884758.13137188,3137701.301964394,-107276.34453739117,83940.38237295537,7893.602238947064,311754.9584202921,-94.301148918928,95008.92392533548,-192873.0525217905,33658.971665220786,-1835744.6028702888,12088.01581134549,-3290.245006838645,3207167.9173989045,-2901.302392396918,-58733.10187394932,-65086.44685332365,-20.54678103,-355817581.5677322,-5964328.724558774,-2157.693421146502,-4571708.812270113,61060.64539194762,-2537.034970917147,-28.653788572959,-47397.41743418414,-30450.89955003243,5508.469142706942,751099.4220103982,13842.72709374734,1990227.7046836617,-206753.00370734293,-34449.72541271464,-756721.0198722815,285.592686,-5917365.256672925,24076522.889342304,-2329703446.785269,746003.2743204057,,-1108121.0152508472,88764.05015183303,-2196.043732740455,10.241003531782,-1946934.2849964024,-85324.64788775165,-133359.15148758207,,5201.130602273214,34088.54818884588,37745.363327797306,144557.13035362767,-299.477017825736,12906.3403208397,214.64154049935,2353.175750605234,-185931.92017131756,-980.424706936012,-80454.99943399194,534.610540382049,-70516.09792804072,,8515304.776582288,5048.241538283919,18208.687149588954,66.704810559967,-40176.98673370288,-3952885.387703908,-743.077545540738,-67009.92998560765,55125.3669934,7288.219450822247,17077.75529999999,16920.76559210964
