datetime,chainlink_exchange_outflow_usd,uniswap_exchange_outflow_usd,dai_exchange_outflow_usd,aave_exchange_outflow_usd,ondo-finance_exchange_outflow_usd,ethena_exchange_outflow_usd,maker_exchange_outflow_usd,injective-protocol_exchange_outflow_usd,lido-dao_exchange_outflow_usd,raydium_exchange_outflow_usd,dexe_exchange_outflow_usd,pendle_exchange_outflow_usd,telcoin_exchange_outflow_usd,morpho_exchange_outflow_usd,olympus_exchange_outflow_usd,1inch_exchange_outflow_usd,frax_exchange_outflow_usd,convex-finance_exchange_outflow_usd,0x_exchange_outflow_usd,frax-share_exchange_outflow_usd,stargate-finance_exchange_outflow_usd,yearn-finance_exchange_outflow_usd,crvusd_exchange_outflow_usd,sushi_exchange_outflow_usd,cow-protocol_exchange_outflow_usd,loopring_exchange_outflow_usd,lcx_exchange_outflow_usd,band-protocol_exchange_outflow_usd,clearpool_exchange_outflow_usd,usual_exchange_outflow_usd,rocket-pool_exchange_outflow_usd,uma_exchange_outflow_usd,api3_exchange_outflow_usd,compound-ether_exchange_outflow_usd,spell-token_exchange_outflow_usd,orbs_exchange_outflow_usd,tellor_exchange_outflow_usd,marlin_exchange_outflow_usd,liquity_exchange_outflow_usd,pinlink_exchange_outflow_usd,numeraire_exchange_outflow_usd,ssv-network_exchange_outflow_usd,bancor_exchange_outflow_usd,balancer_exchange_outflow_usd,oraichain-token_exchange_outflow_usd,coin98_exchange_outflow_usd,dia-data_exchange_outflow_usd,tokenfi_exchange_outflow_usd,dodo_exchange_outflow_usd,magic-internet-money_exchange_outflow_usd,dydx_exchange_outflow_usd,kujira_exchange_outflow_usd,keep-network_exchange_outflow_usd,smardex_exchange_outflow_usd,messier_exchange_outflow_usd,hashflow_exchange_outflow_usd,renzo_exchange_outflow_usd,liquity-usd_exchange_outflow_usd,ampleforth_exchange_outflow_usd,wrapped-nxm_exchange_outflow_usd,whiteheart_exchange_outflow_usd,hegic_exchange_outflow_usd,insure_exchange_outflow_usd,compound-usd-coin_exchange_outflow_usd,paraswap_exchange_outflow_usd,orderly-network_exchange_outflow_usd,bella-protocol_exchange_outflow_usd,degate_exchange_outflow_usd,stafi_exchange_outflow_usd,unizen_exchange_outflow_usd,melon_exchange_outflow_usd,chainflip_exchange_outflow_usd,seth_exchange_outflow_usd,alchemix_exchange_outflow_usd,perpetual-protocol_exchange_outflow_usd,harvest-finance_exchange_outflow_usd,badger-dao_exchange_outflow_usd,stake-dao_exchange_outflow_usd,polkastarter_exchange_outflow_usd,synfutures_exchange_outflow_usd,lever_exchange_outflow_usd,quickswap_exchange_outflow_usd,ramp_exchange_outflow_usd,inverse-finance_exchange_outflow_usd,tokemak_exchange_outflow_usd,ribbon-finance_exchange_outflow_usd,cryptex-finance_exchange_outflow_usd,kryll_exchange_outflow_usd,orion-protocol_exchange_outflow_usd,aura-finance_exchange_outflow_usd,airswap_exchange_outflow_usd,trustswap_exchange_outflow_usd
2023-12-06 00:00:00+00:00,46555089.92136044,6716597.714318633,,5639808.285550773,,,3927091.2819851213,1220429.2492217466,7552411.01115097,0.0,230601.29881274686,602842.3933712448,0.0,,70720.9382744029,1098193.0375094707,3167380.0098849665,345778.13820878236,403995.4939513008,3080745.0680638454,725640.4875375663,1079348.3852495023,2157458.8622869044,1588980.8149935207,246071.785837336,955533.8215438888,104905.32344024674,365535.7301287134,324401.31796750764,,558123.4511223538,457906.08406953217,304805.45482363383,,622163.5220540126,359203.8241798147,453023.40846059093,475458.46167395246,689830.6271005068,,604647.2238421075,2477788.9787776605,480731.0734629309,414112.8811957151,340395.0435137168,138603.75449490687,73402.97281229794,798964.4649696815,860505.2594164085,7827.14351608878,5103593.95312503,14299.292851307762,67953.84142039115,243143.75049879635,,364324.2030476371,,1113357.411106565,766026.712198234,,5164.844802244688,22540.70869326592,242.148169797178,,308373.13425288984,,77424.15854494536,0.0,14617.497943437265,52081.04114390468,21877.75651068547,5073018.893876632,648513.0197710216,203159.84905592047,141800.08041733166,78873.61117081282,16059735.85642864,330.206417114837,5513052.537381505,,139862.47656806037,142507.6152647654,221.425694444845,97965.33460931983,68711.29274823704,682150.3653840113,7597.822367188709,114.457608294143,490011.9539724477,268253.9398811632,64636.01729211987,95659.54595796467
2023-12-07 00:00:00+00:00,67284279.32693152,10131111.774600605,,4569600.9538355535,,,5082911.715173286,3688732.4470150955,9849639.240145156,22.854866607391,144179.1294657877,346154.7781205354,0.0,,447018.72722300456,2024705.8552259952,2190235.4427396148,608222.4459935281,692073.0245410472,2996022.8941274015,1886491.4380180547,2128332.549173624,4560612.409787,1733341.6680685307,498082.85367988644,442272.97309868806,96199.26504559035,170189.06406677575,480748.0170331544,,819410.3582080265,237447.1974267971,294597.87225250696,,423954.2110779645,104429.62682939188,53585.54595528273,112568.66376060301,861774.5758096006,,346059.47509862186,1653365.237429007,550960.7741716775,437880.2629010558,217557.76556017168,117535.6147964256,25676.979197969013,504464.36843867257,278294.7965147587,493662.23484771355,6335562.164714118,7704.518583059442,1190.268579799871,88213.90967151448,,226391.2159725256,,4383465.856982445,497545.0790280704,,15932.763468122444,22588.221989272002,15128.888101766504,,203328.0415927974,,78644.94667252238,0.0,244707.76897232974,107901.63448250634,56727.65713669665,3217164.019477164,3976936.981424788,576843.0544790016,572024.3687992451,70697.38535368652,6412804.68202122,1169.37424409123,2398256.382943166,,55318.017812157086,306570.3668807437,252.213046591621,38015.14616859595,62201.00382735506,186071.92276677323,1117.256078516381,250729.54610004008,424812.94998820487,417611.28735955775,56962.957282615695,473020.7777925639
2023-12-08 00:00:00+00:00,64854979.4921815,7065148.2475388525,,10738487.094739614,,,5899519.266681554,2844909.210471597,4902973.996891676,143.816777669866,348085.0463178695,1412437.8512168177,0.0,,98295.08207556569,1928470.3169673916,1813761.3693670076,988896.5490747765,361896.30740356667,2380332.357122075,1154951.0861115046,2552222.692300362,3975702.4649784374,1358429.1631447242,68074.70949738169,981588.7950674689,173440.35130654904,178881.6875736125,242682.2624071068,,1174572.7533822663,337142.4200683897,159216.52383361635,,183649.66699444375,131113.16901483308,955646.473126208,877690.7041683075,742076.7266401292,,342251.0505272822,425088.0336527284,512274.2282434083,352445.71449194313,103817.45844004948,404401.15761110943,50339.826010953984,1359952.1975228302,157183.6339345951,508785.7664323722,6474997.376742596,5779.335461038549,2107284.780529384,153080.82424939555,,500246.8661242345,,1468015.2120102968,359457.31229876267,,28224.65090460291,32277.027968690218,147.546655429287,,87089.16899161677,,16025.599887527544,0.0,246432.10594134772,16756.710347977718,78519.19477432054,2220338.0040481836,284135.7233021053,318677.6524772306,171073.4065118661,15629.768820034256,3604551.947231137,3958.540836159765,889287.3790752117,,95371.51110460915,25764.647583119462,0.0,159566.43076914386,39854.17611553113,614050.1128852434,18109.808622955235,227764.1464472731,160694.26358878397,140487.7831165343,114602.63048943224,92276.5477770677
2023-12-09 00:00:00+00:00,36329093.99986653,16458499.771418855,,11899744.022019142,,,3821207.8919837065,1421829.1826676636,6156622.484218406,86.835290475943,133811.80072498549,1034969.5115358054,0.0,,14298.879535111897,2968394.279247794,7099846.3324874425,468797.6262947492,607423.5586825049,1765977.2718856814,528787.4271189814,1904998.6131312398,31242599.148025025,829228.2343055324,70504.8944845435,605260.5683233674,34234.588853823334,403372.66793291376,382036.12576302,,796433.7781250674,129362.37230242466,276509.62166979903,,560760.7539001369,990937.9324499989,1032353.4525322189,276496.99335013295,417931.92380855826,,363808.3477861177,317755.02006176714,961140.906269412,225035.59273959385,77725.12099294127,196524.77334325234,43901.29378126438,594788.8662436699,321425.63456052187,60823.324658813035,4532534.9634771375,2061.878489899747,2717.728233777587,208767.51205420226,,366568.7783864973,,1641374.3406960273,323557.9621671201,,6348.395075699573,4985.126616008301,7072.503835912305,,93852.341541566,,143235.89201883253,0.0,33876.28242896473,58659.90378407698,131518.1636495694,2014178.5774284683,3306897.6995419627,333141.6849667804,97534.86629261465,64623.492072027984,5993100.411866403,0.0,1102254.8272133379,,198192.71805370448,58925.830314222854,0.0,65002.951584704024,45861.82065700689,346615.780361523,15268.39215937684,36058.66032479149,245518.07057956915,338394.60790129716,243237.35092915187,48616.86485603117
2023-12-10 00:00:00+00:00,19558587.933185928,7345155.054614041,,5189269.0328542,,,4377033.361204091,2269600.9522400717,5125460.85200859,236.501916266512,89251.81527443418,174977.0901432598,0.0,,109222.7437917002,22785138.775750846,2482718.9694331395,364661.95858708664,2176768.13381075,906116.1840960626,322002.7740202628,553379.6100831433,3114070.0975927464,1209444.391705527,95562.91290827311,224872.731584091,347938.67239296844,82092.1528933875,334357.63588401483,,273259.75940268784,132034.87820968532,199687.08610724914,,214937.10124993778,700573.5840447787,232057.43189038694,156903.37522780383,278176.8656661891,,438694.9162615169,161694.97534661603,704984.6184803827,118657.7748260503,140685.24551797187,46342.046874872045,120873.0526597144,267578.98732683976,32948.48609851106,1601.353347943271,4064249.6918381257,2063.624202582015,225.643656728509,202497.71230752455,,391189.75514344795,,1248285.4795072374,767064.4873078684,,3842.114303453945,30126.083698940456,387.405091185496,,113589.33961180123,,83604.79744784844,0.0,38291.02133086256,42583.48444501645,249534.8278586267,733263.0534566867,230761.19070156047,179567.28891135292,170678.70435526964,100836.84439002111,2347970.015606175,5129.877382908461,1232664.5291357518,,92533.71496982589,66853.19545411596,20.005355280489,3395.776026542819,41692.12645173064,393062.1750406095,431.853232645118,133.612060726104,64711.636807088515,76535.43124238498,12274.497880715095,801822.3736373197
2023-12-11 00:00:00+00:00,63498721.14506707,12601288.096910397,,7563210.93430895,,,11315291.515116062,8962136.71953925,6233431.177791415,154.325148954468,141022.45926125656,705615.5675830522,0.0,,318868.6436136556,1728077.471238886,6315407.645724727,877628.0061922175,2177760.857200201,3421769.829876021,1098447.2753616313,2203949.3212443134,24194074.185221635,909297.0987246964,170872.9344152131,492309.57245951315,309411.3466198275,47182.246505876334,264681.82483093714,,833541.9627246866,403476.0670474674,278382.1345553143,,292442.73500139074,1521101.8908523016,250669.18728847636,1657425.7037784355,739445.1455571324,,525761.2180880769,966652.0710443831,1157223.3602228055,406782.7131898567,104027.4647912324,36471.47217134764,74229.48740189808,477518.04588195734,247042.86358456415,73261.94679818503,7122419.093863281,15229.818401149729,2224.249815351394,128657.6204607764,,2294549.885094501,,8577266.325012164,1300794.8200940925,,2789.535939390838,28076.95798831168,147.606838870883,,92409.33272048635,,29276.55708810359,821.978135301477,86758.59133697116,45824.81975510753,98691.66707385765,1987521.5569585743,1540623.897716204,261787.53442884985,228574.5032732961,67840.97882359463,5667834.847603542,4583.13067244194,1176909.7852361484,,131463.63708839138,4255.988993543703,1325.932438056494,177351.40790303602,172401.1440351976,758326.4846111687,1059.553336107341,283.262306632027,212054.6834759128,38328.754262762835,59134.433347181555,329062.0439124503
2023-12-12 00:00:00+00:00,35507143.68286434,5895111.636734272,,6610506.574075296,,,4218318.965781061,8468426.424791861,31026033.55719751,0.0,125386.732546895,295931.9845653873,0.0,,26875.897232746596,483422.80927226465,1175379.9236632802,442559.79037736845,739137.3509441115,2028150.8974923522,926162.0626296088,2163163.9804224707,8816353.096376112,698559.1612092901,249484.86714601386,414863.70595296967,107853.48160326312,92357.18012811115,159104.33637171186,,605859.9816376034,331382.9789052591,2868317.775578928,,286508.7120117039,359357.3031571593,470758.81886102,573130.4570477227,730566.3843352736,,1911491.4159778731,630175.1280150762,460551.16328212025,129647.48682325459,142938.48369650243,116499.03348328841,18062.801933348303,311835.6063753707,46450.6065245069,5990.655617436385,8401053.960936,29077.697381226346,797.558717316589,92519.43877828322,,567393.4845639422,,4922707.11990987,606638.1459020113,,3794.673703684092,17434.96585825102,523.733021508919,,98894.70695803688,,67029.28870491411,0.0,33092.72413699221,76648.50198217627,122293.41015761734,1673173.2027106695,1292529.452434741,188610.14782612826,625588.3502106112,8924.725045952997,5246627.064809204,1267.748430276313,476349.7822896351,,134369.1931892864,35978.05782131771,0.0,106716.69050149327,93772.8001717267,1229977.576979046,10389.291275591773,131.520577306501,229195.64056504238,279212.5272800244,47103.94911817856,519821.370154639
2023-12-13 00:00:00+00:00,35917694.767347954,3962786.646467639,,4738812.441180301,,,2997165.613524486,5057201.199534747,6783434.478958469,127.199060590437,52494.41373251885,329203.7433877646,0.0,,159030.8191380534,371236.19731876627,2533636.7234045966,558748.6299418573,498637.60645855375,1813077.7732335753,1372239.7663196046,2290264.1433892264,8735408.906672774,798150.9074976621,96577.90519559816,436003.14713546773,250284.54736681285,200449.70704594156,361863.14309629117,,4507856.27420759,271812.35778722493,481343.0698197376,,224485.90266027182,345112.31525594235,303637.44964691444,286001.90571253357,514954.8154714339,,275598.5265648899,1229725.116928135,671388.8050041755,310015.9842735515,248808.57029520115,22426.72121159024,24624.879173618086,407544.41978505754,32051.77295477579,73344.18906912055,2638748.11747993,11070.719397968163,1936.714531308029,120525.59166293647,,672631.5254440923,,182728.99665446955,325632.5075602135,,6253.634728812096,14091.790009757759,977.23635886735,,44556.307467182516,,70508.73019005342,6.553702711466,21844.8291654915,56652.937762583104,81064.74975406799,3073832.5533127524,4665093.043461259,200690.49703585013,468130.8350917669,43802.57216806854,1956809.8966046462,19.897352127878,606691.553149017,,80119.84100979802,8064.678224618315,332.445603193036,6996.594535537847,12664.926663041153,291145.57788995147,503.19855379543,31.793208276746,40656.10864065499,2703.955831276534,595355.2796181763,182019.19263466282
2023-12-14 00:00:00+00:00,74236899.82443461,6529333.21479115,,11684418.66398753,,,2478850.620094613,6039391.946539784,6262790.460845588,65.737831520031,71363.74391876732,1209901.689721342,0.0,,18313.277492758254,557791.2726120139,1933412.484381808,343909.1192211499,202606.2099580872,1891760.2711309968,778942.9766125405,510605.1588545506,6679176.19094273,1479730.8345660225,13732.555801966428,641413.7607635814,138272.3537861265,820467.954045835,410035.12447470054,,1195081.9008142815,78278.48118967658,262226.78099660715,,73246.4204132909,11908.37902602143,119794.82903115156,155374.50064141792,453601.5892028877,,562171.3836815553,460792.8016170478,1115054.2581795428,474450.55525553675,372120.26360397466,58996.01311184796,26551.350664710022,184956.79099047228,45323.76504875098,1018.215152752092,5029364.446686287,6018.678114769488,228.592909113767,152885.24707621755,,1753311.9032962478,,916456.8465387636,349099.65571206214,,73.17475436056,4850.004319270193,2718.803541262676,,61554.729286469985,,79.149519502047,200.635018801063,28289.56759164838,106778.57565803496,49836.43685092246,1177140.1119745248,451609.4917889179,103804.97487776488,267183.9929515108,32913.07578885579,3411500.4089352563,16482.490956579844,1704509.1799690325,,935.440750239125,4688.377452785326,3139.163264674639,21020.816912299215,96704.35748865294,579166.3119893637,96.460004813326,129.98216655841,24983.31057716296,73825.79643442018,174312.86243500005,96841.2888510408
2023-12-15 00:00:00+00:00,25715632.84033166,4914231.084164876,,28053701.99697541,,,2000123.1739730064,4374367.443213857,4393230.360446759,279.267946804119,33865.65677492901,119005.78957201962,0.0,,65765.93512048911,360842.0132735046,957273.1012020226,199127.63506472346,381051.6251985868,2462376.346149341,431962.18667711323,1112519.0270694701,5199069.845172271,841534.5437657741,239238.95577229216,779116.3940840574,95224.13751435185,107142.77627848255,177558.41060207982,,330190.71267132106,116320.22027375519,589560.6950750641,,115136.82339998917,69016.06218224614,351250.17657484725,195834.72298397237,182851.91476795316,,1452147.0644831795,374733.4580951006,525996.1496759411,232180.45146599578,247754.64478382355,767.496752782834,17242.082876697958,204616.38996988625,91602.10351311034,33455.40255625989,2333641.357155948,15257.087062017696,1758.262158750135,67352.08008774712,,841269.1314565305,,333985.4219454967,629266.9235033983,,4050.833419410318,5253.499653453451,5208.915589088739,,79958.9734844718,,68.799850992612,3992.015379167182,8280.236334498726,87453.3445795222,78001.05534601875,1488308.99102267,1741762.060199927,106351.96665826176,241283.72962534442,42987.264745968816,1928360.373188075,1475.735951944384,3080774.611113145,,57407.97682710464,3711.923874069535,0.0,52792.41005757519,36530.27958924957,304530.56620311516,203357.48943058905,25692.494434702752,93272.3826913111,11597.182605946184,185150.85761267567,66011.94452988263
2023-12-16 00:00:00+00:00,36168664.50839093,4243131.260359335,,9297777.833174365,,,1853868.5012238687,5090393.459447576,2104944.4230811703,940.549363788491,7809.1045814422,204139.49616640658,0.0,,17110.26196211121,1301127.2569427046,736668.9555336247,284268.6831301515,200591.9460058744,1111169.3668142383,534788.4932009882,1031766.4473897954,3345989.2370771365,365353.37683521997,82990.17569382479,228091.8090923254,64000.91481613866,37628.870438339174,615781.1538571737,,340091.68270600855,220926.99132766467,296148.9625902108,,190072.1179342228,99588.72394378147,1025475.7848998749,320962.9284063498,285943.3959932137,,595173.2096592438,263803.2692084963,586477.2953063279,171480.512492521,956924.5942304233,231469.4587675595,44940.93615556286,525247.3113048155,91993.42378675009,941.971784541233,5254351.563136769,10915.492766405489,341.979207148341,69133.32418981715,,139997.1674577594,,631447.6163344383,371043.2123679653,,0.0,2290.949932700821,802.767773740396,,43127.26610421011,,1171.527308573023,0.40533160659,1709.963665271678,238152.78591255474,1172.889828571977,780597.9968770173,220793.90327589848,103164.14690429976,69658.08344673662,35071.114742392514,1034697.3229676739,390.152636110781,2768044.3797551095,,133107.31266592423,4569.814905792295,49494.97113118404,3150.632484172651,28627.453473957772,605200.9829695881,407207.5739761903,158.674283690162,45654.237391943076,25054.97928949042,36127.70961006452,48987.28187196926
2023-12-17 00:00:00+00:00,28829972.44474365,2459463.0105110165,,4922460.279885615,,,2466558.822549297,3318315.0845240126,4854826.122129257,253.53703169643,19861.422635901275,83447.4149928457,0.0,,76344.67656550065,996109.0096657171,1069996.47050502,185283.81155648333,137726.37654021077,561202.4598918678,1179857.3198370452,600707.3341714338,4788584.587365085,421350.3148194467,41963.487332937446,2754958.3580187615,50542.73746123113,50741.04702565967,856446.1538138033,,527021.5031246671,847184.9673631614,189998.12464713518,,75099.72920976911,100169.19581913047,393719.35059706273,67688.85675644758,420615.9047364751,,361863.1659264097,394963.63632663013,491743.1268453339,159480.86330279024,194522.39406543394,58273.79007240829,9978.415937343672,413012.2693778642,71986.85971564217,0.0,4215114.712068868,6535.416506809717,714.223852190766,238466.72615024168,,234691.02138220094,,84974.52444243657,969119.7478612821,,1870.857733089594,12934.065346745383,379.909647681501,,74780.11014090125,,42266.128421769325,125.421848255876,31546.410837791573,401734.7919822057,32209.68660652685,1070104.0366876102,660440.8587272168,160790.58977137622,157300.8633370018,24855.743047574975,2263364.7559427256,951.816568578911,2027916.287457515,,55585.59281006696,2224.688455264689,2766.418068792922,9941.697191657635,10829.139849144012,64292.44634358677,38963.064193022125,10258.326905429389,120982.74016729217,34805.4102071187,154410.32880412714,48978.69524200531
2023-12-18 00:00:00+00:00,48503468.54838726,4391857.523245297,,5782939.235496403,,,3994208.237479861,6993270.878536232,2580638.8956584474,0.0,31627.667714464977,246060.75245747957,0.0,,92788.33342150658,1028181.856665194,4485198.612579119,682016.2959579262,180851.79521020374,1804373.6017586605,1127661.9607391448,1462207.9941702082,17091099.265076615,835252.2755068582,35569.47473878655,1307714.7490414805,88788.77645935808,73168.84817342319,1150531.8310193585,,431042.2130687307,38051.85167987577,59169.876170260606,,88093.57004600421,689951.5402441308,498996.74223639054,13399.481131898723,311538.5542961107,,281931.4136589803,797996.6230747249,618721.9980000522,405695.05039550306,587505.8635800744,87891.07547483772,71064.15522177123,581650.496606732,212833.1217465322,7885.15755664186,3920595.4152290863,4094.381646890031,15.334239142804,170697.1125330184,,571106.142331165,,2592540.402694743,684611.449223182,,1981.133145697876,2956.623661223288,0.0,,34903.16090704127,,37311.239829517195,0.0,9293.458305010583,192000.6735813899,17007.031342195987,1766365.4831000648,1970777.9076495967,146232.133827909,107148.28943729299,77605.73756494487,3790690.5960053764,990.037062056913,2937433.553256364,,157630.95985735735,4575.413321843843,0.0,49105.32767141355,486087.8782311122,561737.8600539772,1186.906138573819,107596.83442784884,27694.031367293865,329590.5350396863,43424.2398153059,44349.141090718855
2023-12-19 00:00:00+00:00,25802598.282660738,3469084.6389453155,,7939715.693627145,,,3123740.8784780498,9583425.082872273,1764029.9664561846,302.485327791433,11166.58020213535,191028.28059294552,0.0,,181477.16726155876,1057616.345441931,5679939.050888352,293191.1355958547,165141.8779939077,1445211.0615257279,927004.1464519728,470828.2753559148,11854967.959313557,425565.1245144632,125175.67585671395,828446.57903776,57967.54101412555,105584.35183135507,1341952.5914049943,,460944.81270038994,108136.25971685283,29789.695980591874,,139691.11142886296,154969.1290161129,338897.388288744,69123.610437518,285051.61669986084,,286540.3692809447,700024.2864969504,246818.3501215296,95493.8056642366,332897.6380760116,197052.47642331838,653340.5323941419,201739.70421189704,161895.92491434235,5593.249430983252,10436278.43205791,19318.162111843896,74.071945065539,85861.96535390234,,210665.08538172636,,617899.7953408567,224159.5282741108,,7633.881129895324,9012.211782849417,0.0,,78706.30347377545,,47363.189318295954,14.22319535916,174476.46854960872,288168.0613898933,112782.97490659369,1240573.654037903,18127.980441579435,325981.87586057663,165138.9845776599,130756.63879420502,2090112.109234749,1615.77881588525,841527.1067398762,,6174.130249806512,11653.313862548532,0.0,733.547475782041,17258.54189979186,312288.10465107026,86035.8588026962,21495.55201900906,15853.012023296516,35299.46021497588,51959.62477974824,143541.64355497732
2023-12-20 00:00:00+00:00,30606775.57998542,2091071.5059946512,,6981152.473664667,,,1682444.059660718,13571695.81473872,1079960.57167101,10.790936706307,23154.572094914984,408902.9468798346,0.0,,61843.783887470076,500777.776237732,2188836.954156152,571434.438396815,160999.4134453751,1501917.4308998764,665808.3814975678,682381.4794975426,6537250.515796224,311602.3816061631,121806.77418607629,756058.8596937269,62903.93939262665,46447.77410852007,1614455.8413288647,,654269.2471458998,84569.19610823801,215888.45144409768,,96016.12672070811,5730.218021413558,2602401.003598091,28807.062108781032,390816.7820524433,,358860.7881664001,940531.2280276465,109966.47569196469,112164.73844787003,202790.80022123535,25330.826106770986,2831156.674908715,156920.95118834937,138455.95555631287,4333.434228515644,3266906.352634911,6620.694497281136,2319.561526656174,211583.3837142163,,581871.0861090334,,1445380.31904808,705781.2279832433,,11320.159400958342,1174.582360615495,5810.062571200294,,15522.674568374438,,32605.933687871147,1.319809820213,96817.5731849288,57121.16105501284,0.0,362328.65718026145,6181135.143352766,71992.60497404737,1651583.9412915586,10917.085268103869,2559007.8668813505,0.0,2094501.1390069872,,465868.7213993692,3281.455527550104,11845.510834331595,128.359458272668,57932.37160003227,438814.3206578739,1015345.9252361781,97.640946173673,141060.09883759552,19129.107764436292,25852.38616702742,47748.10167141133
2023-12-21 00:00:00+00:00,44785869.287042335,4355268.890538835,,11874456.645502407,,,1974145.4974112571,11826128.77831644,6694495.055096373,230.630618450741,13093.69726429615,880780.3505745002,0.0,,94621.05481520832,816168.0623973693,1273117.4558032695,360280.87467118143,1083220.4199335861,2178809.682548626,901415.5249236241,733138.97266399,3724167.6180426045,1115844.2767778106,250199.81776514056,475205.52210922836,52092.22724071868,92798.84132533174,1341005.6039990117,,345804.9477026199,197788.26339059143,549623.5835308468,,100400.83704018228,63035.994486038406,1746507.6391188032,105227.20422202419,206123.56839614615,,492808.8594861182,275606.37202108523,369468.2234279,298407.43304313865,244803.27021098108,448478.9083598482,1031109.3148390217,108754.64883691116,91967.24866276223,250747.79772890065,4981663.509501724,1323.371902105918,5695.019378170729,157531.50190900563,,1356827.7013366967,,909059.1058118476,229283.55061393234,,37580.93924602186,5036.336198008095,3029.169994684722,,110701.746471808,,77540.68679919833,0.0,317303.16386369587,45700.94553855286,156959.33523186503,1446412.9181713571,4362.417499649567,150324.60560106303,891993.8194207704,6464.326218294868,3827998.267986653,15514.430522129955,2346363.1416975805,,982189.5926773029,3372.817813689663,3563.903473513559,2997.097275192176,71719.38976687081,621068.3619081797,1088.905391453331,27370.22045321853,53069.86247139646,65076.76365856135,67089.14811155299,28239.102489478308
2023-12-22 00:00:00+00:00,46911453.70430672,7188530.806720557,,8231955.074061503,,,3273300.731611392,6122818.471074496,12308901.834387293,380.752807924658,24104.974018080706,378823.0121394904,0.0,,127412.98514311557,1548030.0660925545,3389559.096502435,409494.47775103734,3373953.8562072604,2645881.6214649198,1430059.9775202894,884078.9521877976,8027535.108001236,782706.6288044793,33228.84158787278,1393397.4927081391,52158.87908674369,201111.34394815125,761925.7093884835,,1101525.0241605595,73278.1784650955,129662.61894925863,,157981.97875035644,244412.7218056766,1775077.9500367213,119681.29099020029,280879.27493617823,,387801.43690737727,2420023.168422685,196281.04966868646,429772.91422739567,252236.74528229283,40760.65074784871,664837.0132602197,148557.51295599164,141090.48527859847,31975.20889763257,4574090.461616938,6564.150990384608,88.507939758852,509981.02206187975,,799838.0991348784,,992648.905891098,284610.38676089107,,0.0,15092.321314136832,3734.316504433861,,128236.0558648721,,12459.773788970337,3.531592182886,209771.21710219592,97492.16025148319,20097.862410382084,1319108.5748385873,1037272.0791988308,763760.8766374392,723065.2060510534,89816.04792400109,2042601.1921573363,0.0,805152.4837073912,,259172.73501058287,31104.563500419546,0.0,2727.199310420735,250047.8261090244,196822.5804260062,90726.00308414268,688412.5668495863,150348.8457442754,125262.32010772474,55170.27947623379,38385.46381785582
2023-12-23 00:00:00+00:00,29629597.695746817,4713232.726760074,,8668296.244434748,,,2227346.07811519,13020592.164486157,11487114.307751585,238.087011903879,283711.16364543984,151845.76211735146,0.0,,64655.93356760384,976319.7224828483,21972564.767342336,739660.0007341282,2021269.6595979987,698032.2773434945,1246807.0516950933,634731.4270649473,4552844.553432829,485845.66991723503,46126.663291797726,704553.4003758227,36074.0716516788,213736.600885947,636404.2404498007,,356059.4516148459,122531.96129353353,685159.9165138067,,304072.88396093785,52691.455025593634,246024.38327749848,199764.47438481782,319061.3309938765,,173213.72182497315,286952.222141098,470757.0047341911,158630.9052027569,67381.28506916486,360300.405523466,80178.76130779771,134948.76340834488,36174.0004016011,247795.83946219998,3787532.249310412,11289.908681924771,18329.4544371112,605323.8367342878,,294965.61641338025,,803274.282107767,319934.9823946374,,8382.208538352723,84641.64865614219,971.402861965442,,28084.98572547314,,13822.28282619513,12500.081606598427,196483.52761664515,89005.64910550618,1395866.212999378,1174827.515208552,704858.4883670614,751840.0278371911,210814.77534052383,57098.78691116804,4546255.543612259,1090.434634306966,679183.8302356313,,20392.261642649773,5129.7815811607,8435.359442679275,183476.8336705767,43749.01032964614,187428.01790519495,115795.06836152772,200914.771278082,59685.89506227029,216474.2345860058,16940.197572212055,84621.08196089258
2023-12-24 00:00:00+00:00,38568361.68601335,20859462.0962687,,12734570.547239512,,,7576548.258412306,7010325.34233564,8175141.01770291,403.410825524073,38123.46132821843,2699164.3639857597,0.0,,27268.569849181164,3920581.0299009033,2230779.579542466,511256.2781989288,637394.8146186284,1110612.2577496902,1342924.2589584673,600011.4713394277,4049959.0138133075,1552556.1644423348,70806.37811068387,680756.8296319413,73406.55581912046,254484.94154321452,2032294.2258087662,,341907.769388892,184311.32065978175,337999.04798998643,,1197784.698414905,445308.5713829503,1158300.9917842424,183414.3206700077,259730.43955367722,,496439.5864383802,563197.1440443282,932614.4181623122,290955.72308026376,330555.606440508,210174.3297211268,115838.70914453382,114447.40137321921,646421.5994961251,92953.6477818956,2510975.972740459,15939.461835034235,973.2383726034,192936.67292895433,,368464.9830623975,,1227752.5924639762,130193.63596405351,,2734.403909166332,3510.182546833679,4986.648662202835,,83194.18446156934,,47142.66049041237,4764.226433352694,94473.67202690187,43889.028265864225,213445.12717590696,717021.983024986,416151.626132732,6916599.98548547,382846.23776618345,252705.94373981695,4287598.185332719,5906.147916826989,483619.9401674032,,58449.61216029759,15708.008853192585,0.0,18439.75163140206,21362.74981846928,319967.4578533323,4539.908198090805,22552.190098979714,66431.62136153196,66579.0014592462,52603.37062418879,24616.065828879764
